"net_id";"bird.sp";"plant.sp";"interaction"
"NZ13";"Turdus_philomelos";"Pennantia_corymbosa";0
"NZ13";"Turdus_philomelos";"Pittosporum_tenuifolium";0
"NZ13";"Turdus_philomelos";"Podocarpus_totara";0
"NZ13";"Turdus_philomelos";"Prumnopitys_taxifolia";0
"NZ13";"Turdus_philomelos";"Neopanax_arboreus";0
"NZ13";"Turdus_philomelos";"Schefflera_digitata";0
"NZ13";"Turdus_philomelos";"Leycesteria_formosa";1
"NZ13";"Turdus_philomelos";"Sambucus_nigra";0
"NZ13";"Turdus_philomelos";"Solanum_americanum";0
"NZ13";"Turdus_philomelos";"Passiflora_mollissima";0
"NZ14";"Anthornis_melanura";"Dacrycarpus_dacrydioides";0
"NZ14";"Anthornis_melanura";"Ileostylus_micranthus";1
"NZ14";"Anthornis_melanura";"Podocarpus_totara";1
"NZ14";"Anthornis_melanura";"Prumnopitys_taxifolia";0
"NZ14";"Anthornis_melanura";"Arbutus_unedo";0
"NZ14";"Anthornis_melanura";"Ilex_aquifolium";1
"NZ14";"Anthornis_melanura";"Ligustrum_sinense";0
"NZ14";"Anthornis_melanura";"Lonicera_japonica";0
"NZ14";"Anthornis_melanura";"Solanum_americanum";0
"NZ14";"Zosterops_lateralis";"Dacrycarpus_dacrydioides";1
"NZ14";"Zosterops_lateralis";"Ileostylus_micranthus";1
"NZ14";"Zosterops_lateralis";"Podocarpus_totara";1
"NZ14";"Zosterops_lateralis";"Prumnopitys_taxifolia";1
"NZ14";"Zosterops_lateralis";"Arbutus_unedo";1
"NZ14";"Zosterops_lateralis";"Ilex_aquifolium";0
"NZ14";"Zosterops_lateralis";"Ligustrum_sinense";1
"NZ14";"Zosterops_lateralis";"Lonicera_japonica";1
"NZ14";"Zosterops_lateralis";"Solanum_americanum";1
"NZ14";"Turdus_merula";"Dacrycarpus_dacrydioides";0
"NZ14";"Turdus_merula";"Ileostylus_micranthus";0
"NZ14";"Turdus_merula";"Podocarpus_totara";0
"NZ14";"Turdus_merula";"Prumnopitys_taxifolia";1
"NZ14";"Turdus_merula";"Arbutus_unedo";0
"NZ14";"Turdus_merula";"Ilex_aquifolium";0
"NZ14";"Turdus_merula";"Ligustrum_sinense";0
"NZ14";"Turdus_merula";"Lonicera_japonica";0
"NZ14";"Turdus_merula";"Solanum_americanum";0
"NZ14";"Turdus_philomelos";"Dacrycarpus_dacrydioides";0
"NZ14";"Turdus_philomelos";"Ileostylus_micranthus";0
"NZ14";"Turdus_philomelos";"Podocarpus_totara";1
"NZ14";"Turdus_philomelos";"Prumnopitys_taxifolia";1
"NZ14";"Turdus_philomelos";"Arbutus_unedo";0
"NZ14";"Turdus_philomelos";"Ilex_aquifolium";0
"NZ14";"Turdus_philomelos";"Ligustrum_sinense";1
"NZ14";"Turdus_philomelos";"Lonicera_japonica";0
"NZ14";"Turdus_philomelos";"Solanum_americanum";0
"NZ15";"Hemiphaga_novaeseelandiae";"Alectryon_excelsus";1
"NZ15";"Hemiphaga_novaeseelandiae";"Aristotelia_serrata";1
"NZ15";"Hemiphaga_novaeseelandiae";"Carpodetus_serratus";0
"NZ15";"Hemiphaga_novaeseelandiae";"Coprosma_lucida";1
"NZ15";"Hemiphaga_novaeseelandiae";"Coprosma_robusta";0
"NZ15";"Hemiphaga_novaeseelandiae";"Coprosma_rotundifolia";0
"NZ15";"Hemiphaga_novaeseelandiae";"Coprosma_rigida";0
"NZ15";"Hemiphaga_novaeseelandiae";"Cordyline_australis";1
"NZ15";"Hemiphaga_novaeseelandiae";"Coriaria_arborea";0
"NZ15";"Hemiphaga_novaeseelandiae";"Corokia_cotoneaster";0
"NZ15";"Hemiphaga_novaeseelandiae";"Cyathodes_fasciculata";0
"NZ15";"Hemiphaga_novaeseelandiae";"Dacrycarpus_dacrydioides";1
"NZ15";"Hemiphaga_novaeseelandiae";"Fuchsia_excorticata";1
"NZ15";"Hemiphaga_novaeseelandiae";"Fuchsia_perscandens";0
"NZ15";"Hemiphaga_novaeseelandiae";"Griselinia_littoralis";0
"NZ15";"Hemiphaga_novaeseelandiae";"Hedycarya_arborea";1
"NZ15";"Hemiphaga_novaeseelandiae";"Ileostylus_micranthus";0
"NZ15";"Hemiphaga_novaeseelandiae";"Macropiper_excelsum";1
"NZ15";"Hemiphaga_novaeseelandiae";"Melycitus_ramiflorus";1
"NZ15";"Hemiphaga_novaeseelandiae";"Muehlenbeckia_australis";0
"NZ15";"Hemiphaga_novaeseelandiae";"Myoporum_laetum";1
"NZ15";"Hemiphaga_novaeseelandiae";"Myrsine_australis";0
"NZ15";"Hemiphaga_novaeseelandiae";"Myrsine_divaricata";0
"NZ15";"Hemiphaga_novaeseelandiae";"Myrtus_obcordata";0
"NZ15";"Hemiphaga_novaeseelandiae";"Pennantia_corymbosa";1
"NZ15";"Hemiphaga_novaeseelandiae";"Pittosporum_eugenioides";0
"NZ15";"Hemiphaga_novaeseelandiae";"Podocarpus_hallii";1
"NZ15";"Hemiphaga_novaeseelandiae";"Podocarpus_totara";1
"NZ15";"Hemiphaga_novaeseelandiae";"Prumnopitys_taxifolia";1
"NZ15";"Hemiphaga_novaeseelandiae";"Pseudopanax_arboreus";0
"NZ15";"Hemiphaga_novaeseelandiae";"Pseudopanax_crassifolius";1
"NZ15";"Hemiphaga_novaeseelandiae";"Pseudowintera_colorata";1
"NZ15";"Hemiphaga_novaeseelandiae";"Rhopalostylis_sapida";1
"NZ15";"Hemiphaga_novaeseelandiae";"Ripogonum_scandens";1
"NZ15";"Hemiphaga_novaeseelandiae";"Rubus_cissoides";0
"NZ15";"Hemiphaga_novaeseelandiae";"Rubus_squarrosus";0
"NZ15";"Hemiphaga_novaeseelandiae";"Schefflera_digitata";1
"NZ15";"Hemiphaga_novaeseelandiae";"Solanum_laciniatum";0
"NZ15";"Hemiphaga_novaeseelandiae";"Streblus_heterophyllus";0
"NZ15";"Hemiphaga_novaeseelandiae";"Tetrapathaea_tetrandra";0
"NZ15";"Hemiphaga_novaeseelandiae";"Tupeia_antarctica";0
"NZ15";"Anthornis_melanura";"Alectryon_excelsus";0
"NZ15";"Anthornis_melanura";"Aristotelia_serrata";1
"NZ15";"Anthornis_melanura";"Carpodetus_serratus";1
"NZ15";"Anthornis_melanura";"Coprosma_lucida";1
"NZ15";"Anthornis_melanura";"Coprosma_robusta";1
"NZ15";"Anthornis_melanura";"Coprosma_rotundifolia";1
"NZ15";"Anthornis_melanura";"Coprosma_rigida";0
"NZ15";"Anthornis_melanura";"Cordyline_australis";0
"NZ15";"Anthornis_melanura";"Coriaria_arborea";0
"NZ15";"Anthornis_melanura";"Corokia_cotoneaster";0
"NZ15";"Anthornis_melanura";"Cyathodes_fasciculata";0
"NZ15";"Anthornis_melanura";"Dacrycarpus_dacrydioides";1
"NZ15";"Anthornis_melanura";"Fuchsia_excorticata";1
"NZ15";"Anthornis_melanura";"Fuchsia_perscandens";1
"NZ15";"Anthornis_melanura";"Griselinia_littoralis";1
"NZ15";"Anthornis_melanura";"Hedycarya_arborea";0
"NZ15";"Anthornis_melanura";"Ileostylus_micranthus";1
"NZ15";"Anthornis_melanura";"Macropiper_excelsum";0
"NZ15";"Anthornis_melanura";"Melycitus_ramiflorus";1
"NZ15";"Anthornis_melanura";"Muehlenbeckia_australis";0
"NZ15";"Anthornis_melanura";"Myoporum_laetum";1
"NZ15";"Anthornis_melanura";"Myrsine_australis";0
"NZ15";"Anthornis_melanura";"Myrsine_divaricata";1
"NZ15";"Anthornis_melanura";"Myrtus_obcordata";1
"NZ15";"Anthornis_melanura";"Pennantia_corymbosa";1
"NZ15";"Anthornis_melanura";"Pittosporum_eugenioides";0
"NZ15";"Anthornis_melanura";"Podocarpus_hallii";1
"NZ15";"Anthornis_melanura";"Podocarpus_totara";1
"NZ15";"Anthornis_melanura";"Prumnopitys_taxifolia";1
"NZ15";"Anthornis_melanura";"Pseudopanax_arboreus";1
"NZ15";"Anthornis_melanura";"Pseudopanax_crassifolius";1
"NZ15";"Anthornis_melanura";"Pseudowintera_colorata";1
"NZ15";"Anthornis_melanura";"Rhopalostylis_sapida";0
"NZ15";"Anthornis_melanura";"Ripogonum_scandens";0
"NZ15";"Anthornis_melanura";"Rubus_cissoides";1
"NZ15";"Anthornis_melanura";"Rubus_squarrosus";1
"NZ15";"Anthornis_melanura";"Schefflera_digitata";1
"NZ15";"Anthornis_melanura";"Solanum_laciniatum";0
"NZ15";"Anthornis_melanura";"Streblus_heterophyllus";0
"NZ15";"Anthornis_melanura";"Tetrapathaea_tetrandra";0
"NZ15";"Anthornis_melanura";"Tupeia_antarctica";0
"NZ15";"Zosterops_lateralis";"Alectryon_excelsus";0
"NZ15";"Zosterops_lateralis";"Aristotelia_serrata";1
"NZ15";"Zosterops_lateralis";"Carpodetus_serratus";1
"NZ15";"Zosterops_lateralis";"Coprosma_lucida";1
"NZ15";"Zosterops_lateralis";"Coprosma_robusta";1
"NZ15";"Zosterops_lateralis";"Coprosma_rotundifolia";1
"NZ15";"Zosterops_lateralis";"Coprosma_rigida";1
"NZ15";"Zosterops_lateralis";"Cordyline_australis";1
"NZ15";"Zosterops_lateralis";"Coriaria_arborea";1
"NZ15";"Zosterops_lateralis";"Corokia_cotoneaster";0
"NZ15";"Zosterops_lateralis";"Cyathodes_fasciculata";1
"NZ15";"Zosterops_lateralis";"Dacrycarpus_dacrydioides";0
"NZ15";"Zosterops_lateralis";"Fuchsia_excorticata";1
"NZ15";"Zosterops_lateralis";"Fuchsia_perscandens";0
"NZ15";"Zosterops_lateralis";"Griselinia_littoralis";1
"NZ15";"Zosterops_lateralis";"Hedycarya_arborea";0
"NZ15";"Zosterops_lateralis";"Ileostylus_micranthus";0
"NZ15";"Zosterops_lateralis";"Macropiper_excelsum";1
"NZ15";"Zosterops_lateralis";"Melycitus_ramiflorus";1
"NZ15";"Zosterops_lateralis";"Muehlenbeckia_australis";1
"NZ15";"Zosterops_lateralis";"Myoporum_laetum";0
"NZ15";"Zosterops_lateralis";"Myrsine_australis";0
"NZ15";"Zosterops_lateralis";"Myrsine_divaricata";0
"NZ15";"Zosterops_lateralis";"Myrtus_obcordata";1
"NZ15";"Zosterops_lateralis";"Pennantia_corymbosa";0
"NZ15";"Zosterops_lateralis";"Pittosporum_eugenioides";1
"NZ15";"Zosterops_lateralis";"Podocarpus_hallii";1
"NZ15";"Zosterops_lateralis";"Podocarpus_totara";0
"NZ15";"Zosterops_lateralis";"Prumnopitys_taxifolia";0
"NZ15";"Zosterops_lateralis";"Pseudopanax_arboreus";1
"NZ15";"Zosterops_lateralis";"Pseudopanax_crassifolius";1
"NZ15";"Zosterops_lateralis";"Pseudowintera_colorata";1
"NZ15";"Zosterops_lateralis";"Rhopalostylis_sapida";0
"NZ15";"Zosterops_lateralis";"Ripogonum_scandens";0
"NZ15";"Zosterops_lateralis";"Rubus_cissoides";1
"NZ15";"Zosterops_lateralis";"Rubus_squarrosus";1
"NZ15";"Zosterops_lateralis";"Schefflera_digitata";1
"NZ15";"Zosterops_lateralis";"Solanum_laciniatum";1
"NZ15";"Zosterops_lateralis";"Streblus_heterophyllus";1
"NZ15";"Zosterops_lateralis";"Tetrapathaea_tetrandra";1
"NZ15";"Zosterops_lateralis";"Tupeia_antarctica";0
"NZ15";"Turdus_merula";"Alectryon_excelsus";0
"NZ15";"Turdus_merula";"Aristotelia_serrata";1
"NZ15";"Turdus_merula";"Carpodetus_serratus";1
"NZ15";"Turdus_merula";"Coprosma_lucida";1
"NZ15";"Turdus_merula";"Coprosma_robusta";1
"NZ15";"Turdus_merula";"Coprosma_rotundifolia";0
"NZ15";"Turdus_merula";"Coprosma_rigida";1
"NZ15";"Turdus_merula";"Cordyline_australis";1
"NZ15";"Turdus_merula";"Coriaria_arborea";1
"NZ15";"Turdus_merula";"Corokia_cotoneaster";1
"NZ15";"Turdus_merula";"Cyathodes_fasciculata";1
"NZ15";"Turdus_merula";"Dacrycarpus_dacrydioides";0
"NZ15";"Turdus_merula";"Fuchsia_excorticata";1
"NZ15";"Turdus_merula";"Fuchsia_perscandens";0
"NZ15";"Turdus_merula";"Griselinia_littoralis";1
"NZ15";"Turdus_merula";"Hedycarya_arborea";0
"NZ15";"Turdus_merula";"Ileostylus_micranthus";1
"NZ15";"Turdus_merula";"Macropiper_excelsum";1
"NZ15";"Turdus_merula";"Melycitus_ramiflorus";1
"NZ15";"Turdus_merula";"Muehlenbeckia_australis";0
"NZ15";"Turdus_merula";"Myoporum_laetum";0
"NZ15";"Turdus_merula";"Myrsine_australis";1
"NZ15";"Turdus_merula";"Myrsine_divaricata";0
"NZ15";"Turdus_merula";"Myrtus_obcordata";0
"NZ15";"Turdus_merula";"Pennantia_corymbosa";1
"NZ15";"Turdus_merula";"Pittosporum_eugenioides";0
"NZ15";"Turdus_merula";"Podocarpus_hallii";0
"NZ15";"Turdus_merula";"Podocarpus_totara";0
"NZ15";"Turdus_merula";"Prumnopitys_taxifolia";0
"NZ15";"Turdus_merula";"Pseudopanax_arboreus";0
"NZ15";"Turdus_merula";"Pseudopanax_crassifolius";0
"NZ15";"Turdus_merula";"Pseudowintera_colorata";1
"NZ15";"Turdus_merula";"Rhopalostylis_sapida";0
"NZ15";"Turdus_merula";"Ripogonum_scandens";1
"NZ15";"Turdus_merula";"Rubus_cissoides";0
"NZ15";"Turdus_merula";"Rubus_squarrosus";0
"NZ15";"Turdus_merula";"Schefflera_digitata";1
"NZ15";"Turdus_merula";"Solanum_laciniatum";1
"NZ15";"Turdus_merula";"Streblus_heterophyllus";1
"NZ15";"Turdus_merula";"Tetrapathaea_tetrandra";1
"NZ15";"Turdus_merula";"Tupeia_antarctica";1
"NZ15";"Sturnus_vulgaris";"Alectryon_excelsus";0
"NZ15";"Sturnus_vulgaris";"Aristotelia_serrata";0
"NZ15";"Sturnus_vulgaris";"Carpodetus_serratus";0
"NZ15";"Sturnus_vulgaris";"Coprosma_lucida";0
"NZ15";"Sturnus_vulgaris";"Coprosma_robusta";0
"NZ15";"Sturnus_vulgaris";"Coprosma_rotundifolia";0
"NZ15";"Sturnus_vulgaris";"Coprosma_rigida";0
"NZ15";"Sturnus_vulgaris";"Cordyline_australis";1
"NZ15";"Sturnus_vulgaris";"Coriaria_arborea";0
"NZ15";"Sturnus_vulgaris";"Corokia_cotoneaster";0
"NZ15";"Sturnus_vulgaris";"Cyathodes_fasciculata";0
"NZ15";"Sturnus_vulgaris";"Dacrycarpus_dacrydioides";1
"NZ15";"Sturnus_vulgaris";"Fuchsia_excorticata";1
"NZ15";"Sturnus_vulgaris";"Fuchsia_perscandens";0
"NZ15";"Sturnus_vulgaris";"Griselinia_littoralis";0
"NZ15";"Sturnus_vulgaris";"Hedycarya_arborea";0
"NZ15";"Sturnus_vulgaris";"Ileostylus_micranthus";0
"NZ15";"Sturnus_vulgaris";"Macropiper_excelsum";0
"NZ15";"Sturnus_vulgaris";"Melycitus_ramiflorus";0
"NZ15";"Sturnus_vulgaris";"Muehlenbeckia_australis";0
"NZ15";"Sturnus_vulgaris";"Myoporum_laetum";1
"NZ15";"Sturnus_vulgaris";"Myrsine_australis";0
"NZ15";"Sturnus_vulgaris";"Myrsine_divaricata";0
"NZ15";"Sturnus_vulgaris";"Myrtus_obcordata";0
"NZ15";"Sturnus_vulgaris";"Pennantia_corymbosa";0
"NZ15";"Sturnus_vulgaris";"Pittosporum_eugenioides";0
"NZ15";"Sturnus_vulgaris";"Podocarpus_hallii";0
"NZ15";"Sturnus_vulgaris";"Podocarpus_totara";0
"NZ15";"Sturnus_vulgaris";"Prumnopitys_taxifolia";0
"NZ15";"Sturnus_vulgaris";"Pseudopanax_arboreus";0
"NZ15";"Sturnus_vulgaris";"Pseudopanax_crassifolius";0
"NZ15";"Sturnus_vulgaris";"Pseudowintera_colorata";0
"NZ15";"Sturnus_vulgaris";"Rhopalostylis_sapida";0
"NZ15";"Sturnus_vulgaris";"Ripogonum_scandens";0
"NZ15";"Sturnus_vulgaris";"Rubus_cissoides";0
"NZ15";"Sturnus_vulgaris";"Rubus_squarrosus";0
"NZ15";"Sturnus_vulgaris";"Schefflera_digitata";0
"NZ15";"Sturnus_vulgaris";"Solanum_laciniatum";0
"NZ15";"Sturnus_vulgaris";"Streblus_heterophyllus";0
"NZ15";"Sturnus_vulgaris";"Tetrapathaea_tetrandra";0
"NZ15";"Sturnus_vulgaris";"Tupeia_antarctica";0
"NZ16";"Zosterops_lateralis";"Pseudopanax_arboreus";1
"NZ16";"Zosterops_lateralis";"Pittosporum_tenuifolium";1
"NZ16";"Zosterops_lateralis";"Coprosma_propinqua";1
"NZ16";"Zosterops_lateralis";"Coprosma_rhamnoides";1
"NZ16";"Zosterops_lateralis";"Melycitus_ramiflorus";1
"NZ16";"Zosterops_lateralis";"Muehlenbeckia_australis";1
"NZ16";"Zosterops_lateralis";"Coprosma_robusta";1
"NZ16";"Zosterops_lateralis";"Ileostylus_micranthus";1
"NZ16";"Zosterops_lateralis";"Pseudowintera_colorata";0
"NZ16";"Zosterops_lateralis";"Coprosma_grandifolia";0
"NZ16";"Zosterops_lateralis";"Berberis_glaucocarpa";1
"NZ16";"Zosterops_lateralis";"Taxus_baccata";0
"NZ16";"Zosterops_lateralis";"Crataegus_monogyna";0
"NZ16";"Zosterops_lateralis";"Ripogonum_scandens";0
"NZ16";"Anthornis_melanura";"Pseudopanax_arboreus";0
"NZ16";"Anthornis_melanura";"Pittosporum_tenuifolium";0
"NZ16";"Anthornis_melanura";"Coprosma_propinqua";1
"NZ16";"Anthornis_melanura";"Coprosma_rhamnoides";1
"NZ16";"Anthornis_melanura";"Melycitus_ramiflorus";0
"NZ16";"Anthornis_melanura";"Muehlenbeckia_australis";1
"NZ16";"Anthornis_melanura";"Coprosma_robusta";1
"NZ16";"Anthornis_melanura";"Ileostylus_micranthus";1
"NZ16";"Anthornis_melanura";"Pseudowintera_colorata";0
"NZ16";"Anthornis_melanura";"Coprosma_grandifolia";1
"NZ16";"Anthornis_melanura";"Berberis_glaucocarpa";0
"NZ16";"Anthornis_melanura";"Taxus_baccata";0
"NZ16";"Anthornis_melanura";"Crataegus_monogyna";0
"NZ16";"Anthornis_melanura";"Ripogonum_scandens";0
"NZ16";"Turdus_philomelos";"Pseudopanax_arboreus";1
"NZ16";"Turdus_philomelos";"Pittosporum_tenuifolium";0
"NZ16";"Turdus_philomelos";"Coprosma_propinqua";0
"NZ16";"Turdus_philomelos";"Coprosma_rhamnoides";1
"NZ16";"Turdus_philomelos";"Melycitus_ramiflorus";0
"NZ16";"Turdus_philomelos";"Muehlenbeckia_australis";0
"NZ16";"Turdus_philomelos";"Coprosma_robusta";1
"NZ16";"Turdus_philomelos";"Ileostylus_micranthus";0
"NZ16";"Turdus_philomelos";"Pseudowintera_colorata";1
"NZ16";"Turdus_philomelos";"Coprosma_grandifolia";0
"NZ16";"Turdus_philomelos";"Berberis_glaucocarpa";1
"NZ16";"Turdus_philomelos";"Taxus_baccata";1
"NZ16";"Turdus_philomelos";"Crataegus_monogyna";0
"NZ16";"Turdus_philomelos";"Ripogonum_scandens";1
"NZ16";"Turdus_merula";"Pseudopanax_arboreus";0
"NZ16";"Turdus_merula";"Pittosporum_tenuifolium";0
"NZ16";"Turdus_merula";"Coprosma_propinqua";0
"NZ16";"Turdus_merula";"Coprosma_rhamnoides";0
"NZ16";"Turdus_merula";"Melycitus_ramiflorus";0
"NZ16";"Turdus_merula";"Muehlenbeckia_australis";1
"NZ16";"Turdus_merula";"Coprosma_robusta";1
"NZ16";"Turdus_merula";"Ileostylus_micranthus";0
"NZ16";"Turdus_merula";"Pseudowintera_colorata";0
"NZ16";"Turdus_merula";"Coprosma_grandifolia";0
"NZ16";"Turdus_merula";"Berberis_glaucocarpa";1
"NZ16";"Turdus_merula";"Taxus_baccata";1
"NZ16";"Turdus_merula";"Crataegus_monogyna";1
"NZ16";"Turdus_merula";"Ripogonum_scandens";1
