"cell_id";"species";"observations";"guild";"status";"record.type"
20;"Aristotelia_serrata";29;"plants";"Native";"GBIF"
25;"Aristotelia_serrata";1;"plants";"Native";"GBIF"
27;"Aristotelia_serrata";69;"plants";"Native";"GBIF"
28;"Aristotelia_serrata";30;"plants";"Native";"GBIF"
29;"Aristotelia_serrata";33;"plants";"Native";"GBIF"
30;"Aristotelia_serrata";4;"plants";"Native";"GBIF"
31;"Aristotelia_serrata";8;"plants";"Native";"GBIF"
32;"Aristotelia_serrata";5;"plants";"Native";"GBIF"
33;"Aristotelia_serrata";22;"plants";"Native";"GBIF"
37;"Aristotelia_serrata";28;"plants";"Native";"GBIF"
38;"Aristotelia_serrata";6;"plants";"Native";"GBIF"
40;"Aristotelia_serrata";7;"plants";"Native";"GBIF"
41;"Aristotelia_serrata";7;"plants";"Native";"GBIF"
42;"Aristotelia_serrata";1;"plants";"Native";"GBIF"
43;"Aristotelia_serrata";16;"plants";"Native";"GBIF"
44;"Aristotelia_serrata";3;"plants";"Native";"GBIF"
46;"Aristotelia_serrata";21;"plants";"Native";"GBIF"
48;"Aristotelia_serrata";1;"plants";"Native";"GBIF"
49;"Aristotelia_serrata";5;"plants";"Native";"GBIF"
51;"Aristotelia_serrata";1;"plants";"Native";"GBIF"
52;"Aristotelia_serrata";1;"plants";"Native";"GBIF"
54;"Aristotelia_serrata";3;"plants";"Native";"GBIF"
4;"Ascarina_lucida";2;"plants";"Native";"GBIF"
8;"Ascarina_lucida";12;"plants";"Native";"GBIF"
15;"Ascarina_lucida";1;"plants";"Native";"GBIF"
18;"Ascarina_lucida";2;"plants";"Native";"GBIF"
27;"Ascarina_lucida";13;"plants";"Native";"GBIF"
29;"Ascarina_lucida";1;"plants";"Native";"GBIF"
31;"Ascarina_lucida";2;"plants";"Native";"GBIF"
36;"Ascarina_lucida";3;"plants";"Native";"GBIF"
37;"Ascarina_lucida";10;"plants";"Native";"GBIF"
40;"Ascarina_lucida";17;"plants";"Native";"GBIF"
41;"Ascarina_lucida";1;"plants";"Native";"GBIF"
46;"Ascarina_lucida";1;"plants";"Native";"GBIF"
24;"Asparagus_asparagoides";2;"plants";"Exotic";"GBIF"
25;"Asparagus_asparagoides";1;"plants";"Exotic";"GBIF"
28;"Asparagus_asparagoides";3;"plants";"Exotic";"GBIF"
43;"Asparagus_asparagoides";2;"plants";"Exotic";"GBIF"
7;"Asparagus_scandens";2;"plants";"Exotic";"GBIF"
17;"Asparagus_scandens";2;"plants";"Exotic";"GBIF"
18;"Asparagus_scandens";5;"plants";"Exotic";"GBIF"
22;"Asparagus_scandens";2;"plants";"Exotic";"GBIF"
24;"Asparagus_scandens";4;"plants";"Exotic";"GBIF"
28;"Asparagus_scandens";22;"plants";"Exotic";"GBIF"
29;"Asparagus_scandens";24;"plants";"Exotic";"GBIF"
33;"Asparagus_scandens";2;"plants";"Exotic";"GBIF"
4;"Astelia_banksii";1;"plants";"Native";"GBIF"
7;"Astelia_banksii";4;"plants";"Native";"GBIF"
8;"Astelia_banksii";1;"plants";"Native";"GBIF"
19;"Astelia_banksii";2;"plants";"Native";"GBIF"
7;"Astelia_fragrans";1;"plants";"Native";"GBIF"
8;"Astelia_fragrans";1;"plants";"Native";"GBIF"
9;"Astelia_fragrans";3;"plants";"Native";"GBIF"
13;"Astelia_fragrans";7;"plants";"Native";"GBIF"
14;"Astelia_fragrans";2;"plants";"Native";"GBIF"
15;"Astelia_fragrans";31;"plants";"Native";"GBIF"
17;"Astelia_fragrans";33;"plants";"Native";"GBIF"
18;"Astelia_fragrans";38;"plants";"Native";"GBIF"
19;"Astelia_fragrans";98;"plants";"Native";"GBIF"
20;"Astelia_fragrans";8;"plants";"Native";"GBIF"
25;"Astelia_fragrans";2;"plants";"Native";"GBIF"
27;"Astelia_fragrans";74;"plants";"Native";"GBIF"
28;"Astelia_fragrans";7;"plants";"Native";"GBIF"
29;"Astelia_fragrans";4;"plants";"Native";"GBIF"
30;"Astelia_fragrans";5;"plants";"Native";"GBIF"
31;"Astelia_fragrans";14;"plants";"Native";"GBIF"
32;"Astelia_fragrans";2;"plants";"Native";"GBIF"
33;"Astelia_fragrans";9;"plants";"Native";"GBIF"
36;"Astelia_fragrans";1;"plants";"Native";"GBIF"
37;"Astelia_fragrans";21;"plants";"Native";"GBIF"
38;"Astelia_fragrans";3;"plants";"Native";"GBIF"
40;"Astelia_fragrans";21;"plants";"Native";"GBIF"
41;"Astelia_fragrans";1;"plants";"Native";"GBIF"
43;"Astelia_fragrans";22;"plants";"Native";"GBIF"
44;"Astelia_fragrans";2;"plants";"Native";"GBIF"
45;"Astelia_fragrans";1;"plants";"Native";"GBIF"
46;"Astelia_fragrans";20;"plants";"Native";"GBIF"
49;"Astelia_fragrans";2;"plants";"Native";"GBIF"
51;"Astelia_fragrans";1;"plants";"Native";"GBIF"
52;"Astelia_fragrans";3;"plants";"Native";"GBIF"
54;"Astelia_fragrans";4;"plants";"Native";"GBIF"
8;"Astelia_nervosa";1;"plants";"Native";"GBIF"
14;"Astelia_nervosa";2;"plants";"Native";"GBIF"
16;"Astelia_nervosa";1;"plants";"Native";"GBIF"
18;"Astelia_nervosa";1;"plants";"Native";"GBIF"
25;"Astelia_nervosa";5;"plants";"Native";"GBIF"
27;"Astelia_nervosa";53;"plants";"Native";"GBIF"
28;"Astelia_nervosa";3;"plants";"Native";"GBIF"
29;"Astelia_nervosa";18;"plants";"Native";"GBIF"
30;"Astelia_nervosa";4;"plants";"Native";"GBIF"
31;"Astelia_nervosa";4;"plants";"Native";"GBIF"
32;"Astelia_nervosa";18;"plants";"Native";"GBIF"
33;"Astelia_nervosa";1;"plants";"Native";"GBIF"
37;"Astelia_nervosa";47;"plants";"Native";"GBIF"
38;"Astelia_nervosa";3;"plants";"Native";"GBIF"
40;"Astelia_nervosa";6;"plants";"Native";"GBIF"
41;"Astelia_nervosa";6;"plants";"Native";"GBIF"
42;"Astelia_nervosa";4;"plants";"Native";"GBIF"
43;"Astelia_nervosa";1;"plants";"Native";"GBIF"
45;"Astelia_nervosa";2;"plants";"Native";"GBIF"
46;"Astelia_nervosa";17;"plants";"Native";"GBIF"
49;"Astelia_nervosa";11;"plants";"Native";"GBIF"
50;"Astelia_nervosa";3;"plants";"Native";"GBIF"
51;"Astelia_nervosa";31;"plants";"Native";"GBIF"
53;"Astelia_nervosa";2;"plants";"Native";"GBIF"
54;"Astelia_nervosa";1;"plants";"Native";"GBIF"
27;"Astelia_nivicola";8;"plants";"Native";"GBIF"
31;"Astelia_nivicola";1;"plants";"Native";"GBIF"
32;"Astelia_nivicola";2;"plants";"Native";"GBIF"
36;"Astelia_nivicola";1;"plants";"Native";"GBIF"
40;"Astelia_nivicola";2;"plants";"Native";"GBIF"
41;"Astelia_nivicola";7;"plants";"Native";"GBIF"
45;"Astelia_nivicola";1;"plants";"Native";"GBIF"
46;"Astelia_nivicola";12;"plants";"Native";"GBIF"
54;"Astelia_nivicola";2;"plants";"Native";"GBIF"
2;"Beilschmiedia_tarairi";1;"plants";"Native";"GBIF"
7;"Beilschmiedia_tarairi";8;"plants";"Native";"GBIF"
8;"Beilschmiedia_tarairi";7;"plants";"Native";"GBIF"
10;"Beilschmiedia_tarairi";1;"plants";"Native";"GBIF"
15;"Beilschmiedia_tarairi";1;"plants";"Native";"GBIF"
24;"Beilschmiedia_tarairi";2;"plants";"Native";"GBIF"
43;"Beilschmiedia_tarairi";1;"plants";"Native";"GBIF"
3;"Beilschmiedia_tawa";1;"plants";"Native";"GBIF"
7;"Beilschmiedia_tawa";7;"plants";"Native";"GBIF"
8;"Beilschmiedia_tawa";54;"plants";"Native";"GBIF"
9;"Beilschmiedia_tawa";37;"plants";"Native";"GBIF"
10;"Beilschmiedia_tawa";14;"plants";"Native";"GBIF"
12;"Beilschmiedia_tawa";1;"plants";"Native";"GBIF"
13;"Beilschmiedia_tawa";11;"plants";"Native";"GBIF"
14;"Beilschmiedia_tawa";9;"plants";"Native";"GBIF"
15;"Beilschmiedia_tawa";156;"plants";"Native";"GBIF"
16;"Beilschmiedia_tawa";33;"plants";"Native";"GBIF"
17;"Beilschmiedia_tawa";27;"plants";"Native";"GBIF"
18;"Beilschmiedia_tawa";154;"plants";"Native";"GBIF"
19;"Beilschmiedia_tawa";10;"plants";"Native";"GBIF"
20;"Beilschmiedia_tawa";25;"plants";"Native";"GBIF"
25;"Beilschmiedia_tawa";6;"plants";"Native";"GBIF"
28;"Beilschmiedia_tawa";32;"plants";"Native";"GBIF"
29;"Beilschmiedia_tawa";52;"plants";"Native";"GBIF"
30;"Beilschmiedia_tawa";11;"plants";"Native";"GBIF"
33;"Beilschmiedia_tawa";7;"plants";"Native";"GBIF"
43;"Beilschmiedia_tawa";1;"plants";"Native";"GBIF"
14;"Berberis_darwinii";1;"plants";"Exotic";"GBIF"
24;"Berberis_darwinii";1;"plants";"Exotic";"GBIF"
25;"Berberis_darwinii";1;"plants";"Exotic";"GBIF"
42;"Berberis_darwinii";1;"plants";"Exotic";"GBIF"
52;"Berberis_darwinii";2;"plants";"Exotic";"GBIF"
10;"Berberis_glaucocarpa";2;"plants";"Exotic";"GBIF"
15;"Berberis_glaucocarpa";4;"plants";"Exotic";"GBIF"
18;"Berberis_glaucocarpa";1;"plants";"Exotic";"GBIF"
19;"Berberis_glaucocarpa";2;"plants";"Exotic";"GBIF"
25;"Berberis_glaucocarpa";1;"plants";"Exotic";"GBIF"
27;"Berberis_glaucocarpa";2;"plants";"Exotic";"GBIF"
28;"Berberis_glaucocarpa";30;"plants";"Exotic";"GBIF"
29;"Berberis_glaucocarpa";24;"plants";"Exotic";"GBIF"
33;"Berberis_glaucocarpa";3;"plants";"Exotic";"GBIF"
37;"Berberis_glaucocarpa";1;"plants";"Exotic";"GBIF"
43;"Berberis_glaucocarpa";1;"plants";"Exotic";"GBIF"
46;"Berberis_glaucocarpa";1;"plants";"Exotic";"GBIF"
48;"Berberis_glaucocarpa";3;"plants";"Exotic";"GBIF"
51;"Berberis_glaucocarpa";2;"plants";"Exotic";"GBIF"
1;"Branta_canadensis";28;"birds";"Exotic";"GBIF"
2;"Branta_canadensis";129;"birds";"Exotic";"GBIF"
3;"Branta_canadensis";4;"birds";"Exotic";"GBIF"
4;"Branta_canadensis";11;"birds";"Exotic";"GBIF"
5;"Branta_canadensis";98;"birds";"Exotic";"GBIF"
7;"Branta_canadensis";1853;"birds";"Exotic";"GBIF"
8;"Branta_canadensis";300;"birds";"Exotic";"GBIF"
9;"Branta_canadensis";368;"birds";"Exotic";"GBIF"
10;"Branta_canadensis";1534;"birds";"Exotic";"GBIF"
11;"Branta_canadensis";291;"birds";"Exotic";"GBIF"
12;"Branta_canadensis";30;"birds";"Exotic";"GBIF"
13;"Branta_canadensis";71;"birds";"Exotic";"GBIF"
14;"Branta_canadensis";372;"birds";"Exotic";"GBIF"
15;"Branta_canadensis";449;"birds";"Exotic";"GBIF"
16;"Branta_canadensis";39;"birds";"Exotic";"GBIF"
17;"Branta_canadensis";61;"birds";"Exotic";"GBIF"
18;"Branta_canadensis";593;"birds";"Exotic";"GBIF"
19;"Branta_canadensis";255;"birds";"Exotic";"GBIF"
20;"Branta_canadensis";549;"birds";"Exotic";"GBIF"
21;"Branta_canadensis";73;"birds";"Exotic";"GBIF"
22;"Branta_canadensis";50;"birds";"Exotic";"GBIF"
23;"Branta_canadensis";6;"birds";"Exotic";"GBIF"
24;"Branta_canadensis";621;"birds";"Exotic";"GBIF"
25;"Branta_canadensis";599;"birds";"Exotic";"GBIF"
26;"Branta_canadensis";52;"birds";"Exotic";"GBIF"
27;"Branta_canadensis";4;"birds";"Exotic";"GBIF"
28;"Branta_canadensis";980;"birds";"Exotic";"GBIF"
29;"Branta_canadensis";1385;"birds";"Exotic";"GBIF"
30;"Branta_canadensis";387;"birds";"Exotic";"GBIF"
31;"Branta_canadensis";40;"birds";"Exotic";"GBIF"
32;"Branta_canadensis";142;"birds";"Exotic";"GBIF"
33;"Branta_canadensis";311;"birds";"Exotic";"GBIF"
34;"Branta_canadensis";346;"birds";"Exotic";"GBIF"
36;"Branta_canadensis";27;"birds";"Exotic";"GBIF"
37;"Branta_canadensis";153;"birds";"Exotic";"GBIF"
38;"Branta_canadensis";1653;"birds";"Exotic";"GBIF"
39;"Branta_canadensis";216;"birds";"Exotic";"GBIF"
40;"Branta_canadensis";2;"birds";"Exotic";"GBIF"
41;"Branta_canadensis";413;"birds";"Exotic";"GBIF"
42;"Branta_canadensis";501;"birds";"Exotic";"GBIF"
43;"Branta_canadensis";3535;"birds";"Exotic";"GBIF"
44;"Branta_canadensis";288;"birds";"Exotic";"GBIF"
45;"Branta_canadensis";16;"birds";"Exotic";"GBIF"
46;"Branta_canadensis";389;"birds";"Exotic";"GBIF"
47;"Branta_canadensis";360;"birds";"Exotic";"GBIF"
48;"Branta_canadensis";405;"birds";"Exotic";"GBIF"
49;"Branta_canadensis";731;"birds";"Exotic";"GBIF"
50;"Branta_canadensis";218;"birds";"Exotic";"GBIF"
51;"Branta_canadensis";216;"birds";"Exotic";"GBIF"
52;"Branta_canadensis";537;"birds";"Exotic";"GBIF"
53;"Branta_canadensis";25;"birds";"Exotic";"GBIF"
54;"Branta_canadensis";354;"birds";"Exotic";"GBIF"
55;"Branta_canadensis";253;"birds";"Exotic";"GBIF"
4;"Cacatua_galerita";1;"birds";"Exotic";"GBIF"
7;"Cacatua_galerita";244;"birds";"Exotic";"GBIF"
8;"Cacatua_galerita";6;"birds";"Exotic";"GBIF"
9;"Cacatua_galerita";101;"birds";"Exotic";"GBIF"
10;"Cacatua_galerita";42;"birds";"Exotic";"GBIF"
14;"Cacatua_galerita";2;"birds";"Exotic";"GBIF"
17;"Cacatua_galerita";1;"birds";"Exotic";"GBIF"
18;"Cacatua_galerita";6;"birds";"Exotic";"GBIF"
19;"Cacatua_galerita";42;"birds";"Exotic";"GBIF"
20;"Cacatua_galerita";2;"birds";"Exotic";"GBIF"
24;"Cacatua_galerita";83;"birds";"Exotic";"GBIF"
25;"Cacatua_galerita";35;"birds";"Exotic";"GBIF"
29;"Cacatua_galerita";44;"birds";"Exotic";"GBIF"
30;"Cacatua_galerita";7;"birds";"Exotic";"GBIF"
43;"Cacatua_galerita";206;"birds";"Exotic";"GBIF"
52;"Cacatua_galerita";3;"birds";"Exotic";"GBIF"
55;"Cacatua_galerita";24;"birds";"Exotic";"GBIF"
1;"Callaeas_cinereus";1;"birds";"Native";"GBIF"
2;"Callaeas_cinereus";7;"birds";"Native";"GBIF"
4;"Callaeas_cinereus";6;"birds";"Native";"GBIF"
7;"Callaeas_cinereus";1326;"birds";"Native";"GBIF"
8;"Callaeas_cinereus";36;"birds";"Native";"GBIF"
9;"Callaeas_cinereus";18;"birds";"Native";"GBIF"
10;"Callaeas_cinereus";46;"birds";"Native";"GBIF"
11;"Callaeas_cinereus";5;"birds";"Native";"GBIF"
13;"Callaeas_cinereus";5;"birds";"Native";"GBIF"
14;"Callaeas_cinereus";242;"birds";"Native";"GBIF"
15;"Callaeas_cinereus";35;"birds";"Native";"GBIF"
19;"Callaeas_cinereus";4;"birds";"Native";"GBIF"
20;"Callaeas_cinereus";51;"birds";"Native";"GBIF"
29;"Callaeas_cinereus";313;"birds";"Native";"GBIF"
30;"Callaeas_cinereus";37;"birds";"Native";"GBIF"
1;"Carduelis_carduelis";61;"birds";"Exotic";"GBIF"
2;"Carduelis_carduelis";477;"birds";"Exotic";"GBIF"
3;"Carduelis_carduelis";192;"birds";"Exotic";"GBIF"
4;"Carduelis_carduelis";228;"birds";"Exotic";"GBIF"
5;"Carduelis_carduelis";1673;"birds";"Exotic";"GBIF"
6;"Carduelis_carduelis";16;"birds";"Exotic";"GBIF"
7;"Carduelis_carduelis";9225;"birds";"Exotic";"GBIF"
8;"Carduelis_carduelis";1085;"birds";"Exotic";"GBIF"
9;"Carduelis_carduelis";3695;"birds";"Exotic";"GBIF"
10;"Carduelis_carduelis";6301;"birds";"Exotic";"GBIF"
11;"Carduelis_carduelis";397;"birds";"Exotic";"GBIF"
12;"Carduelis_carduelis";100;"birds";"Exotic";"GBIF"
13;"Carduelis_carduelis";306;"birds";"Exotic";"GBIF"
14;"Carduelis_carduelis";1317;"birds";"Exotic";"GBIF"
15;"Carduelis_carduelis";937;"birds";"Exotic";"GBIF"
16;"Carduelis_carduelis";297;"birds";"Exotic";"GBIF"
17;"Carduelis_carduelis";555;"birds";"Exotic";"GBIF"
18;"Carduelis_carduelis";1343;"birds";"Exotic";"GBIF"
19;"Carduelis_carduelis";823;"birds";"Exotic";"GBIF"
20;"Carduelis_carduelis";1429;"birds";"Exotic";"GBIF"
21;"Carduelis_carduelis";95;"birds";"Exotic";"GBIF"
22;"Carduelis_carduelis";175;"birds";"Exotic";"GBIF"
23;"Carduelis_carduelis";19;"birds";"Exotic";"GBIF"
24;"Carduelis_carduelis";1767;"birds";"Exotic";"GBIF"
25;"Carduelis_carduelis";5806;"birds";"Exotic";"GBIF"
26;"Carduelis_carduelis";712;"birds";"Exotic";"GBIF"
27;"Carduelis_carduelis";513;"birds";"Exotic";"GBIF"
28;"Carduelis_carduelis";7678;"birds";"Exotic";"GBIF"
29;"Carduelis_carduelis";4257;"birds";"Exotic";"GBIF"
30;"Carduelis_carduelis";2695;"birds";"Exotic";"GBIF"
31;"Carduelis_carduelis";189;"birds";"Exotic";"GBIF"
32;"Carduelis_carduelis";305;"birds";"Exotic";"GBIF"
33;"Carduelis_carduelis";1789;"birds";"Exotic";"GBIF"
34;"Carduelis_carduelis";495;"birds";"Exotic";"GBIF"
35;"Carduelis_carduelis";2;"birds";"Exotic";"GBIF"
36;"Carduelis_carduelis";21;"birds";"Exotic";"GBIF"
37;"Carduelis_carduelis";271;"birds";"Exotic";"GBIF"
38;"Carduelis_carduelis";3013;"birds";"Exotic";"GBIF"
39;"Carduelis_carduelis";577;"birds";"Exotic";"GBIF"
40;"Carduelis_carduelis";23;"birds";"Exotic";"GBIF"
41;"Carduelis_carduelis";314;"birds";"Exotic";"GBIF"
42;"Carduelis_carduelis";1365;"birds";"Exotic";"GBIF"
43;"Carduelis_carduelis";9476;"birds";"Exotic";"GBIF"
44;"Carduelis_carduelis";339;"birds";"Exotic";"GBIF"
45;"Carduelis_carduelis";2;"birds";"Exotic";"GBIF"
46;"Carduelis_carduelis";878;"birds";"Exotic";"GBIF"
47;"Carduelis_carduelis";1151;"birds";"Exotic";"GBIF"
48;"Carduelis_carduelis";902;"birds";"Exotic";"GBIF"
49;"Carduelis_carduelis";475;"birds";"Exotic";"GBIF"
50;"Carduelis_carduelis";337;"birds";"Exotic";"GBIF"
51;"Carduelis_carduelis";942;"birds";"Exotic";"GBIF"
52;"Carduelis_carduelis";2668;"birds";"Exotic";"GBIF"
53;"Carduelis_carduelis";39;"birds";"Exotic";"GBIF"
54;"Carduelis_carduelis";1242;"birds";"Exotic";"GBIF"
55;"Carduelis_carduelis";2777;"birds";"Exotic";"GBIF"
8;"Carpodetus_serratus";13;"plants";"Native";"GBIF"
9;"Carpodetus_serratus";10;"plants";"Native";"GBIF"
10;"Carpodetus_serratus";3;"plants";"Native";"GBIF"
12;"Carpodetus_serratus";1;"plants";"Native";"GBIF"
13;"Carpodetus_serratus";13;"plants";"Native";"GBIF"
14;"Carpodetus_serratus";3;"plants";"Native";"GBIF"
15;"Carpodetus_serratus";64;"plants";"Native";"GBIF"
16;"Carpodetus_serratus";46;"plants";"Native";"GBIF"
17;"Carpodetus_serratus";33;"plants";"Native";"GBIF"
18;"Carpodetus_serratus";67;"plants";"Native";"GBIF"
19;"Carpodetus_serratus";158;"plants";"Native";"GBIF"
20;"Carpodetus_serratus";35;"plants";"Native";"GBIF"
25;"Carpodetus_serratus";4;"plants";"Native";"GBIF"
27;"Carpodetus_serratus";143;"plants";"Native";"GBIF"
28;"Carpodetus_serratus";36;"plants";"Native";"GBIF"
29;"Carpodetus_serratus";66;"plants";"Native";"GBIF"
30;"Carpodetus_serratus";16;"plants";"Native";"GBIF"
31;"Carpodetus_serratus";19;"plants";"Native";"GBIF"
32;"Carpodetus_serratus";7;"plants";"Native";"GBIF"
33;"Carpodetus_serratus";53;"plants";"Native";"GBIF"
36;"Carpodetus_serratus";5;"plants";"Native";"GBIF"
37;"Carpodetus_serratus";58;"plants";"Native";"GBIF"
38;"Carpodetus_serratus";15;"plants";"Native";"GBIF"
40;"Carpodetus_serratus";29;"plants";"Native";"GBIF"
41;"Carpodetus_serratus";11;"plants";"Native";"GBIF"
42;"Carpodetus_serratus";2;"plants";"Native";"GBIF"
43;"Carpodetus_serratus";23;"plants";"Native";"GBIF"
44;"Carpodetus_serratus";1;"plants";"Native";"GBIF"
46;"Carpodetus_serratus";25;"plants";"Native";"GBIF"
48;"Carpodetus_serratus";3;"plants";"Native";"GBIF"
49;"Carpodetus_serratus";10;"plants";"Native";"GBIF"
52;"Carpodetus_serratus";1;"plants";"Native";"GBIF"
54;"Carpodetus_serratus";13;"plants";"Native";"GBIF"
55;"Carpodetus_serratus";2;"plants";"Native";"GBIF"
7;"Cestrum_nocturnum";1;"plants";"Exotic";"GBIF"
1;"Chloris_chloris";22;"birds";"Exotic";"GBIF"
2;"Chloris_chloris";144;"birds";"Exotic";"GBIF"
3;"Chloris_chloris";93;"birds";"Exotic";"GBIF"
4;"Chloris_chloris";66;"birds";"Exotic";"GBIF"
5;"Chloris_chloris";758;"birds";"Exotic";"GBIF"
6;"Chloris_chloris";11;"birds";"Exotic";"GBIF"
7;"Chloris_chloris";6117;"birds";"Exotic";"GBIF"
8;"Chloris_chloris";760;"birds";"Exotic";"GBIF"
9;"Chloris_chloris";2646;"birds";"Exotic";"GBIF"
10;"Chloris_chloris";3738;"birds";"Exotic";"GBIF"
11;"Chloris_chloris";186;"birds";"Exotic";"GBIF"
12;"Chloris_chloris";59;"birds";"Exotic";"GBIF"
13;"Chloris_chloris";173;"birds";"Exotic";"GBIF"
14;"Chloris_chloris";959;"birds";"Exotic";"GBIF"
15;"Chloris_chloris";532;"birds";"Exotic";"GBIF"
16;"Chloris_chloris";131;"birds";"Exotic";"GBIF"
17;"Chloris_chloris";209;"birds";"Exotic";"GBIF"
18;"Chloris_chloris";871;"birds";"Exotic";"GBIF"
19;"Chloris_chloris";520;"birds";"Exotic";"GBIF"
20;"Chloris_chloris";1184;"birds";"Exotic";"GBIF"
21;"Chloris_chloris";75;"birds";"Exotic";"GBIF"
22;"Chloris_chloris";72;"birds";"Exotic";"GBIF"
23;"Chloris_chloris";5;"birds";"Exotic";"GBIF"
24;"Chloris_chloris";1144;"birds";"Exotic";"GBIF"
25;"Chloris_chloris";3291;"birds";"Exotic";"GBIF"
26;"Chloris_chloris";593;"birds";"Exotic";"GBIF"
27;"Chloris_chloris";159;"birds";"Exotic";"GBIF"
28;"Chloris_chloris";6138;"birds";"Exotic";"GBIF"
29;"Chloris_chloris";2807;"birds";"Exotic";"GBIF"
30;"Chloris_chloris";1693;"birds";"Exotic";"GBIF"
31;"Chloris_chloris";74;"birds";"Exotic";"GBIF"
32;"Chloris_chloris";322;"birds";"Exotic";"GBIF"
33;"Chloris_chloris";1293;"birds";"Exotic";"GBIF"
34;"Chloris_chloris";382;"birds";"Exotic";"GBIF"
35;"Chloris_chloris";8;"birds";"Exotic";"GBIF"
36;"Chloris_chloris";69;"birds";"Exotic";"GBIF"
37;"Chloris_chloris";278;"birds";"Exotic";"GBIF"
38;"Chloris_chloris";2291;"birds";"Exotic";"GBIF"
39;"Chloris_chloris";371;"birds";"Exotic";"GBIF"
40;"Chloris_chloris";50;"birds";"Exotic";"GBIF"
41;"Chloris_chloris";488;"birds";"Exotic";"GBIF"
42;"Chloris_chloris";1262;"birds";"Exotic";"GBIF"
43;"Chloris_chloris";8106;"birds";"Exotic";"GBIF"
44;"Chloris_chloris";254;"birds";"Exotic";"GBIF"
46;"Chloris_chloris";752;"birds";"Exotic";"GBIF"
47;"Chloris_chloris";862;"birds";"Exotic";"GBIF"
48;"Chloris_chloris";583;"birds";"Exotic";"GBIF"
49;"Chloris_chloris";318;"birds";"Exotic";"GBIF"
50;"Chloris_chloris";178;"birds";"Exotic";"GBIF"
51;"Chloris_chloris";511;"birds";"Exotic";"GBIF"
52;"Chloris_chloris";1741;"birds";"Exotic";"GBIF"
53;"Chloris_chloris";32;"birds";"Exotic";"GBIF"
54;"Chloris_chloris";1111;"birds";"Exotic";"GBIF"
55;"Chloris_chloris";2119;"birds";"Exotic";"GBIF"
1;"Chroicocephalus_novaehollandiae";177;"birds";"Native";"GBIF"
2;"Chroicocephalus_novaehollandiae";858;"birds";"Native";"GBIF"
3;"Chroicocephalus_novaehollandiae";859;"birds";"Native";"GBIF"
4;"Chroicocephalus_novaehollandiae";178;"birds";"Native";"GBIF"
5;"Chroicocephalus_novaehollandiae";3515;"birds";"Native";"GBIF"
6;"Chroicocephalus_novaehollandiae";3;"birds";"Native";"GBIF"
7;"Chroicocephalus_novaehollandiae";12514;"birds";"Native";"GBIF"
8;"Chroicocephalus_novaehollandiae";2779;"birds";"Native";"GBIF"
9;"Chroicocephalus_novaehollandiae";397;"birds";"Native";"GBIF"
10;"Chroicocephalus_novaehollandiae";3357;"birds";"Native";"GBIF"
11;"Chroicocephalus_novaehollandiae";788;"birds";"Native";"GBIF"
12;"Chroicocephalus_novaehollandiae";119;"birds";"Native";"GBIF"
13;"Chroicocephalus_novaehollandiae";248;"birds";"Native";"GBIF"
14;"Chroicocephalus_novaehollandiae";1205;"birds";"Native";"GBIF"
15;"Chroicocephalus_novaehollandiae";1210;"birds";"Native";"GBIF"
16;"Chroicocephalus_novaehollandiae";234;"birds";"Native";"GBIF"
17;"Chroicocephalus_novaehollandiae";398;"birds";"Native";"GBIF"
18;"Chroicocephalus_novaehollandiae";689;"birds";"Native";"GBIF"
19;"Chroicocephalus_novaehollandiae";151;"birds";"Native";"GBIF"
20;"Chroicocephalus_novaehollandiae";1011;"birds";"Native";"GBIF"
21;"Chroicocephalus_novaehollandiae";129;"birds";"Native";"GBIF"
22;"Chroicocephalus_novaehollandiae";329;"birds";"Native";"GBIF"
23;"Chroicocephalus_novaehollandiae";41;"birds";"Native";"GBIF"
24;"Chroicocephalus_novaehollandiae";2050;"birds";"Native";"GBIF"
25;"Chroicocephalus_novaehollandiae";191;"birds";"Native";"GBIF"
26;"Chroicocephalus_novaehollandiae";278;"birds";"Native";"GBIF"
27;"Chroicocephalus_novaehollandiae";484;"birds";"Native";"GBIF"
28;"Chroicocephalus_novaehollandiae";5480;"birds";"Native";"GBIF"
29;"Chroicocephalus_novaehollandiae";6048;"birds";"Native";"GBIF"
30;"Chroicocephalus_novaehollandiae";997;"birds";"Native";"GBIF"
31;"Chroicocephalus_novaehollandiae";659;"birds";"Native";"GBIF"
32;"Chroicocephalus_novaehollandiae";25;"birds";"Native";"GBIF"
33;"Chroicocephalus_novaehollandiae";7271;"birds";"Native";"GBIF"
34;"Chroicocephalus_novaehollandiae";646;"birds";"Native";"GBIF"
35;"Chroicocephalus_novaehollandiae";42;"birds";"Native";"GBIF"
36;"Chroicocephalus_novaehollandiae";73;"birds";"Native";"GBIF"
37;"Chroicocephalus_novaehollandiae";170;"birds";"Native";"GBIF"
38;"Chroicocephalus_novaehollandiae";1245;"birds";"Native";"GBIF"
39;"Chroicocephalus_novaehollandiae";261;"birds";"Native";"GBIF"
40;"Chroicocephalus_novaehollandiae";101;"birds";"Native";"GBIF"
