"cell_id";"species";"observations"
48;"Acridotheres_tristis";8
48;"Carduelis_carduelis";2
48;"Fringilla_coelebs";3
48;"Gerygone_igata";4
48;"Hemiphaga_novaeseelandiae";1
48;"Passer_domesticus";5
48;"Petroica_macrocephala";2
48;"Phasianus_colchicus";4
48;"Platycercus_eximius";3
48;"Porphyrio_melanotus";6
48;"Prosthemadera_novaeseelandiae";3
48;"Rhipidura_fuliginosa";5
48;"Sturnus_vulgaris";4
48;"Tadorna_variegata";5
48;"Turdus_merula";6
48;"Turdus_philomelos";3
48;"Zosterops_lateralis";6
49;"Acridotheres_tristis";7
49;"Beilschmiedia_tarairi";2
49;"Beilschmiedia_tawa";1
49;"Carduelis_carduelis";3
49;"Carpodetus_serratus";1
49;"Chloris_chloris";2
49;"Coprosma_arborea";2
49;"Coprosma_grandifolia";2
49;"Coprosma_lucida";3
49;"Coprosma_parviflora";1
49;"Coprosma_rhamnoides";1
49;"Coprosma_rotundifolia";1
49;"Dacrycarpus_dacrydioides";2
49;"Dacrydium_cupressinum";1
49;"Dysoxylum_spectabile";1
49;"Elaeocarpus_dentatus";1
49;"Freycinetia_banksii";2
49;"Fringilla_coelebs";6
49;"Geniostoma_rupestre";2
49;"Gerygone_igata";5
49;"Griselinia_lucida";2
49;"Hedycarya_arborea";2
49;"Hemiphaga_novaeseelandiae";5
49;"Knightia_excelsa";2
49;"Leucopogon_fasciculatus";1
49;"Litsea_calicaris";1
49;"Meleagris_gallopavo";1
49;"Melicytus_ramiflorus";2
49;"Mida_salicifolia";1
49;"Muehlenbeckia_australis";1
49;"Myrsine_australis";2
49;"Myrsine_salicina";1
49;"Nestegis_lanceolata";1
49;"Paratrophis_microphylla";1
49;"Passer_domesticus";3
49;"Petroica_macrocephala";5
49;"Phasianus_colchicus";6
49;"Phyllocladus_trichomanoides";1
49;"Platycercus_eximius";4
49;"Podocarpus_cunninghamii";1
49;"Podocarpus_totara";2
49;"Porphyrio_melanotus";3
49;"Prosthemadera_novaeseelandiae";5
49;"Prumnopitys_ferruginea";2
49;"Pseudopanax_arboreus";1
49;"Pseudopanax_crassifolius";2
49;"Rhipidura_fuliginosa";8
49;"Rhopalostylis_sapida";2
49;"Ripogonum_scandens";2
49;"Rubus_australis";2
49;"Rubus_cissoides";1
49;"Schefflera_digitata";1
49;"Sturnus_vulgaris";4
49;"Tadorna_variegata";2
49;"Turdus_merula";7
49;"Turdus_philomelos";4
49;"Zosterops_lateralis";6
50;"Acridotheres_tristis";6
50;"Beilschmiedia_tarairi";1
50;"Carduelis_carduelis";1
50;"Carpodetus_serratus";1
50;"Coprosma_arborea";1
50;"Coprosma_grandifolia";1
50;"Coprosma_rhamnoides";1
50;"Dacrycarpus_dacrydioides";1
50;"Elaeocarpus_dentatus";1
50;"Freycinetia_banksii";1
50;"Fringilla_coelebs";7
50;"Geniostoma_rupestre";1
50;"Gerygone_igata";8
50;"Hedycarya_arborea";1
50;"Hemiphaga_novaeseelandiae";3
50;"Knightia_excelsa";1
50;"Melicytus_ramiflorus";1
50;"Muehlenbeckia_complexa";1
50;"Myrsine_australis";1
50;"Petroica_macrocephala";2
50;"Phasianus_colchicus";1
50;"Phyllocladus_trichomanoides";1
50;"Platycercus_eximius";4
50;"Podocarpus_cunninghamii";1
50;"Porphyrio_melanotus";1
50;"Prosthemadera_novaeseelandiae";4
50;"Prumnopitys_ferruginea";1
50;"Rhipidura_fuliginosa";7
50;"Rhopalostylis_sapida";1
50;"Ripogonum_scandens";1
50;"Rubus_fruticosus";1
50;"Tadorna_variegata";2
50;"Turdus_merula";7
50;"Turdus_philomelos";1
50;"Zosterops_lateralis";6
51;"Acridotheres_tristis";3
51;"Carduelis_carduelis";2
51;"Fringilla_coelebs";7
51;"Gerygone_igata";7
51;"Hemiphaga_novaeseelandiae";6
51;"Passer_domesticus";1
51;"Petroica_macrocephala";2
51;"Phasianus_colchicus";1
51;"Platycercus_eximius";5
51;"Prosthemadera_novaeseelandiae";8
51;"Rhipidura_fuliginosa";8
51;"Sturnus_vulgaris";1
51;"Tadorna_variegata";1
51;"Turdus_merula";1
51;"Zosterops_lateralis";3
52;"Acridotheres_tristis";48
52;"Branta_canadensis";9
52;"Callaeas_cinereus";2
52;"Carduelis_carduelis";14
52;"Chloris_chloris";1
52;"Chroicocephalus_novaehollandiae";3
52;"Coprosma_areolata";1
52;"Coprosma_grandifolia";1
52;"Coprosma_robusta";1
52;"Cyanoramphus_novaezelandiae";1
52;"Dysoxylum_spectabile";1
52;"Freycinetia_banksii";1
52;"Fringilla_coelebs";21
52;"Gallirallus_australis";1
52;"Geniostoma_ligustrifolium";1
52;"Gerygone_igata";26
52;"Griselinia_littoralis";1
52;"Hedycarya_arborea";1
52;"Hemiphaga_novaeseelandiae";21
52;"Meleagris_gallopavo";4
52;"Melicytus_ramiflorus";1
52;"Myrsine_australis";1
52;"Nestor_meridionalis";1
52;"Passer_domesticus";26
52;"Petroica_australis";10
52;"Petroica_macrocephala";21
52;"Phasianus_colchicus";11
52;"Platycercus_eximius";25
52;"Porphyrio_melanotus";14
52;"Prosthemadera_novaeseelandiae";35
52;"Rhipidura_fuliginosa";50
52;"Rhopalostylis_sapida";1
52;"Schefflera_digitata";1
52;"Sturnus_vulgaris";13
52;"Tadorna_variegata";25
52;"Turdus_merula";29
52;"Turdus_philomelos";10
52;"Zosterops_lateralis";24
53;"Acridotheres_tristis";51
53;"Anas_chlorotis";1
53;"Anthornis_melanura";1
53;"Anthus_novaeseelandiae";2
53;"Carduelis_carduelis";27
53;"Chloris_chloris";22
53;"Chroicocephalus_novaehollandiae";7
53;"Fringilla_coelebs";29
53;"Gallirallus_australis";1
53;"Gerygone_igata";20
53;"Hemiphaga_novaeseelandiae";8
53;"Meleagris_gallopavo";7
53;"Passer_domesticus";55
53;"Passiflora_tarminiana";1
53;"Phasianus_colchicus";15
53;"Platycercus_eximius";39
53;"Porphyrio_melanotus";31
53;"Prosthemadera_novaeseelandiae";45
53;"Rhipidura_fuliginosa";45
53;"Sturnus_vulgaris";27
53;"Tadorna_variegata";25
53;"Turdus_merula";53
53;"Turdus_philomelos";23
53;"Zosterops_lateralis";40
54;"Acridotheres_tristis";72
54;"Anas_chlorotis";3
54;"Anthus_novaeseelandiae";7
54;"Branta_canadensis";1
54;"Carduelis_carduelis";41
54;"Chloris_chloris";6
54;"Chroicocephalus_novaehollandiae";82
54;"Coprosma_grandifolia";1
54;"Coprosma_rhamnoides";1
54;"Coprosma_robusta";1
54;"Fringilla_coelebs";53
54;"Gallirallus_australis";3
54;"Geniostoma_rupestre";1
54;"Gerygone_igata";103
54;"Hemiphaga_novaeseelandiae";31
54;"Meleagris_gallopavo";18
54;"Mohoua_albicilla";1
54;"Passer_domesticus";80
54;"Petroica_australis";1
54;"Petroica_macrocephala";3
54;"Phasianus_colchicus";13
54;"Philesturnus_carunculatus";2
54;"Pittosporum_crassifolium";1
54;"Platycercus_eximius";26
54;"Porphyrio_melanotus";29
54;"Prosthemadera_novaeseelandiae";123
54;"Rhipidura_fuliginosa";121
54;"Solanum_mauritianum";1
54;"Sturnus_vulgaris";24
54;"Tadorna_variegata";34
54;"Turdus_merula";107
54;"Turdus_philomelos";44
54;"Zosterops_lateralis";66
55;"Chroicocephalus_novaehollandiae";26
55;"Fringilla_coelebs";1
55;"Gerygone_igata";1
55;"Passer_domesticus";1
55;"Platycercus_eximius";1
55;"Prosthemadera_novaeseelandiae";1
55;"Sturnus_vulgaris";1
55;"Tadorna_variegata";1
55;"Turdus_philomelos";1
55;"Zosterops_lateralis";1
56;"Acridotheres_tristis";1
56;"Chroicocephalus_novaehollandiae";9
56;"Gerygone_igata";1
56;"Passer_domesticus";1
56;"Petroica_macrocephala";2
56;"Prosthemadera_novaeseelandiae";2
56;"Rhipidura_fuliginosa";1
56;"Sturnus_vulgaris";1
56;"Turdus_merula";1
56;"Zosterops_lateralis";2
57;"Acridotheres_tristis";9
57;"Anthus_novaeseelandiae";5
57;"Chroicocephalus_novaehollandiae";38
57;"Fringilla_coelebs";4
57;"Gerygone_igata";9
57;"Hemiphaga_novaeseelandiae";6
57;"Passer_domesticus";3
57;"Petroica_macrocephala";5
57;"Philesturnus_carunculatus";1
57;"Platycercus_eximius";7
57;"Porphyrio_melanotus";1
57;"Prosthemadera_novaeseelandiae";8
57;"Rhipidura_fuliginosa";3
57;"Sturnus_vulgaris";1
57;"Turdus_merula";2
57;"Zosterops_lateralis";7
58;"Anthus_novaeseelandiae";1
59;"Acridotheres_tristis";12
59;"Anthus_novaeseelandiae";2
59;"Carpodetus_serratus";1
59;"Coprosma_lucida";4
59;"Coprosma_macrocarpa";1
59;"Coprosma_parviflora";3
59;"Coprosma_rhamnoides";3
59;"Coprosma_tenuifolia";1
59;"Cordyline_australis";1
59;"Dacrycarpus_dacrydioides";1
59;"Dacrydium_cupressinum";2
59;"Fringilla_coelebs";11
59;"Gaultheria_antipoda";1
59;"Geniostoma_ligustrifolium";4
59;"Gerygone_igata";12
59;"Griselinia_lucida";2
59;"Hedycarya_arborea";1
59;"Hemiphaga_novaeseelandiae";1
59;"Knightia_excelsa";1
59;"Leptospermum_scoparium";4
59;"Leucopogon_fasciculatus";4
59;"Melicytus_ramiflorus";1
59;"Muehlenbeckia_australis";1
59;"Myrsine_australis";5
59;"Passer_domesticus";1
59;"Phasianus_colchicus";4
59;"Phormium_colensoi";1
59;"Phormium_tenax";2
59;"Phyllocladus_trichomanoides";3
59;"Platycercus_eximius";2
59;"Podocarpus_cunninghamii";1
59;"Porphyrio_melanotus";10
59;"Prosthemadera_novaeseelandiae";2
59;"Pseudopanax_arboreus";3
59;"Pseudopanax_crassifolius";3
59;"Rhipidura_fuliginosa";3
59;"Rhopalostylis_sapida";1
59;"Ripogonum_scandens";1
59;"Rubus_australis";1
59;"Schefflera_digitata";1
59;"Sturnus_vulgaris";5
59;"Tadorna_variegata";6
59;"Turdus_merula";9
59;"Turdus_philomelos";1
59;"Zosterops_lateralis";11
60;"Acanthis_flammea";2
60;"Acridotheres_tristis";7
60;"Anthus_novaeseelandiae";2
60;"Carduelis_carduelis";3
60;"Fringilla_coelebs";8
60;"Gerygone_igata";8
60;"Hemiphaga_novaeseelandiae";2
60;"Meleagris_gallopavo";2
60;"Passer_domesticus";3
60;"Petroica_macrocephala";3
60;"Phasianus_colchicus";3
60;"Platycercus_eximius";5
60;"Porphyrio_melanotus";3
60;"Prosthemadera_novaeseelandiae";4
60;"Rhipidura_fuliginosa";5
60;"Sturnus_vulgaris";1
60;"Tadorna_variegata";4
60;"Turdus_merula";6
60;"Turdus_philomelos";3
60;"Zosterops_lateralis";8
61;"Acridotheres_tristis";8
61;"Anthus_novaeseelandiae";2
61;"Carduelis_carduelis";3
61;"Carpodetus_serratus";1
61;"Coprosma_macrocarpa";1
61;"Coprosma_rigida";1
61;"Dacrycarpus_dacrydioides";1
61;"Fringilla_coelebs";12
61;"Gerygone_igata";13
61;"Hemiphaga_novaeseelandiae";5
61;"Meleagris_gallopavo";1
61;"Muehlenbeckia_australis";1
61;"Myrsine_australis";1
61;"Passer_domesticus";6
61;"Petroica_macrocephala";6
61;"Phasianus_colchicus";4
61;"Platycercus_eximius";4
61;"Porphyrio_melanotus";3
61;"Prosthemadera_novaeseelandiae";10
61;"Rhipidura_fuliginosa";13
61;"Rubus_australis";1
61;"Rubus_fruticosus";1
61;"Solanum_americanum";1
61;"Solanum_mauritianum";1
61;"Sturnus_vulgaris";3
61;"Tadorna_variegata";3
61;"Turdus_merula";16
61;"Turdus_philomelos";3
61;"Zosterops_lateralis";10
62;"Acridotheres_tristis";26
62;"Anthus_novaeseelandiae";2
62;"Carduelis_carduelis";7
62;"Chloris_chloris";1
62;"Fringilla_coelebs";18
62;"Gerygone_igata";27
62;"Hemiphaga_novaeseelandiae";8
62;"Meleagris_gallopavo";2
62;"Passer_domesticus";16
62;"Petroica_australis";1
62;"Petroica_macrocephala";16
62;"Phasianus_colchicus";7
62;"Platycercus_eximius";16
62;"Porphyrio_melanotus";15
62;"Prosthemadera_novaeseelandiae";21
62;"Rhipidura_fuliginosa";22
62;"Sturnus_vulgaris";7
62;"Tadorna_variegata";14
62;"Turdus_merula";22
62;"Turdus_philomelos";7
62;"Zosterops_lateralis";18
63;"Acridotheres_tristis";23
63;"Alseuosmia_macrophylla";1
63;"Anthus_novaeseelandiae";3
63;"Beilschmiedia_tarairi";1
63;"Beilschmiedia_tawa";1
63;"Carduelis_carduelis";12
63;"Coprosma_grandifolia";1
63;"Coprosma_lucida";1
63;"Dacrycarpus_dacrydioides";1
63;"Dacrydium_cupressinum";1
63;"Dysoxylum_spectabile";1
63;"Elaeocarpus_dentatus";1
63;"Freycinetia_banksii";1
63;"Fringilla_coelebs";18
63;"Geniostoma_rupestre";1
63;"Gerygone_igata";22
63;"Griselinia_lucida";1
63;"Hedycarya_arborea";1
63;"Hemiphaga_novaeseelandiae";6
63;"Knightia_excelsa";1
63;"Leucopogon_fasciculatus";1
63;"Meleagris_gallopavo";4
63;"Mida_salicifolia";1
63;"Myrsine_australis";1
63;"Myrsine_salicina";1
63;"Nestegis_cunninghamii";2
63;"Nestegis_lanceolata";1
63;"Passer_domesticus";6
63;"Petroica_macrocephala";15
63;"Phasianus_colchicus";4
63;"Platycercus_eximius";9
63;"Podocarpus_cunninghamii";1
63;"Porphyrio_melanotus";8
63;"Prosthemadera_novaeseelandiae";18
63;"Prumnopitys_ferruginea";1
63;"Pseudopanax_arboreus";1
63;"Pseudopanax_crassifolius";1
63;"Rhipidura_fuliginosa";19
63;"Ripogonum_scandens";1
63;"Rubus_australis";1
63;"Sturnus_vulgaris";5
63;"Tadorna_variegata";9
63;"Turdus_merula";20
63;"Turdus_philomelos";4
63;"Zosterops_lateralis";18
64;"Acridotheres_tristis";21
64;"Alseuosmia_macrophylla";1
64;"Beilschmiedia_tarairi";1
64;"Beilschmiedia_tawa";1
64;"Callaeas_cinereus";3
64;"Carduelis_carduelis";6
64;"Chloris_chloris";1
64;"Coprosma_grandifolia";1
64;"Coprosma_lucida";1
64;"Dacrycarpus_dacrydioides";1
64;"Dysoxylum_spectabile";1
64;"Elaeocarpus_dentatus";1
64;"Freycinetia_banksii";1
64;"Fringilla_coelebs";17
64;"Geniostoma_rupestre";1
64;"Gerygone_igata";23
64;"Griselinia_lucida";1
64;"Hedycarya_arborea";1
64;"Hemiphaga_novaeseelandiae";16
64;"Knightia_excelsa";1
64;"Myrsine_australis";1
64;"Myrsine_salicina";1
64;"Nestor_meridionalis";1
64;"Passer_domesticus";3
64;"Petroica_australis";3
64;"Petroica_macrocephala";13
64;"Phasianus_colchicus";2
64;"Platycercus_eximius";18
64;"Podocarpus_cunninghamii";1
64;"Porphyrio_melanotus";1
64;"Prosthemadera_novaeseelandiae";22
64;"Prumnopitys_ferruginea";1
64;"Raukaua_edgerleyi";1
64;"Rhipidura_fuliginosa";24
64;"Rhopalostylis_sapida";1
64;"Ripogonum_scandens";1
64;"Schefflera_digitata";1
64;"Tadorna_variegata";4
64;"Turdus_merula";14
64;"Turdus_philomelos";4
64;"Zosterops_lateralis";19
65;"Acanthis_flammea";2
65;"Acridotheres_tristis";222
65;"Anthus_novaeseelandiae";27
65;"Callaeas_cinereus";4
65;"Carduelis_carduelis";61
65;"Chloris_chloris";8
65;"Chroicocephalus_novaehollandiae";2
65;"Coprosma_lucida";4
65;"Coprosma_rhamnoides";1
65;"Dacrycarpus_dacrydioides";1
65;"Elaeocarpus_dentatus";1
65;"Fringilla_coelebs";158
65;"Gallirallus_australis";1
65;"Geniostoma_ligustrifolium";1
65;"Gerygone_igata";210
65;"Hemiphaga_novaeseelandiae";66
65;"Knightia_excelsa";1
65;"Leptospermum_scoparium";4
65;"Leucopogon_fasciculatus";3
65;"Meleagris_gallopavo";14
65;"Melicytus_ramiflorus";1
65;"Myrsine_australis";2
65;"Nestor_meridionalis";1
65;"Passer_domesticus";189
65;"Petroica_australis";9
65;"Petroica_macrocephala";116
65;"Phasianus_colchicus";33
65;"Phyllocladus_trichomanoides";2
65;"Platycercus_eximius";199
65;"Porphyrio_melanotus";11
65;"Prosthemadera_novaeseelandiae";207
65;"Pseudopanax_arboreus";1
65;"Rhipidura_fuliginosa";242
65;"Sturnus_vulgaris";46
65;"Tadorna_variegata";188
65;"Toronia_toru";1
65;"Turdus_merula";222
65;"Turdus_philomelos";72
65;"Zosterops_lateralis";138
66;"Acridotheres_tristis";224
66;"Anas_chlorotis";1
66;"Anthus_novaeseelandiae";4
66;"Branta_canadensis";4
66;"Carduelis_carduelis";85
66;"Chloris_chloris";28
66;"Chroicocephalus_novaehollandiae";133
66;"Fringilla_coelebs";113
66;"Gerygone_igata";132
66;"Hemiphaga_novaeseelandiae";58
66;"Leptospermum_scoparium";4
66;"Meleagris_gallopavo";11
66;"Nestor_meridionalis";1
66;"Passer_domesticus";288
66;"Petroica_australis";2
66;"Petroica_macrocephala";7
66;"Phasianus_colchicus";81
66;"Platycercus_eximius";129
66;"Porphyrio_melanotus";126
66;"Prosthemadera_novaeseelandiae";213
66;"Rhipidura_fuliginosa";248
66;"Sturnus_vulgaris";121
66;"Tadorna_variegata";112
66;"Turdus_merula";310
66;"Turdus_philomelos";178
66;"Zosterops_lateralis";180
67;"Acridotheres_tristis";286
67;"Anas_chlorotis";15
67;"Anthus_novaeseelandiae";6
67;"Branta_canadensis";2
67;"Carduelis_carduelis";78
67;"Chloris_chloris";45
67;"Chroicocephalus_novaehollandiae";374
67;"Cyanoramphus_novaezelandiae";1
67;"Fringilla_coelebs";131
67;"Gallirallus_australis";7
67;"Gerygone_igata";173
67;"Hemiphaga_novaeseelandiae";115
67;"Meleagris_gallopavo";17
67;"Mohoua_albicilla";13
67;"Nestor_meridionalis";1
67;"Passer_domesticus";325
67;"Petroica_australis";12
67;"Petroica_macrocephala";25
67;"Phasianus_colchicus";21
67;"Platycercus_eximius";147
67;"Porphyrio_melanotus";95
67;"Prosthemadera_novaeseelandiae";300
67;"Rhipidura_fuliginosa";251
67;"Sturnus_vulgaris";134
67;"Tadorna_variegata";83
67;"Turdus_merula";276
67;"Turdus_philomelos";172
67;"Zosterops_lateralis";185
68;"Acridotheres_tristis";217
68;"Anas_chlorotis";63
68;"Anthornis_melanura";1
68;"Anthus_novaeseelandiae";28
68;"Beilschmiedia_tawa";1
68;"Branta_canadensis";1
68;"Carduelis_carduelis";53
68;"Chloris_chloris";29
68;"Chroicocephalus_novaehollandiae";202
68;"Coprosma_arborea";3
68;"Coprosma_macrocarpa";2
68;"Coprosma_repens";1
68;"Coprosma_rhamnoides";3
68;"Cordyline_australis";4
68;"Corynocarpus_laevigatus";1
68;"Cyanoramphus_novaezelandiae";15
68;"Dacrycarpus_dacrydioides";1
68;"Fringilla_coelebs";105
68;"Gallirallus_australis";250
68;"Geniostoma_ligustrifolium";3
68;"Geniostoma_rupestre";1
68;"Gerygone_igata";145
68;"Hedycarya_arborea";1
68;"Hedychium_gardnerianum";1
68;"Hemiphaga_novaeseelandiae";49
68;"Leptospermum_scoparium";1
68;"Leucopogon_fasciculatus";3
68;"Macropiper_excelsum";2
68;"Meleagris_gallopavo";2
68;"Melicytus_ramiflorus";4
68;"Mohoua_albicilla";14
68;"Myrsine_australis";2
68;"Passer_domesticus";209
68;"Petroica_australis";21
68;"Petroica_macrocephala";27
68;"Phasianus_colchicus";47
68;"Philesturnus_carunculatus";25
68;"Phormium_tenax";2
68;"Phyllocladus_trichomanoides";1
68;"Pittosporum_crassifolium";1
68;"Platycercus_eximius";112
68;"Podocarpus_totara";1
68;"Porphyrio_melanotus";130
68;"Prosthemadera_novaeseelandiae";241
68;"Prumnopitys_ferruginea";1
68;"Pseudopanax_arboreus";1
68;"Pseudopanax_lessonii";1
68;"Rhipidura_fuliginosa";185
68;"Rhopalostylis_sapida";2
68;"Schefflera_digitata";1
68;"Sturnus_vulgaris";73
68;"Syzygium_smithii";1
68;"Tadorna_variegata";34
68;"Turdus_merula";142
68;"Turdus_philomelos";63
68;"Vitex_lucens";1
68;"Zosterops_lateralis";146
69;"Acridotheres_tristis";109
69;"Anas_chlorotis";32
69;"Anthus_novaeseelandiae";38
69;"Astelia_banksii";3
69;"Carduelis_carduelis";20
69;"Chloris_chloris";13
69;"Chroicocephalus_novaehollandiae";115
69;"Coprosma_acerosa";1
69;"Coprosma_arborea";2
69;"Coprosma_cheesemanii";1
69;"Coprosma_macrocarpa";5
69;"Coprosma_repens";1
69;"Coprosma_rhamnoides";7
69;"Coprosma_robusta";3
69;"Cordyline_australis";4
69;"Corynocarpus_laevigatus";1
69;"Cyanoramphus_novaezelandiae";8
69;"Dysoxylum_spectabile";1
69;"Fringilla_coelebs";48
69;"Gallirallus_australis";3
69;"Geniostoma_ligustrifolium";6
69;"Geniostoma_rupestre";1
69;"Gerygone_igata";130
69;"Hemiphaga_novaeseelandiae";7
69;"Leptospermum_scoparium";2
69;"Leucopogon_fasciculatus";4
69;"Macropiper_excelsum";1
69;"Melicytus_ramiflorus";5
69;"Mohoua_albicilla";44
69;"Muehlenbeckia_complexa";3
69;"Myrsine_australis";3
69;"Nestor_meridionalis";1
69;"Passer_domesticus";97
69;"Petroica_australis";19
69;"Petroica_macrocephala";62
69;"Phasianus_colchicus";13
69;"Philesturnus_carunculatus";76
69;"Phormium_colensoi";1
69;"Phormium_tenax";2
69;"Phyllocladus_trichomanoides";1
69;"Pittosporum_crassifolium";2
69;"Pittosporum_eugenioides";1
69;"Platycercus_eximius";56
69;"Podocarpus_totara";1
69;"Porphyrio_melanotus";91
69;"Prosthemadera_novaeseelandiae";178
69;"Pseudopanax_arboreus";1
69;"Pseudopanax_lessonii";4
69;"Rhipidura_fuliginosa";114
69;"Rhopalostylis_sapida";1
69;"Sturnus_vulgaris";11
69;"Tadorna_variegata";20
69;"Turdus_merula";69
69;"Turdus_philomelos";30
69;"Vitex_lucens";1
69;"Zosterops_lateralis";95
71;"Acridotheres_tristis";6
71;"Beilschmiedia_tarairi";1
71;"Carduelis_carduelis";1
71;"Coprosma_lucida";1
71;"Coprosma_rhamnoides";1
71;"Corynocarpus_laevigatus";1
71;"Dysoxylum_spectabile";1
71;"Fringilla_coelebs";4
71;"Geniostoma_rupestre";1
71;"Gerygone_igata";4
71;"Griselinia_lucida";1
71;"Hedycarya_arborea";1
71;"Macropiper_excelsum";1
71;"Meleagris_gallopavo";4
71;"Melicytus_ramiflorus";1
71;"Myrsine_australis";1
71;"Passer_domesticus";2
71;"Porphyrio_melanotus";2
71;"Pseudopanax_crassifolius";1
71;"Rhipidura_fuliginosa";4
71;"Rhopalostylis_sapida";1
71;"Sturnus_vulgaris";2
71;"Tadorna_variegata";2
71;"Turdus_merula";2
71;"Turdus_philomelos";2
71;"Vitex_lucens";1
71;"Zosterops_lateralis";5
72;"Acridotheres_tristis";12
72;"Anthus_novaeseelandiae";2
72;"Carduelis_carduelis";4
72;"Fringilla_coelebs";8
72;"Gerygone_igata";8
72;"Hemiphaga_novaeseelandiae";6
72;"Knightia_excelsa";1
72;"Myrsine_divaricata";4
72;"Passer_domesticus";12
72;"Petroica_macrocephala";1
72;"Phasianus_colchicus";2
72;"Platycercus_eximius";4
72;"Porphyrio_melanotus";4
72;"Prosthemadera_novaeseelandiae";2
72;"Rhipidura_fuliginosa";8
72;"Sturnus_vulgaris";7
72;"Tadorna_variegata";14
72;"Turdus_merula";8
72;"Turdus_philomelos";4
72;"Zosterops_lateralis";4
73;"Acridotheres_tristis";4
73;"Anthus_novaeseelandiae";1
73;"Carduelis_carduelis";3
73;"Fringilla_coelebs";6
73;"Gerygone_igata";4
73;"Meleagris_gallopavo";1
73;"Passer_domesticus";4
73;"Phasianus_colchicus";3
73;"Platycercus_eximius";3
73;"Porphyrio_melanotus";1
73;"Prosthemadera_novaeseelandiae";3
73;"Rhipidura_fuliginosa";6
73;"Sturnus_vulgaris";1
73;"Tadorna_variegata";3
73;"Turdus_merula";1
73;"Zosterops_lateralis";4
74;"Acridotheres_tristis";23
74;"Anas_chlorotis";1
74;"Anthus_novaeseelandiae";2
74;"Carduelis_carduelis";5
74;"Carpodetus_serratus";1
74;"Chloris_chloris";2
74;"Chroicocephalus_novaehollandiae";8
74;"Coprosma_arborea";1
74;"Coprosma_lucida";1
74;"Coprosma_rhamnoides";1
74;"Fringilla_coelebs";12
74;"Gallirallus_australis";1
74;"Geniostoma_rupestre";1
74;"Gerygone_igata";12
74;"Hedycarya_arborea";1
74;"Hemiphaga_novaeseelandiae";3
74;"Leptospermum_scoparium";1
74;"Leucopogon_fasciculatus";1
74;"Meleagris_gallopavo";5
74;"Melicytus_ramiflorus";1
74;"Myrsine_australis";1
74;"Passer_domesticus";17
74;"Petroica_macrocephala";1
74;"Phasianus_colchicus";1
74;"Phyllocladus_trichomanoides";1
74;"Platycercus_eximius";5
74;"Podocarpus_totara";1
74;"Porphyrio_melanotus";16
74;"Prosthemadera_novaeseelandiae";15
74;"Pseudopanax_crassifolius";1
74;"Rhipidura_fuliginosa";14
74;"Rhopalostylis_sapida";1
74;"Rubus_cissoides";1
74;"Schefflera_digitata";1
74;"Sturnus_vulgaris";7
74;"Tadorna_variegata";22
74;"Turdus_merula";11
74;"Turdus_philomelos";7
74;"Zosterops_lateralis";11
75;"Acanthisitta_chloris";1
75;"Acridotheres_tristis";25
75;"Anthus_novaeseelandiae";5
75;"Branta_canadensis";1
75;"Carduelis_carduelis";8
75;"Chloris_chloris";4
75;"Chroicocephalus_novaehollandiae";3
75;"Fringilla_coelebs";13
75;"Gerygone_igata";22
75;"Hemiphaga_novaeseelandiae";6
75;"Meleagris_gallopavo";8
75;"Passer_domesticus";13
75;"Petroica_macrocephala";10
75;"Phasianus_colchicus";9
75;"Platycercus_eximius";10
75;"Porphyrio_melanotus";11
75;"Prosthemadera_novaeseelandiae";18
75;"Rhipidura_fuliginosa";25
75;"Sturnus_vulgaris";5
75;"Tadorna_variegata";14
75;"Turdus_merula";22
75;"Turdus_philomelos";7
75;"Zosterops_lateralis";19
76;"Acridotheres_tristis";12
76;"Branta_canadensis";1
76;"Carduelis_carduelis";7
76;"Chroicocephalus_novaehollandiae";1
76;"Fringilla_coelebs";9
76;"Gerygone_igata";9
76;"Hemiphaga_novaeseelandiae";5
76;"Meleagris_gallopavo";1
76;"Passer_domesticus";5
