values,cell_id,X,Y
0,"1317",1864971.00093169,5469224.14464992
0,"1318",1874971.00093169,5469224.14464992
0,"1319",1524971.00093169,5459224.14464992
0,"1320",1534971.00093169,5459224.14464992
0,"1321",1544971.00093169,5459224.14464992
0,"1322",1554971.00093169,5459224.14464992
0,"1323",1564971.00093169,5459224.14464992
0,"1324",1574971.00093169,5459224.14464992
0,"1325",1584971.00093169,5459224.14464992
0,"1326",1594971.00093169,5459224.14464992
0,"1327",1604971.00093169,5459224.14464992
0,"1328",1644971.00093169,5459224.14464992
0,"1329",1654971.00093169,5459224.14464992
0,"1330",1664971.00093169,5459224.14464992
0,"1331",1674971.00093169,5459224.14464992
0,"1332",1684971.00093169,5459224.14464992
0,"1333",1694971.00093169,5459224.14464992
0,"1334",1704971.00093169,5459224.14464992
0,"1335",1714971.00093169,5459224.14464992
0,"1336",1754971.00093169,5459224.14464992
0,"1337",1764971.00093169,5459224.14464992
0,"1338",1774971.00093169,5459224.14464992
0,"1339",1784971.00093169,5459224.14464992
0,"1340",1794971.00093169,5459224.14464992
0,"1341",1804971.00093169,5459224.14464992
0,"1342",1814971.00093169,5459224.14464992
0,"1343",1824971.00093169,5459224.14464992
0,"1344",1834971.00093169,5459224.14464992
0,"1345",1844971.00093169,5459224.14464992
0,"1346",1854971.00093169,5459224.14464992
0,"1347",1864971.00093169,5459224.14464992
0,"1348",1524971.00093169,5449224.14464992
0,"1349",1534971.00093169,5449224.14464992
0,"1350",1544971.00093169,5449224.14464992
0,"1351",1554971.00093169,5449224.14464992
0,"1352",1564971.00093169,5449224.14464992
0,"1353",1574971.00093169,5449224.14464992
0,"1354",1584971.00093169,5449224.14464992
0,"1355",1594971.00093169,5449224.14464992
0,"1356",1604971.00093169,5449224.14464992
0,"1357",1634971.00093169,5449224.14464992
0,"1358",1644971.00093169,5449224.14464992
0,"1359",1654971.00093169,5449224.14464992
0,"1360",1664971.00093169,5449224.14464992
0,"1361",1674971.00093169,5449224.14464992
0,"1362",1684971.00093169,5449224.14464992
0,"1363",1694971.00093169,5449224.14464992
0,"1364",1704971.00093169,5449224.14464992
0,"1365",1744971.00093169,5449224.14464992
0,"1366",1754971.00093169,5449224.14464992
0,"1367",1764971.00093169,5449224.14464992
0,"1368",1774971.00093169,5449224.14464992
0,"1369",1784971.00093169,5449224.14464992
0,"1370",1794971.00093169,5449224.14464992
0,"1371",1804971.00093169,5449224.14464992
0,"1372",1814971.00093169,5449224.14464992
0,"1373",1824971.00093169,5449224.14464992
0,"1374",1834971.00093169,5449224.14464992
0,"1375",1844971.00093169,5449224.14464992
0,"1376",1854971.00093169,5449224.14464992
0,"1377",1864971.00093169,5449224.14464992
0,"1378",1524971.00093169,5439224.14464992
0,"1379",1534971.00093169,5439224.14464992
0,"1380",1544971.00093169,5439224.14464992
0,"1381",1554971.00093169,5439224.14464992
0,"1382",1564971.00093169,5439224.14464992
0,"1383",1574971.00093169,5439224.14464992
0,"1384",1584971.00093169,5439224.14464992
0,"1385",1594971.00093169,5439224.14464992
0,"1386",1604971.00093169,5439224.14464992
0,"1387",1624971.00093169,5439224.14464992
0,"1388",1634971.00093169,5439224.14464992
0,"1389",1644971.00093169,5439224.14464992
0,"1390",1654971.00093169,5439224.14464992
0,"1391",1664971.00093169,5439224.14464992
0,"1392",1674971.00093169,5439224.14464992
0,"1393",1684971.00093169,5439224.14464992
0,"1394",1694971.00093169,5439224.14464992
0,"1395",1704971.00093169,5439224.14464992
0,"1396",1714971.00093169,5439224.14464992
0,"1397",1744971.00093169,5439224.14464992
0,"1398",1754971.00093169,5439224.14464992
0,"1399",1764971.00093169,5439224.14464992
0,"1400",1774971.00093169,5439224.14464992
0,"1401",1784971.00093169,5439224.14464992
0,"1402",1794971.00093169,5439224.14464992
0,"1403",1804971.00093169,5439224.14464992
0,"1404",1814971.00093169,5439224.14464992
0,"1405",1824971.00093169,5439224.14464992
0,"1406",1834971.00093169,5439224.14464992
0,"1407",1844971.00093169,5439224.14464992
0,"1408",1854971.00093169,5439224.14464992
0,"1409",1524971.00093169,5429224.14464992
0,"1410",1534971.00093169,5429224.14464992
0,"1411",1544971.00093169,5429224.14464992
0,"1412",1554971.00093169,5429224.14464992
0,"1413",1564971.00093169,5429224.14464992
0,"1414",1574971.00093169,5429224.14464992
0,"1415",1584971.00093169,5429224.14464992
0,"1416",1594971.00093169,5429224.14464992
0,"1417",1604971.00093169,5429224.14464992
0,"1418",1614971.00093169,5429224.14464992
0,"1419",1624971.00093169,5429224.14464992
0,"1420",1634971.00093169,5429224.14464992
0,"1421",1644971.00093169,5429224.14464992
0,"1422",1654971.00093169,5429224.14464992
0,"1423",1664971.00093169,5429224.14464992
0,"1424",1674971.00093169,5429224.14464992
0,"1425",1684971.00093169,5429224.14464992
0,"1426",1694971.00093169,5429224.14464992
0,"1427",1704971.00093169,5429224.14464992
0,"1428",1734971.00093169,5429224.14464992
0,"1429",1744971.00093169,5429224.14464992
0,"1430",1754971.00093169,5429224.14464992
0,"1431",1764971.00093169,5429224.14464992
0,"1432",1774971.00093169,5429224.14464992
0,"1433",1784971.00093169,5429224.14464992
0,"1434",1794971.00093169,5429224.14464992
0,"1435",1804971.00093169,5429224.14464992
0,"1436",1814971.00093169,5429224.14464992
0,"1437",1824971.00093169,5429224.14464992
0,"1438",1834971.00093169,5429224.14464992
0,"1439",1844971.00093169,5429224.14464992
0,"1440",1854971.00093169,5429224.14464992
0,"1441",1514971.00093169,5419224.14464992
0,"1442",1524971.00093169,5419224.14464992
0,"1443",1534971.00093169,5419224.14464992
0,"1444",1544971.00093169,5419224.14464992
0,"1445",1554971.00093169,5419224.14464992
0,"1446",1564971.00093169,5419224.14464992
0,"1447",1574971.00093169,5419224.14464992
0,"1448",1584971.00093169,5419224.14464992
0,"1449",1594971.00093169,5419224.14464992
0,"1450",1604971.00093169,5419224.14464992
0,"1451",1614971.00093169,5419224.14464992
0,"1452",1624971.00093169,5419224.14464992
0,"1453",1634971.00093169,5419224.14464992
0,"1454",1644971.00093169,5419224.14464992
0,"1455",1654971.00093169,5419224.14464992
0,"1456",1664971.00093169,5419224.14464992
0,"1457",1674971.00093169,5419224.14464992
0,"1458",1684971.00093169,5419224.14464992
0,"1459",1694971.00093169,5419224.14464992
0,"1460",1704971.00093169,5419224.14464992
0,"1461",1734971.00093169,5419224.14464992
0,"1462",1744971.00093169,5419224.14464992
0,"1463",1754971.00093169,5419224.14464992
0,"1464",1764971.00093169,5419224.14464992
0,"1465",1774971.00093169,5419224.14464992
0,"1466",1784971.00093169,5419224.14464992
0,"1467",1794971.00093169,5419224.14464992
0,"1468",1804971.00093169,5419224.14464992
0,"1469",1814971.00093169,5419224.14464992
0,"1470",1824971.00093169,5419224.14464992
0,"1471",1834971.00093169,5419224.14464992
0,"1472",1844971.00093169,5419224.14464992
0,"1473",1514971.00093169,5409224.14464992
0,"1474",1524971.00093169,5409224.14464992
0,"1475",1534971.00093169,5409224.14464992
0,"1476",1544971.00093169,5409224.14464992
0,"1477",1554971.00093169,5409224.14464992
0,"1478",1564971.00093169,5409224.14464992
0,"1479",1574971.00093169,5409224.14464992
0,"1480",1584971.00093169,5409224.14464992
0,"1481",1594971.00093169,5409224.14464992
0,"1482",1604971.00093169,5409224.14464992
0,"1483",1614971.00093169,5409224.14464992
0,"1484",1624971.00093169,5409224.14464992
0,"1485",1634971.00093169,5409224.14464992
0,"1486",1644971.00093169,5409224.14464992
0,"1487",1654971.00093169,5409224.14464992
0,"1488",1664971.00093169,5409224.14464992
0,"1489",1674971.00093169,5409224.14464992
0,"1490",1684971.00093169,5409224.14464992
0,"1491",1754971.00093169,5409224.14464992
0,"1492",1764971.00093169,5409224.14464992
0,"1493",1784971.00093169,5409224.14464992
0,"1494",1794971.00093169,5409224.14464992
0,"1495",1804971.00093169,5409224.14464992
0,"1496",1814971.00093169,5409224.14464992
0,"1497",1824971.00093169,5409224.14464992
0,"1498",1504971.00093169,5399224.14464992
0,"1499",1514971.00093169,5399224.14464992
0,"1500",1524971.00093169,5399224.14464992
0,"1501",1534971.00093169,5399224.14464992
0,"1502",1544971.00093169,5399224.14464992
0,"1503",1554971.00093169,5399224.14464992
0,"1504",1564971.00093169,5399224.14464992
0,"1505",1574971.00093169,5399224.14464992
0,"1506",1584971.00093169,5399224.14464992
0,"1507",1594971.00093169,5399224.14464992
0,"1508",1604971.00093169,5399224.14464992
0,"1509",1614971.00093169,5399224.14464992
0,"1510",1624971.00093169,5399224.14464992
0,"1511",1634971.00093169,5399224.14464992
0,"1512",1644971.00093169,5399224.14464992
0,"1513",1654971.00093169,5399224.14464992
0,"1514",1664971.00093169,5399224.14464992
0,"1515",1674971.00093169,5399224.14464992
0,"1516",1684971.00093169,5399224.14464992
0,"1517",1694971.00093169,5399224.14464992
0,"1518",1784971.00093169,5399224.14464992
0,"1519",1794971.00093169,5399224.14464992
0,"1520",1804971.00093169,5399224.14464992
0,"1521",1814971.00093169,5399224.14464992
0,"1522",1494971.00093169,5389224.14464992
0,"1523",1504971.00093169,5389224.14464992
0,"1524",1514971.00093169,5389224.14464992
0,"1525",1524971.00093169,5389224.14464992
0,"1526",1534971.00093169,5389224.14464992
0,"1527",1544971.00093169,5389224.14464992
0,"1528",1554971.00093169,5389224.14464992
0,"1529",1564971.00093169,5389224.14464992
0,"1530",1574971.00093169,5389224.14464992
0,"1531",1584971.00093169,5389224.14464992
0,"1532",1594971.00093169,5389224.14464992
0,"1533",1604971.00093169,5389224.14464992
0,"1534",1614971.00093169,5389224.14464992
0,"1535",1624971.00093169,5389224.14464992
0,"1536",1634971.00093169,5389224.14464992
0,"1537",1644971.00093169,5389224.14464992
0,"1538",1654971.00093169,5389224.14464992
0,"1539",1664971.00093169,5389224.14464992
0,"1540",1674971.00093169,5389224.14464992
0,"1541",1684971.00093169,5389224.14464992
0,"1542",1694971.00093169,5389224.14464992
0,"1543",1784971.00093169,5389224.14464992
0,"1544",1794971.00093169,5389224.14464992
0,"1545",1474971.00093169,5379224.14464992
0,"1546",1484971.00093169,5379224.14464992
0,"1547",1494971.00093169,5379224.14464992
0,"1548",1504971.00093169,5379224.14464992
0,"1549",1514971.00093169,5379224.14464992
0,"1550",1524971.00093169,5379224.14464992
0,"1551",1534971.00093169,5379224.14464992
0,"1552",1544971.00093169,5379224.14464992
0,"1553",1554971.00093169,5379224.14464992
0,"1554",1564971.00093169,5379224.14464992
0,"1555",1574971.00093169,5379224.14464992
0,"1556",1584971.00093169,5379224.14464992
0,"1557",1594971.00093169,5379224.14464992
0,"1558",1604971.00093169,5379224.14464992
0,"1559",1614971.00093169,5379224.14464992
0,"1560",1624971.00093169,5379224.14464992
0,"1561",1634971.00093169,5379224.14464992
0,"1562",1644971.00093169,5379224.14464992
0,"1563",1654971.00093169,5379224.14464992
0,"1564",1664971.00093169,5379224.14464992
0,"1565",1674971.00093169,5379224.14464992
0,"1566",1684971.00093169,5379224.14464992
0,"1567",1694971.00093169,5379224.14464992
0,"1568",1704971.00093169,5379224.14464992
0,"1569",1474971.00093169,5369224.14464992
0,"1570",1484971.00093169,5369224.14464992
0,"1571",1494971.00093169,5369224.14464992
0,"1572",1504971.00093169,5369224.14464992
0,"1573",1514971.00093169,5369224.14464992
0,"1574",1524971.00093169,5369224.14464992
0,"1575",1534971.00093169,5369224.14464992
0,"1576",1544971.00093169,5369224.14464992
0,"1577",1554971.00093169,5369224.14464992
0,"1578",1564971.00093169,5369224.14464992
0,"1579",1574971.00093169,5369224.14464992
0,"1580",1584971.00093169,5369224.14464992
0,"1581",1594971.00093169,5369224.14464992
0,"1582",1604971.00093169,5369224.14464992
0,"1583",1614971.00093169,5369224.14464992
0,"1584",1624971.00093169,5369224.14464992
0,"1585",1634971.00093169,5369224.14464992
0,"1586",1644971.00093169,5369224.14464992
0,"1587",1654971.00093169,5369224.14464992
0,"1588",1664971.00093169,5369224.14464992
0,"1589",1674971.00093169,5369224.14464992
0,"1590",1684971.00093169,5369224.14464992
0,"1591",1694971.00093169,5369224.14464992
0,"1592",1704971.00093169,5369224.14464992
0,"1593",1464971.00093169,5359224.14464992
0,"1594",1474971.00093169,5359224.14464992
0,"1595",1484971.00093169,5359224.14464992
0,"1596",1494971.00093169,5359224.14464992
0,"1597",1504971.00093169,5359224.14464992
0,"1598",1514971.00093169,5359224.14464992
0,"1599",1524971.00093169,5359224.14464992
0,"1600",1534971.00093169,5359224.14464992
0,"1601",1544971.00093169,5359224.14464992
0,"1602",1554971.00093169,5359224.14464992
0,"1603",1564971.00093169,5359224.14464992
0,"1604",1574971.00093169,5359224.14464992
0,"1605",1584971.00093169,5359224.14464992
0,"1606",1594971.00093169,5359224.14464992
0,"1607",1604971.00093169,5359224.14464992
0,"1608",1614971.00093169,5359224.14464992
0,"1609",1624971.00093169,5359224.14464992
0,"1610",1634971.00093169,5359224.14464992
0,"1611",1644971.00093169,5359224.14464992
0,"1612",1654971.00093169,5359224.14464992
0,"1613",1664971.00093169,5359224.14464992
0,"1614",1674971.00093169,5359224.14464992
0,"1615",1684971.00093169,5359224.14464992
0,"1616",1694971.00093169,5359224.14464992
0,"1617",1464971.00093169,5349224.14464992
0,"1618",1474971.00093169,5349224.14464992
0,"1619",1484971.00093169,5349224.14464992
0,"1620",1494971.00093169,5349224.14464992
0,"1621",1504971.00093169,5349224.14464992
0,"1622",1514971.00093169,5349224.14464992
0,"1623",1524971.00093169,5349224.14464992
0,"1624",1534971.00093169,5349224.14464992
0,"1625",1544971.00093169,5349224.14464992
0,"1626",1554971.00093169,5349224.14464992
0,"1627",1564971.00093169,5349224.14464992
0,"1628",1574971.00093169,5349224.14464992
0,"1629",1584971.00093169,5349224.14464992
0,"1630",1594971.00093169,5349224.14464992
0,"1631",1604971.00093169,5349224.14464992
0,"1632",1614971.00093169,5349224.14464992
0,"1633",1624971.00093169,5349224.14464992
0,"1634",1634971.00093169,5349224.14464992
0,"1635",1644971.00093169,5349224.14464992
0,"1636",1654971.00093169,5349224.14464992
0,"1637",1664971.00093169,5349224.14464992
0,"1638",1674971.00093169,5349224.14464992
0,"1639",1684971.00093169,5349224.14464992
0,"1640",1464971.00093169,5339224.14464992
0,"1641",1474971.00093169,5339224.14464992
0,"1642",1484971.00093169,5339224.14464992
0,"1643",1494971.00093169,5339224.14464992
0,"1644",1504971.00093169,5339224.14464992
0,"1645",1514971.00093169,5339224.14464992
0,"1646",1524971.00093169,5339224.14464992
0,"1647",1534971.00093169,5339224.14464992
0,"1648",1544971.00093169,5339224.14464992
0,"1649",1554971.00093169,5339224.14464992
0,"1650",1564971.00093169,5339224.14464992
0,"1651",1574971.00093169,5339224.14464992
0,"1652",1584971.00093169,5339224.14464992
0,"1653",1594971.00093169,5339224.14464992
0,"1654",1604971.00093169,5339224.14464992
0,"1655",1614971.00093169,5339224.14464992
0,"1656",1624971.00093169,5339224.14464992
0,"1657",1634971.00093169,5339224.14464992
0,"1658",1644971.00093169,5339224.14464992
0,"1659",1654971.00093169,5339224.14464992
0,"1660",1664971.00093169,5339224.14464992
0,"1661",1674971.00093169,5339224.14464992
0,"1662",1464971.00093169,5329224.14464992
0,"1663",1474971.00093169,5329224.14464992
0,"1664",1484971.00093169,5329224.14464992
0,"1665",1494971.00093169,5329224.14464992
0,"1666",1504971.00093169,5329224.14464992
0,"1667",1514971.00093169,5329224.14464992
0,"1668",1524971.00093169,5329224.14464992
0,"1669",1534971.00093169,5329224.14464992
0,"1670",1544971.00093169,5329224.14464992
0,"1671",1554971.00093169,5329224.14464992
0,"1672",1564971.00093169,5329224.14464992
0,"1673",1574971.00093169,5329224.14464992
0,"1674",1584971.00093169,5329224.14464992
0,"1675",1594971.00093169,5329224.14464992
0,"1676",1604971.00093169,5329224.14464992
0,"1677",1614971.00093169,5329224.14464992
0,"1678",1624971.00093169,5329224.14464992
0,"1679",1634971.00093169,5329224.14464992
0,"1680",1644971.00093169,5329224.14464992
0,"1681",1654971.00093169,5329224.14464992
0,"1682",1664971.00093169,5329224.14464992
0,"1683",1674971.00093169,5329224.14464992
0,"1684",1454971.00093169,5319224.14464992
0,"1685",1464971.00093169,5319224.14464992
0,"1686",1474971.00093169,5319224.14464992
0,"1687",1484971.00093169,5319224.14464992
0,"1688",1494971.00093169,5319224.14464992
0,"1689",1504971.00093169,5319224.14464992
0,"1690",1514971.00093169,5319224.14464992
0,"1691",1524971.00093169,5319224.14464992
0,"1692",1534971.00093169,5319224.14464992
0,"1693",1544971.00093169,5319224.14464992
0,"1694",1554971.00093169,5319224.14464992
0,"1695",1564971.00093169,5319224.14464992
0,"1696",1574971.00093169,5319224.14464992
0,"1697",1584971.00093169,5319224.14464992
0,"1698",1594971.00093169,5319224.14464992
0,"1699",1604971.00093169,5319224.14464992
0,"1700",1614971.00093169,5319224.14464992
0,"1701",1624971.00093169,5319224.14464992
0,"1702",1634971.00093169,5319224.14464992
0,"1703",1644971.00093169,5319224.14464992
0,"1704",1654971.00093169,5319224.14464992
0,"1705",1664971.00093169,5319224.14464992
0,"1706",1674971.00093169,5319224.14464992
0,"1707",1454971.00093169,5309224.14464992
0,"1708",1464971.00093169,5309224.14464992
0,"1709",1474971.00093169,5309224.14464992
0,"1710",1484971.00093169,5309224.14464992
0,"1711",1494971.00093169,5309224.14464992
0,"1712",1504971.00093169,5309224.14464992
0,"1713",1514971.00093169,5309224.14464992
0,"1714",1524971.00093169,5309224.14464992
0,"1715",1534971.00093169,5309224.14464992
0,"1716",1544971.00093169,5309224.14464992
0,"1717",1554971.00093169,5309224.14464992
0,"1718",1564971.00093169,5309224.14464992
0,"1719",1574971.00093169,5309224.14464992
0,"1720",1584971.00093169,5309224.14464992
0,"1721",1594971.00093169,5309224.14464992
0,"1722",1604971.00093169,5309224.14464992
0,"1723",1614971.00093169,5309224.14464992
0,"1724",1624971.00093169,5309224.14464992
0,"1725",1634971.00093169,5309224.14464992
0,"1726",1644971.00093169,5309224.14464992
0,"1727",1654971.00093169,5309224.14464992
0,"1728",1664971.00093169,5309224.14464992
0,"1729",1454971.00093169,5299224.14464992
0,"1730",1464971.00093169,5299224.14464992
0,"1731",1474971.00093169,5299224.14464992
0,"1732",1484971.00093169,5299224.14464992
0,"1733",1494971.00093169,5299224.14464992
0,"1734",1504971.00093169,5299224.14464992
0,"1735",1514971.00093169,5299224.14464992
0,"1736",1524971.00093169,5299224.14464992
0,"1737",1534971.00093169,5299224.14464992
0,"1738",1544971.00093169,5299224.14464992
0,"1739",1554971.00093169,5299224.14464992
0,"1740",1564971.00093169,5299224.14464992
0,"1741",1574971.00093169,5299224.14464992
0,"1742",1584971.00093169,5299224.14464992
0,"1743",1594971.00093169,5299224.14464992
0,"1744",1604971.00093169,5299224.14464992
0,"1745",1614971.00093169,5299224.14464992
0,"1746",1624971.00093169,5299224.14464992
0,"1747",1634971.00093169,5299224.14464992
0,"1748",1644971.00093169,5299224.14464992
0,"1749",1654971.00093169,5299224.14464992
0,"1750",1444971.00093169,5289224.14464992
0,"1751",1454971.00093169,5289224.14464992
0,"1752",1464971.00093169,5289224.14464992
0,"1753",1474971.00093169,5289224.14464992
0,"1754",1484971.00093169,5289224.14464992
0,"1755",1494971.00093169,5289224.14464992
0,"1756",1504971.00093169,5289224.14464992
0,"1757",1514971.00093169,5289224.14464992
0,"1758",1524971.00093169,5289224.14464992
0,"1759",1534971.00093169,5289224.14464992
0,"1760",1544971.00093169,5289224.14464992
0,"1761",1554971.00093169,5289224.14464992
0,"1762",1564971.00093169,5289224.14464992
0,"1763",1574971.00093169,5289224.14464992
0,"1764",1584971.00093169,5289224.14464992
0,"1765",1594971.00093169,5289224.14464992
0,"1766",1604971.00093169,5289224.14464992
0,"1767",1614971.00093169,5289224.14464992
0,"1768",1624971.00093169,5289224.14464992
0,"1769",1634971.00093169,5289224.14464992
0,"1770",1644971.00093169,5289224.14464992
0,"1771",1434971.00093169,5279224.14464992
0,"1772",1444971.00093169,5279224.14464992
0,"1773",1454971.00093169,5279224.14464992
0,"1774",1464971.00093169,5279224.14464992
0,"1775",1474971.00093169,5279224.14464992
0,"1776",1484971.00093169,5279224.14464992
0,"1777",1494971.00093169,5279224.14464992
0,"1778",1504971.00093169,5279224.14464992
0,"1779",1514971.00093169,5279224.14464992
0,"1780",1524971.00093169,5279224.14464992
0,"1781",1534971.00093169,5279224.14464992
0,"1782",1544971.00093169,5279224.14464992
0,"1783",1554971.00093169,5279224.14464992
0,"1784",1564971.00093169,5279224.14464992
0,"1785",1574971.00093169,5279224.14464992
0,"1786",1584971.00093169,5279224.14464992
0,"1787",1594971.00093169,5279224.14464992
0,"1788",1604971.00093169,5279224.14464992
0,"1789",1614971.00093169,5279224.14464992
0,"1790",1624971.00093169,5279224.14464992
0,"1791",1634971.00093169,5279224.14464992
0,"1792",1424971.00093169,5269224.14464992
0,"1793",1434971.00093169,5269224.14464992
0,"1794",1444971.00093169,5269224.14464992
0,"1795",1454971.00093169,5269224.14464992
0,"1796",1464971.00093169,5269224.14464992
0,"1797",1474971.00093169,5269224.14464992
0,"1798",1484971.00093169,5269224.14464992
0,"1799",1494971.00093169,5269224.14464992
0,"1800",1504971.00093169,5269224.14464992
0,"1801",1514971.00093169,5269224.14464992
0,"1802",1524971.00093169,5269224.14464992
0,"1803",1534971.00093169,5269224.14464992
0,"1804",1544971.00093169,5269224.14464992
0,"1805",1554971.00093169,5269224.14464992
0,"1806",1564971.00093169,5269224.14464992
0,"1807",1574971.00093169,5269224.14464992
0,"1808",1584971.00093169,5269224.14464992
0,"1809",1594971.00093169,5269224.14464992
0,"1810",1604971.00093169,5269224.14464992
0,"1811",1614971.00093169,5269224.14464992
0,"1812",1624971.00093169,5269224.14464992
0,"1813",1634971.00093169,5269224.14464992
0,"1814",1424971.00093169,5259224.14464992
0,"1815",1434971.00093169,5259224.14464992
0,"1816",1444971.00093169,5259224.14464992
0,"1817",1454971.00093169,5259224.14464992
0,"1818",1464971.00093169,5259224.14464992
0,"1819",1474971.00093169,5259224.14464992
0,"1820",1484971.00093169,5259224.14464992
0,"1821",1494971.00093169,5259224.14464992
0,"1822",1504971.00093169,5259224.14464992
0,"1823",1514971.00093169,5259224.14464992
0,"1824",1524971.00093169,5259224.14464992
0,"1825",1534971.00093169,5259224.14464992
0,"1826",1544971.00093169,5259224.14464992
0,"1827",1554971.00093169,5259224.14464992
0,"1828",1564971.00093169,5259224.14464992
0,"1829",1574971.00093169,5259224.14464992
0,"1830",1584971.00093169,5259224.14464992
0,"1831",1594971.00093169,5259224.14464992
0,"1832",1604971.00093169,5259224.14464992
0,"1833",1614971.00093169,5259224.14464992
0,"1834",1624971.00093169,5259224.14464992
0,"1835",1634971.00093169,5259224.14464992
0,"1836",1414971.00093169,5249224.14464992
0,"1837",1424971.00093169,5249224.14464992
0,"1838",1434971.00093169,5249224.14464992
0,"1839",1444971.00093169,5249224.14464992
0,"1840",1454971.00093169,5249224.14464992
0,"1841",1464971.00093169,5249224.14464992
0,"1842",1474971.00093169,5249224.14464992
0,"1843",1484971.00093169,5249224.14464992
0,"1844",1494971.00093169,5249224.14464992
0,"1845",1504971.00093169,5249224.14464992
0,"1846",1514971.00093169,5249224.14464992
0,"1847",1524971.00093169,5249224.14464992
0,"1848",1534971.00093169,5249224.14464992
0,"1849",1544971.00093169,5249224.14464992
0,"1850",1554971.00093169,5249224.14464992
0,"1851",1564971.00093169,5249224.14464992
0,"1852",1574971.00093169,5249224.14464992
0,"1853",1584971.00093169,5249224.14464992
0,"1854",1594971.00093169,5249224.14464992
0,"1855",1604971.00093169,5249224.14464992
0,"1856",1614971.00093169,5249224.14464992
0,"1857",1624971.00093169,5249224.14464992
0,"1858",1394971.00093169,5239224.14464992
0,"1859",1404971.00093169,5239224.14464992
0,"1860",1414971.00093169,5239224.14464992
0,"1861",1424971.00093169,5239224.14464992
0,"1862",1434971.00093169,5239224.14464992
0,"1863",1444971.00093169,5239224.14464992
0,"1864",1454971.00093169,5239224.14464992
0,"1865",1464971.00093169,5239224.14464992
0,"1866",1474971.00093169,5239224.14464992
0,"1867",1484971.00093169,5239224.14464992
0,"1868",1494971.00093169,5239224.14464992
0,"1869",1504971.00093169,5239224.14464992
0,"1870",1514971.00093169,5239224.14464992
0,"1871",1524971.00093169,5239224.14464992
0,"1872",1534971.00093169,5239224.14464992
0,"1873",1544971.00093169,5239224.14464992
0,"1874",1554971.00093169,5239224.14464992
0,"1875",1564971.00093169,5239224.14464992
0,"1876",1574971.00093169,5239224.14464992
0,"1877",1584971.00093169,5239224.14464992
0,"1878",1594971.00093169,5239224.14464992
0,"1879",1604971.00093169,5239224.14464992
0,"1880",1614971.00093169,5239224.14464992
0,"1881",1384971.00093169,5229224.14464992
0,"1882",1394971.00093169,5229224.14464992
0,"1883",1404971.00093169,5229224.14464992
0,"1884",1414971.00093169,5229224.14464992
0,"1885",1424971.00093169,5229224.14464992
0,"1886",1434971.00093169,5229224.14464992
0,"1887",1444971.00093169,5229224.14464992
0,"1888",1454971.00093169,5229224.14464992
0,"1889",1464971.00093169,5229224.14464992
0,"1890",1474971.00093169,5229224.14464992
0,"1891",1484971.00093169,5229224.14464992
0,"1892",1494971.00093169,5229224.14464992
0,"1893",1504971.00093169,5229224.14464992
0,"1894",1514971.00093169,5229224.14464992
0,"1895",1524971.00093169,5229224.14464992
0,"1896",1534971.00093169,5229224.14464992
0,"1897",1544971.00093169,5229224.14464992
0,"1898",1554971.00093169,5229224.14464992
0,"1899",1564971.00093169,5229224.14464992
0,"1900",1574971.00093169,5229224.14464992
0,"1901",1584971.00093169,5229224.14464992
0,"1902",1594971.00093169,5229224.14464992
0,"1903",1604971.00093169,5229224.14464992
0,"1904",1374971.00093169,5219224.14464992
0,"1905",1384971.00093169,5219224.14464992
0,"1906",1394971.00093169,5219224.14464992
0,"1907",1404971.00093169,5219224.14464992
0,"1908",1414971.00093169,5219224.14464992
0,"1909",1424971.00093169,5219224.14464992
0,"1910",1434971.00093169,5219224.14464992
0,"1911",1444971.00093169,5219224.14464992
0,"1912",1454971.00093169,5219224.14464992
0,"1913",1464971.00093169,5219224.14464992
0,"1914",1474971.00093169,5219224.14464992
0,"1915",1484971.00093169,5219224.14464992
0,"1916",1494971.00093169,5219224.14464992
0,"1917",1504971.00093169,5219224.14464992
0,"1918",1514971.00093169,5219224.14464992
0,"1919",1524971.00093169,5219224.14464992
0,"1920",1534971.00093169,5219224.14464992
0,"1921",1544971.00093169,5219224.14464992
0,"1922",1554971.00093169,5219224.14464992
0,"1923",1564971.00093169,5219224.14464992
0,"1924",1574971.00093169,5219224.14464992
0,"1925",1584971.00093169,5219224.14464992
0,"1926",1364971.00093169,5209224.14464992
0,"1927",1374971.00093169,5209224.14464992
0,"1928",1384971.00093169,5209224.14464992
0,"1929",1394971.00093169,5209224.14464992
0,"1930",1404971.00093169,5209224.14464992
0,"1931",1414971.00093169,5209224.14464992
0,"1932",1424971.00093169,5209224.14464992
0,"1933",1434971.00093169,5209224.14464992
0,"1934",1444971.00093169,5209224.14464992
0,"1935",1454971.00093169,5209224.14464992
0,"1936",1464971.00093169,5209224.14464992
0,"1937",1474971.00093169,5209224.14464992
0,"1938",1484971.00093169,5209224.14464992
0,"1939",1494971.00093169,5209224.14464992
0,"1940",1504971.00093169,5209224.14464992
0,"1941",1514971.00093169,5209224.14464992
0,"1942",1524971.00093169,5209224.14464992
0,"1943",1534971.00093169,5209224.14464992
0,"1944",1544971.00093169,5209224.14464992
0,"1945",1554971.00093169,5209224.14464992
0,"1946",1564971.00093169,5209224.14464992
0,"1947",1574971.00093169,5209224.14464992
0,"1948",1354971.00093169,5199224.14464992
0,"1949",1364971.00093169,5199224.14464992
0,"1950",1374971.00093169,5199224.14464992
0,"1951",1384971.00093169,5199224.14464992
