"cell_id";"guild";"record.type";"richness"
2357;"plants";"GBIF";1
2357;"plants";"NVS";5
2358;"birds";"GBIF";13
2359;"birds";"GBIF";13
2359;"plants";"GBIF";1
2361;"birds";"GBIF";6
2361;"plants";"GBIF";3
2362;"birds";"GBIF";13
2362;"plants";"GBIF";6
2363;"birds";"GBIF";17
2364;"birds";"GBIF";16
2365;"plants";"NVS";5
2366;"birds";"GBIF";6
2366;"birds";"TIER1";8
2366;"plants";"NVS";4
2367;"birds";"GBIF";10
2367;"plants";"NVS";4
2369;"birds";"GBIF";17
2369;"birds";"TIER1";5
2370;"birds";"GBIF";14
2371;"birds";"GBIF";12
2372;"birds";"GBIF";1
2373;"birds";"GBIF";15
2374;"birds";"GBIF";23
2375;"birds";"GBIF";7
2376;"birds";"GBIF";22
2376;"birds";"TIER1";17
2376;"plants";"GBIF";1
2376;"plants";"NVS";24
2377;"birds";"GBIF";24
2377;"birds";"TIER1";10
2377;"plants";"GBIF";5
2377;"plants";"NVS";7
2378;"birds";"GBIF";18
2378;"birds";"TIER1";2
2379;"birds";"GBIF";8
2379;"birds";"TIER1";2
2379;"plants";"NVS";3
2380;"birds";"GBIF";2
2382;"birds";"GBIF";21
2383;"birds";"GBIF";24
2383;"plants";"GBIF";20
2384;"birds";"GBIF";19
2385;"birds";"GBIF";22
2385;"plants";"GBIF";2
2386;"birds";"GBIF";11
2387;"birds";"GBIF";13
2388;"birds";"GBIF";3
2389;"birds";"GBIF";6
2389;"birds";"TIER1";7
2389;"plants";"GBIF";1
2389;"plants";"NVS";1
2390;"birds";"TIER1";2
2390;"plants";"NVS";4
2393;"birds";"GBIF";10
2394;"birds";"GBIF";13
2394;"plants";"NVS";4
2395;"birds";"GBIF";13
2396;"birds";"GBIF";14
2397;"birds";"GBIF";15
2398;"birds";"GBIF";22
2398;"birds";"TIER1";7
2398;"plants";"NVS";3
2399;"birds";"GBIF";19
2400;"birds";"GBIF";18
2401;"birds";"TIER1";12
2401;"plants";"NVS";23
2402;"birds";"GBIF";17
2402;"birds";"TIER1";17
2402;"plants";"GBIF";2
2402;"plants";"NVS";29
2403;"birds";"TIER1";12
2403;"plants";"NVS";28
2404;"birds";"GBIF";31
2404;"birds";"TIER1";14
2404;"plants";"NVS";23
2405;"birds";"GBIF";23
2405;"birds";"TIER1";16
2405;"plants";"NVS";15
2406;"birds";"GBIF";23
2406;"birds";"TIER1";10
2406;"plants";"NVS";12
2407;"birds";"GBIF";27
2407;"birds";"TIER1";13
2407;"plants";"NVS";9
2408;"birds";"GBIF";26
2408;"birds";"TIER1";10
2409;"birds";"GBIF";16
2409;"plants";"GBIF";1
2410;"birds";"GBIF";2
2410;"birds";"TIER1";5
2410;"plants";"NVS";1
2411;"birds";"GBIF";10
2412;"birds";"GBIF";19
2413;"birds";"GBIF";17
2414;"birds";"GBIF";25
2414;"birds";"TIER1";13
2414;"plants";"GBIF";3
2414;"plants";"NVS";12
2415;"birds";"GBIF";14
2416;"birds";"GBIF";13
2416;"plants";"NVS";6
2417;"birds";"GBIF";15
2419;"birds";"GBIF";2
2419;"birds";"TIER1";1
2420;"birds";"GBIF";7
2421;"birds";"TIER1";2
2423;"birds";"GBIF";1
2423;"birds";"TIER1";3
2424;"birds";"GBIF";13
2425;"birds";"GBIF";13
2425;"plants";"GBIF";1
2426;"birds";"GBIF";9
2427;"birds";"GBIF";10
2428;"birds";"GBIF";14
2429;"birds";"GBIF";18
2430;"birds";"GBIF";9
2431;"birds";"GBIF";3
2432;"birds";"GBIF";1
2432;"birds";"TIER1";13
2432;"plants";"NVS";11
2433;"birds";"GBIF";17
2433;"birds";"TIER1";14
2433;"plants";"GBIF";1
2433;"plants";"NVS";13
2434;"birds";"GBIF";24
2434;"birds";"TIER1";14
2434;"plants";"NVS";12
2435;"birds";"GBIF";11
2436;"birds";"GBIF";29
2436;"birds";"TIER1";15
2436;"plants";"NVS";7
2437;"birds";"GBIF";27
2437;"birds";"TIER1";1
2437;"plants";"GBIF";2
2437;"plants";"NVS";4
2438;"birds";"GBIF";20
2438;"birds";"TIER1";2
2438;"plants";"NVS";7
2439;"birds";"GBIF";26
2440;"birds";"GBIF";2
2440;"birds";"TIER1";3
2440;"plants";"GBIF";5
2440;"plants";"NVS";4
2441;"birds";"GBIF";10
2441;"birds";"TIER1";11
2441;"plants";"NVS";2
2442;"birds";"GBIF";13
2443;"birds";"GBIF";16
2443;"plants";"GBIF";1
2444;"birds";"GBIF";15
2445;"birds";"GBIF";10
2446;"birds";"GBIF";12
2447;"birds";"GBIF";15
2447;"plants";"GBIF";1
2448;"birds";"GBIF";13
2449;"birds";"TIER1";1
2450;"birds";"GBIF";13
2451;"birds";"GBIF";14
2452;"birds";"GBIF";8
2452;"birds";"TIER1";10
2452;"plants";"NVS";5
2453;"birds";"TIER1";6
2453;"plants";"NVS";10
2454;"birds";"GBIF";5
2454;"birds";"TIER1";1
2454;"plants";"NVS";7
2455;"birds";"GBIF";7
2455;"birds";"TIER1";3
2455;"plants";"NVS";4
2456;"birds";"GBIF";12
2457;"birds";"GBIF";15
2458;"birds";"GBIF";15
2459;"birds";"GBIF";13
2460;"birds";"GBIF";13
2461;"birds";"GBIF";11
2462;"birds";"GBIF";1
2463;"birds";"GBIF";2
2464;"birds";"GBIF";13
2464;"birds";"TIER1";17
2464;"plants";"GBIF";1
2464;"plants";"NVS";26
2465;"birds";"TIER1";10
2465;"plants";"GBIF";2
2465;"plants";"NVS";17
2466;"birds";"GBIF";22
2466;"birds";"TIER1";17
2466;"plants";"NVS";8
2467;"birds";"GBIF";22
2468;"birds";"GBIF";22
2468;"birds";"TIER1";19
2468;"plants";"GBIF";1
2468;"plants";"NVS";18
2469;"birds";"GBIF";29
2469;"birds";"TIER1";11
2469;"plants";"NVS";24
2470;"birds";"GBIF";24
2470;"birds";"TIER1";11
2470;"plants";"NVS";2
2471;"birds";"GBIF";28
2471;"plants";"GBIF";1
2472;"birds";"GBIF";11
2473;"birds";"GBIF";14
2474;"birds";"GBIF";18
2475;"birds";"GBIF";19
2476;"birds";"GBIF";21
2477;"birds";"GBIF";3
2477;"birds";"TIER1";5
2477;"plants";"GBIF";3
2477;"plants";"NVS";3
2478;"birds";"GBIF";18
2479;"birds";"GBIF";14
2481;"birds";"GBIF";1
2482;"birds";"GBIF";14
2483;"birds";"GBIF";15
2484;"birds";"GBIF";9
2485;"birds";"GBIF";1
2485;"birds";"TIER1";1
2485;"plants";"NVS";5
2486;"birds";"GBIF";15
2487;"birds";"GBIF";1
2488;"birds";"GBIF";12
2489;"birds";"GBIF";12
2490;"birds";"GBIF";14
2491;"birds";"GBIF";12
2492;"birds";"GBIF";16
2493;"birds";"GBIF";17
2494;"birds";"GBIF";2
2494;"birds";"TIER1";7
2494;"plants";"NVS";22
2495;"birds";"GBIF";4
2495;"birds";"TIER1";14
2495;"plants";"GBIF";1
2495;"plants";"NVS";19
2496;"birds";"GBIF";9
2496;"birds";"TIER1";13
2496;"plants";"GBIF";1
2496;"plants";"NVS";9
2497;"birds";"GBIF";19
2497;"birds";"TIER1";15
2497;"plants";"NVS";11
2498;"birds";"GBIF";12
2498;"birds";"TIER1";6
2498;"plants";"NVS";4
2499;"birds";"GBIF";21
2499;"birds";"TIER1";19
2499;"plants";"NVS";17
2500;"birds";"GBIF";28
2500;"birds";"TIER1";11
2500;"plants";"GBIF";36
2500;"plants";"NVS";7
2501;"birds";"GBIF";9
2501;"birds";"TIER1";9
2501;"plants";"NVS";2
2502;"birds";"GBIF";23
2502;"birds";"TIER1";15
2503;"birds";"GBIF";21
2504;"birds";"GBIF";15
2504;"plants";"GBIF";1
2505;"birds";"GBIF";26
2505;"birds";"TIER1";14
2505;"plants";"GBIF";2
2505;"plants";"NVS";6
2506;"birds";"GBIF";25
2506;"plants";"GBIF";6
2507;"birds";"GBIF";22
2508;"birds";"GBIF";15
2509;"birds";"GBIF";17
2509;"plants";"NVS";9
2510;"birds";"GBIF";17
2511;"birds";"TIER1";2
2511;"plants";"NVS";2
2512;"birds";"GBIF";14
2513;"birds";"GBIF";15
2514;"birds";"GBIF";15
2515;"birds";"GBIF";14
2516;"birds";"GBIF";13
2517;"birds";"GBIF";16
2518;"birds";"GBIF";11
2519;"birds";"TIER1";2
2519;"plants";"NVS";4
2520;"birds";"GBIF";10
2521;"birds";"GBIF";15
2522;"birds";"GBIF";14
2523;"birds";"GBIF";18
2524;"birds";"GBIF";17
2525;"birds";"GBIF";14
2525;"birds";"TIER1";16
2525;"plants";"NVS";24
2526;"birds";"TIER1";14
2526;"plants";"NVS";24
2527;"birds";"GBIF";3
2527;"birds";"TIER1";14
2527;"plants";"NVS";29
2528;"birds";"GBIF";20
2528;"birds";"TIER1";18
2528;"plants";"GBIF";8
2528;"plants";"NVS";27
2529;"birds";"GBIF";19
2529;"birds";"TIER1";17
2529;"plants";"NVS";19
2530;"birds";"GBIF";9
2530;"birds";"TIER1";1
2530;"plants";"GBIF";1
2530;"plants";"NVS";17
2531;"birds";"GBIF";12
2531;"birds";"TIER1";12
2531;"plants";"NVS";6
2532;"birds";"GBIF";28
2532;"birds";"TIER1";16
2532;"plants";"GBIF";1
2532;"plants";"NVS";18
2533;"birds";"TIER1";17
2533;"plants";"GBIF";1
2533;"plants";"NVS";9
2534;"birds";"GBIF";6
2534;"birds";"TIER1";6
2534;"plants";"NVS";16
2535;"birds";"GBIF";6
2535;"plants";"NVS";1
2536;"birds";"GBIF";25
2536;"plants";"GBIF";2
2536;"plants";"NVS";11
2537;"birds";"GBIF";27
2537;"birds";"TIER1";12
2537;"plants";"GBIF";1
2537;"plants";"NVS";11
2538;"birds";"GBIF";20
2538;"plants";"NVS";5
2539;"birds";"GBIF";12
2539;"birds";"TIER1";3
2539;"plants";"GBIF";1
2539;"plants";"NVS";1
2540;"birds";"GBIF";11
2540;"birds";"TIER1";7
2540;"plants";"NVS";5
2541;"birds";"GBIF";16
2542;"birds";"GBIF";12
2542;"plants";"GBIF";4
2543;"birds";"GBIF";12
2543;"plants";"NVS";5
2544;"birds";"GBIF";15
2545;"birds";"GBIF";16
2546;"birds";"GBIF";12
2547;"birds";"GBIF";10
2548;"birds";"GBIF";14
2549;"birds";"GBIF";12
2550;"birds";"GBIF";13
2551;"birds";"GBIF";11
2551;"plants";"NVS";1
2554;"birds";"GBIF";16
2555;"birds";"GBIF";24
2556;"birds";"GBIF";20
2557;"birds";"GBIF";2
2558;"birds";"GBIF";14
2558;"birds";"TIER1";11
2558;"plants";"GBIF";1
2558;"plants";"NVS";21
2559;"birds";"GBIF";12
2559;"birds";"TIER1";17
2559;"plants";"GBIF";2
2559;"plants";"NVS";16
2560;"birds";"GBIF";12
2560;"birds";"TIER1";15
2560;"plants";"NVS";13
2561;"birds";"TIER1";12
2561;"plants";"NVS";38
2562;"birds";"GBIF";12
2562;"birds";"TIER1";14
2562;"plants";"GBIF";1
2562;"plants";"NVS";37
2563;"birds";"GBIF";14
2563;"birds";"TIER1";15
2563;"plants";"GBIF";1
2563;"plants";"NVS";22
2564;"birds";"GBIF";20
2564;"birds";"TIER1";14
2564;"plants";"GBIF";3
2564;"plants";"NVS";30
2565;"birds";"GBIF";27
2566;"birds";"GBIF";7
2566;"birds";"TIER1";14
2566;"plants";"GBIF";1
2566;"plants";"NVS";11
2567;"birds";"GBIF";9
2568;"birds";"GBIF";10
2569;"birds";"GBIF";5
2571;"birds";"GBIF";16
2571;"plants";"GBIF";1
2571;"plants";"NVS";5
2572;"birds";"TIER1";3
2572;"plants";"NVS";3
2573;"birds";"GBIF";13
2573;"plants";"GBIF";1
2574;"birds";"GBIF";13
2575;"birds";"GBIF";13
2575;"plants";"GBIF";9
2576;"birds";"GBIF";18
2576;"plants";"GBIF";4
2576;"plants";"NVS";1
2577;"birds";"GBIF";12
2578;"birds";"GBIF";12
2579;"birds";"GBIF";11
2579;"plants";"NVS";5
2581;"birds";"GBIF";12
2582;"birds";"GBIF";14
2583;"birds";"GBIF";13
2584;"birds";"GBIF";12
2585;"birds";"GBIF";13
2586;"birds";"GBIF";12
2586;"birds";"TIER1";11
2586;"plants";"NVS";14
2587;"birds";"GBIF";20
2587;"plants";"GBIF";1
2588;"birds";"GBIF";18
2589;"birds";"GBIF";20
2589;"birds";"TIER1";11
2589;"plants";"NVS";40
2590;"birds";"GBIF";4
2590;"birds";"TIER1";11
2590;"plants";"NVS";16
2591;"birds";"TIER1";16
2591;"plants";"GBIF";1
2591;"plants";"NVS";13
2592;"birds";"GBIF";10
2592;"birds";"TIER1";14
2592;"plants";"NVS";29
2593;"birds";"GBIF";11
2593;"birds";"TIER1";7
2593;"plants";"NVS";27
2594;"birds";"GBIF";15
2594;"birds";"TIER1";16
2594;"plants";"GBIF";1
2594;"plants";"NVS";28
2595;"birds";"GBIF";1
2595;"plants";"NVS";41
2596;"birds";"GBIF";27
2596;"birds";"TIER1";13
2596;"plants";"NVS";24
2597;"birds";"GBIF";9
2598;"birds";"GBIF";11
2598;"birds";"TIER1";13
2598;"plants";"GBIF";1
2598;"plants";"NVS";8
2599;"birds";"GBIF";19
2600;"birds";"GBIF";9
2600;"plants";"GBIF";1
2602;"birds";"TIER1";5
2602;"plants";"NVS";3
2603;"birds";"GBIF";15
2603;"plants";"GBIF";7
2605;"birds";"GBIF";10
2606;"birds";"TIER1";2
2607;"birds";"GBIF";13
2607;"plants";"GBIF";5
2608;"birds";"GBIF";18
2608;"plants";"GBIF";2
2609;"birds";"GBIF";11
2610;"birds";"GBIF";7
2611;"birds";"GBIF";9
2612;"birds";"GBIF";7
2612;"plants";"NVS";2
2613;"birds";"GBIF";9
2613;"plants";"GBIF";2
2614;"birds";"GBIF";4
2614;"plants";"NVS";3
2615;"birds";"GBIF";15
2616;"birds";"GBIF";10
2616;"plants";"GBIF";1
2617;"birds";"GBIF";14
2618;"birds";"GBIF";14
2619;"birds";"GBIF";22
2619;"plants";"GBIF";1
2620;"birds";"GBIF";18
2620;"plants";"GBIF";3
2621;"birds";"GBIF";15
2621;"plants";"NVS";28
2622;"birds";"GBIF";23
2622;"birds";"TIER1";17
2622;"plants";"GBIF";14
2622;"plants";"NVS";44
2623;"birds";"GBIF";17
2623;"birds";"TIER1";11
2623;"plants";"NVS";15
2624;"birds";"GBIF";14
2624;"birds";"TIER1";13
2624;"plants";"GBIF";1
2624;"plants";"NVS";11
2625;"birds";"TIER1";6
2625;"plants";"GBIF";2
2625;"plants";"NVS";10
2626;"birds";"GBIF";14
2626;"birds";"TIER1";15
2626;"plants";"GBIF";1
2626;"plants";"NVS";25
2627;"birds";"GBIF";14
2627;"birds";"TIER1";12
2627;"plants";"NVS";23
2628;"birds";"GBIF";23
2628;"birds";"TIER1";12
2628;"plants";"GBIF";3
2628;"plants";"NVS";26
2629;"birds";"GBIF";19
2629;"birds";"TIER1";20
2629;"plants";"GBIF";5
2629;"plants";"NVS";22
2630;"birds";"GBIF";9
2630;"birds";"TIER1";15
2630;"plants";"NVS";2
2631;"birds";"GBIF";20
2631;"birds";"TIER1";6
2631;"plants";"NVS";6
2632;"birds";"GBIF";21
2633;"birds";"GBIF";1
2633;"birds";"TIER1";2
2633;"plants";"GBIF";1
2634;"birds";"TIER1";10
2634;"plants";"NVS";7
2635;"birds";"GBIF";1
2635;"birds";"TIER1";7
2635;"plants";"NVS";5
2636;"birds";"GBIF";18
2637;"birds";"GBIF";3
2638;"birds";"GBIF";1
2639;"birds";"GBIF";1
2640;"birds";"GBIF";14
2640;"birds";"TIER1";1
2640;"plants";"NVS";1
2641;"birds";"GBIF";10
2641;"plants";"GBIF";2
2643;"birds";"GBIF";2
2645;"birds";"GBIF";9
2646;"birds";"GBIF";8
2646;"plants";"GBIF";1
2647;"birds";"GBIF";8
2647;"plants";"GBIF";2
2647;"plants";"NVS";4
2648;"birds";"GBIF";11
2649;"birds";"GBIF";14
2650;"birds";"GBIF";14
2651;"birds";"GBIF";15
2652;"birds";"GBIF";21
2653;"birds";"GBIF";20
2654;"birds";"GBIF";7
2655;"birds";"GBIF";15
2655;"birds";"TIER1";14
2655;"plants";"GBIF";1
2655;"plants";"NVS";36
2656;"birds";"GBIF";25
2656;"birds";"TIER1";15
2656;"plants";"NVS";22
2657;"birds";"GBIF";16
2657;"birds";"TIER1";12
2657;"plants";"NVS";8
2658;"birds";"GBIF";11
2658;"birds";"TIER1";12
2658;"plants";"GBIF";9
2658;"plants";"NVS";10
2659;"birds";"GBIF";11
2659;"birds";"TIER1";12
2659;"plants";"NVS";13
2660;"birds";"GBIF";27
2660;"birds";"TIER1";18
2660;"plants";"GBIF";3
2660;"plants";"NVS";31
2661;"birds";"GBIF";30
2661;"plants";"NVS";20
2662;"birds";"GBIF";15
2663;"birds";"GBIF";13
2663;"birds";"TIER1";12
2663;"plants";"NVS";10
2664;"birds";"GBIF";16
2664;"birds";"TIER1";14
2664;"plants";"GBIF";3
2664;"plants";"NVS";9
2665;"birds";"GBIF";17
2665;"birds";"TIER1";19
2665;"plants";"NVS";4
2666;"birds";"GBIF";1
2666;"birds";"TIER1";3
2666;"plants";"NVS";5
2667;"birds";"GBIF";4
2667;"birds";"TIER1";13
2667;"plants";"NVS";2
2668;"birds";"GBIF";14
2669;"birds";"GBIF";16
2670;"birds";"GBIF";2
2670;"plants";"NVS";8
2672;"birds";"GBIF";3
2672;"birds";"TIER1";12
2673;"birds";"GBIF";8
2674;"birds";"GBIF";11
2676;"birds";"GBIF";1
2676;"birds";"TIER1";8
2676;"plants";"NVS";3
2678;"birds";"GBIF";12
2679;"birds";"TIER1";4
2679;"plants";"NVS";3
2680;"birds";"GBIF";14
2681;"birds";"GBIF";7
2681;"plants";"GBIF";1
2682;"birds";"GBIF";15
2682;"plants";"NVS";1
2683;"birds";"GBIF";4
2684;"birds";"GBIF";17
2685;"birds";"GBIF";23
2686;"birds";"GBIF";18
2687;"birds";"GBIF";1
2688;"birds";"GBIF";15
2688;"birds";"TIER1";14
2688;"plants";"GBIF";2
2688;"plants";"NVS";18
2689;"birds";"GBIF";14
2689;"birds";"TIER1";16
2689;"plants";"GBIF";1
2689;"plants";"NVS";31
2690;"birds";"GBIF";20
2690;"birds";"TIER1";15
2690;"plants";"GBIF";14
2690;"plants";"NVS";16
2691;"birds";"GBIF";29
2691;"birds";"TIER1";12
2691;"plants";"NVS";14
2692;"birds";"GBIF";14
2692;"birds";"TIER1";14
2692;"plants";"GBIF";2
2692;"plants";"NVS";11
2693;"birds";"GBIF";19
2693;"birds";"TIER1";10
2693;"plants";"GBIF";30
2693;"plants";"NVS";11
2694;"birds";"GBIF";23
2694;"birds";"TIER1";16
2694;"plants";"GBIF";18
2694;"plants";"NVS";32
2695;"birds";"GBIF";30
2695;"birds";"TIER1";11
2695;"plants";"GBIF";4
2695;"plants";"NVS";3
2696;"birds";"GBIF";18
2696;"plants";"GBIF";13
2697;"birds";"GBIF";21
2698;"birds";"GBIF";16
2699;"birds";"GBIF";18
2699;"birds";"TIER1";13
2699;"plants";"NVS";2
2700;"birds";"GBIF";19
2700;"birds";"TIER1";13
2700;"plants";"NVS";3
2701;"birds";"GBIF";13
2702;"birds";"GBIF";17
2702;"plants";"NVS";3
2703;"birds";"GBIF";15
2705;"birds";"GBIF";22
2705;"birds";"TIER1";13
2705;"plants";"NVS";14
2706;"birds";"GBIF";16
2706;"birds";"TIER1";1
2706;"plants";"NVS";1
2708;"birds";"GBIF";16
2709;"birds";"GBIF";11
2710;"birds";"GBIF";6
2711;"birds";"GBIF";1
2714;"birds";"GBIF";14
2715;"birds";"GBIF";12
2716;"birds";"GBIF";10
2717;"birds";"GBIF";15
2718;"birds";"GBIF";24
2718;"plants";"NVS";11
2719;"birds";"GBIF";17
2720;"birds";"GBIF";1
2721;"birds";"GBIF";17
2721;"birds";"TIER1";14
2721;"plants";"GBIF";2
2721;"plants";"NVS";17
2722;"birds";"GBIF";17
2723;"birds";"GBIF";16
2723;"birds";"TIER1";14
2723;"plants";"NVS";15
2724;"birds";"GBIF";22
2724;"birds";"TIER1";5
2724;"plants";"NVS";3
2725;"birds";"GBIF";24
2725;"birds";"TIER1";18
2725;"plants";"GBIF";1
2725;"plants";"NVS";22
2726;"birds";"GBIF";18
2727;"birds";"GBIF";28
2727;"birds";"TIER1";21
2727;"plants";"GBIF";3
2727;"plants";"NVS";43
2728;"birds";"GBIF";23
2728;"plants";"GBIF";1
2728;"plants";"NVS";18
2729;"birds";"GBIF";12
2730;"birds";"GBIF";22
2731;"birds";"GBIF";17
2731;"birds";"TIER1";10
2731;"plants";"NVS";3
2732;"birds";"GBIF";24
2733;"birds";"GBIF";13
2734;"birds";"GBIF";14
2735;"birds";"GBIF";15
2735;"plants";"NVS";8
2738;"birds";"GBIF";13
2741;"birds";"GBIF";19
2742;"birds";"GBIF";15
2744;"birds";"GBIF";2
2744;"birds";"TIER1";4
2744;"plants";"NVS";1
2745;"birds";"GBIF";2
2745;"birds";"TIER1";1
2745;"plants";"NVS";6
2746;"birds";"GBIF";11
2747;"birds";"GBIF";14
2748;"birds";"GBIF";12
2749;"birds";"GBIF";9
2750;"birds";"GBIF";21
2751;"birds";"GBIF";24
2752;"birds";"GBIF";21
2753;"birds";"GBIF";16
2753;"birds";"TIER1";13
2753;"plants";"NVS";19
2754;"birds";"GBIF";21
2754;"birds";"TIER1";6
2754;"plants";"GBIF";1
2755;"birds";"GBIF";5
2755;"birds";"TIER1";11
2755;"plants";"NVS";6
2756;"birds";"TIER1";10
2756;"plants";"NVS";6
2757;"birds";"GBIF";22
2757;"birds";"TIER1";14
2757;"plants";"NVS";10
2758;"birds";"GBIF";17
2758;"birds";"TIER1";19
2758;"plants";"GBIF";1
2758;"plants";"NVS";9
2759;"birds";"GBIF";17
2759;"birds";"TIER1";18
2759;"plants";"GBIF";5
2759;"plants";"NVS";23
2760;"birds";"GBIF";23
2761;"birds";"GBIF";1
2761;"birds";"TIER1";9
2761;"plants";"NVS";7
2762;"birds";"GBIF";16
2762;"birds";"TIER1";8
2762;"plants";"GBIF";15
2762;"plants";"NVS";13
2763;"birds";"GBIF";18
2763;"plants";"NVS";10
2764;"birds";"GBIF";20
2765;"birds";"GBIF";14
2766;"birds";"GBIF";18
2767;"birds";"GBIF";17
2768;"birds";"GBIF";14
2768;"plants";"NVS";9
2769;"birds";"GBIF";19
2770;"birds";"GBIF";16
2771;"birds";"GBIF";13
2773;"birds";"GBIF";13
2774;"birds";"GBIF";16
2776;"birds";"GBIF";1
2776;"birds";"TIER1";2
2776;"plants";"NVS";3
2777;"birds";"GBIF";13
2778;"birds";"GBIF";3
2779;"birds";"GBIF";10
2780;"birds";"GBIF";14
2781;"birds";"GBIF";24
2782;"birds";"GBIF";25
2782;"birds";"TIER1";10
2782;"plants";"GBIF";40
2782;"plants";"NVS";14
2783;"birds";"GBIF";29
2783;"plants";"GBIF";2
2784;"birds";"GBIF";25
2785;"birds";"GBIF";18
2785;"birds";"TIER1";14
2785;"plants";"GBIF";2
2785;"plants";"NVS";24
2786;"birds";"GBIF";16
2786;"birds";"TIER1";18
2786;"plants";"GBIF";7
2786;"plants";"NVS";31
2787;"birds";"GBIF";8
2787;"birds";"TIER1";13
2787;"plants";"GBIF";1
2787;"plants";"NVS";26
2788;"birds";"TIER1";12
2788;"plants";"GBIF";1
2788;"plants";"NVS";5
2789;"birds";"GBIF";6
2789;"birds";"TIER1";15
2789;"plants";"NVS";18
2790;"birds";"GBIF";20
2790;"birds";"TIER1";16
2790;"plants";"GBIF";3
2790;"plants";"NVS";11
2791;"birds";"GBIF";23
2791;"birds";"TIER1";22
2791;"plants";"GBIF";3
2791;"plants";"NVS";19
2792;"birds";"GBIF";17
2793;"birds";"GBIF";13
2793;"birds";"TIER1";10
2793;"plants";"GBIF";4
2793;"plants";"NVS";21
2794;"birds";"GBIF";19
2794;"birds";"TIER1";12
2794;"plants";"NVS";15
2795;"birds";"GBIF";20
2795;"plants";"GBIF";1
2795;"plants";"NVS";12
2796;"birds";"GBIF";16
2796;"plants";"GBIF";9
2797;"birds";"GBIF";12
2797;"plants";"GBIF";1
2798;"birds";"GBIF";13
2799;"birds";"GBIF";13
2800;"birds";"GBIF";15
2801;"birds";"GBIF";10
2802;"birds";"GBIF";10
2803;"birds";"GBIF";16
2803;"birds";"TIER1";15
2803;"plants";"NVS";11
2804;"birds";"GBIF";13
2805;"birds";"GBIF";12
2806;"birds";"GBIF";19
2806;"plants";"NVS";14
2807;"birds";"GBIF";18
2808;"birds";"GBIF";13
2808;"plants";"GBIF";14
2809;"birds";"GBIF";17
2810;"birds";"GBIF";16
2811;"birds";"GBIF";17
2811;"plants";"GBIF";1
2812;"birds";"GBIF";20
2813;"birds";"GBIF";23
2814;"birds";"GBIF";26
2814;"plants";"GBIF";16
2814;"plants";"NVS";18
2815;"birds";"GBIF";26
2815;"birds";"TIER1";12
2815;"plants";"GBIF";27
2815;"plants";"NVS";41
2816;"birds";"GBIF";21
2816;"plants";"NVS";19
2817;"birds";"GBIF";25
2817;"birds";"TIER1";14
2817;"plants";"GBIF";2
2817;"plants";"NVS";38
2818;"birds";"GBIF";20
2818;"birds";"TIER1";14
2818;"plants";"NVS";12
2819;"birds";"GBIF";9
2819;"birds";"TIER1";9
2819;"plants";"NVS";11
2820;"birds";"GBIF";9
2820;"birds";"TIER1";11
2820;"plants";"NVS";13
2821;"birds";"GBIF";14
2821;"birds";"TIER1";17
2821;"plants";"GBIF";1
2821;"plants";"NVS";21
2822;"birds";"GBIF";13
2822;"birds";"TIER1";14
2822;"plants";"NVS";12
2823;"birds";"TIER1";10
2823;"plants";"NVS";12
2824;"birds";"GBIF";18
2824;"birds";"TIER1";14
2824;"plants";"GBIF";1
2824;"plants";"NVS";16
2825;"birds";"GBIF";20
2825;"birds";"TIER1";19
2825;"plants";"GBIF";1
2825;"plants";"NVS";19
2826;"birds";"GBIF";21
2826;"plants";"GBIF";3
2826;"plants";"NVS";20
2827;"birds";"GBIF";13
2828;"birds";"GBIF";16
2829;"birds";"GBIF";8
2830;"birds";"GBIF";11
2831;"birds";"GBIF";13
2832;"birds";"GBIF";19
2833;"birds";"GBIF";11
2834;"birds";"GBIF";14
2835;"birds";"GBIF";16
2836;"birds";"GBIF";12
2837;"birds";"GBIF";14
2838;"birds";"GBIF";15
2839;"birds";"GBIF";20
2839;"birds";"TIER1";12
2839;"plants";"GBIF";2
2839;"plants";"NVS";26
2840;"birds";"GBIF";18
2840;"birds";"TIER1";13
2840;"plants";"GBIF";1
2840;"plants";"NVS";29
2841;"birds";"GBIF";14
2841;"birds";"TIER1";13
2841;"plants";"NVS";1
2842;"birds";"GBIF";19
2843;"birds";"GBIF";17
2844;"birds";"GBIF";21
2844;"plants";"GBIF";15
2845;"birds";"GBIF";21
2846;"birds";"GBIF";24
2846;"plants";"GBIF";3
2846;"plants";"NVS";4
2847;"birds";"GBIF";22
2848;"birds";"GBIF";22
2849;"birds";"GBIF";19
2850;"birds";"TIER1";11
2850;"plants";"GBIF";2
2850;"plants";"NVS";18
2851;"birds";"GBIF";3
2851;"birds";"TIER1";3
2851;"plants";"GBIF";7
2851;"plants";"NVS";6
2852;"birds";"TIER1";14
2852;"plants";"GBIF";1
2852;"plants";"NVS";13
2853;"birds";"GBIF";17
2853;"birds";"TIER1";20
2853;"plants";"GBIF";1
2853;"plants";"NVS";26
2854;"birds";"TIER1";12
2854;"plants";"NVS";9
2855;"birds";"GBIF";13
2855;"birds";"TIER1";2
2855;"plants";"GBIF";13
2855;"plants";"NVS";13
2856;"birds";"GBIF";5
2856;"birds";"TIER1";8
2856;"plants";"NVS";15
2857;"birds";"GBIF";4
2857;"birds";"TIER1";7
2857;"plants";"NVS";9
2858;"birds";"TIER1";14
2858;"plants";"NVS";21
2859;"birds";"GBIF";23
