"";"source.guild";"recipient.guild";"source.cell";"recipient.cell";"avg.communicability";"scaled.avg.communicability"
"10743";"plants";"plants";"14";"18";26,3594286104158;0,0510723182844512
"10744";"plants";"plants";"14";"2";516,119680794691;1
"10745";"plants";"plants";"14";"28";39,2272331866869;0,076004141377223
"10746";"plants";"plants";"14";"29";98,3597696913976;0,190575506711833
"10747";"plants";"plants";"14";"3";194,653736378226;0,377148447581982
"10748";"plants";"plants";"14";"30";22,9664537906156;0,0444983104601887
"10749";"plants";"plants";"14";"31";17,5742771984807;0,0340507790197437
"10750";"plants";"plants";"14";"32";0,874569594512903;0,00169450929126805
"10751";"plants";"plants";"14";"33";0,261935905340185;0,000507510011896602
"10752";"plants";"plants";"14";"4";143,550063570702;0,278133287515159
"10753";"plants";"plants";"14";"43";20,7589345034983;0,0402211643460968
"10754";"plants";"plants";"14";"44";7,91908494028777;0,0153435050724948
"10755";"plants";"plants";"14";"45";3,18995425394776;0,00618064835085547
"10756";"plants";"plants";"14";"46";0,388716706907606;0,000753152265592899
"10757";"plants";"plants";"14";"5";41,6546740660154;0,080707393296605
"10758";"plants";"plants";"14";"57";0,293734307080269;0,000569120531555771
"10759";"plants";"plants";"14";"58";0,49118585016145;0,000951689827842159
"10760";"plants";"plants";"14";"59";0,0840026706367973;0,000162758123285388
"10761";"plants";"plants";"14";"60";0,0559885265757352;0,000108479735726271
"10762";"plants";"plants";"14";"71";0,00484851467265261;9,39416738611313e-06
"10763";"plants";"plants";"14";"72";0,00936511989000214;1,81452485508444e-05
"10764";"plants";"plants";"14";"73";0,00105500617133409;2,0441114931127e-06
"10765";"plants";"plants";"14";"74";0,000104196691891726;2,01884748381016e-07
"10766";"plants";"plants";"14";"75";8,60093233894389e-05;1,66646083437482e-07
"10767";"plants";"plants";"14";"84";0;0
"10768";"plants";"plants";"14";"85";0;0
"10769";"plants";"plants";"14";"86";0;0
"10770";"plants";"plants";"14";"87";0;0
"10771";"plants";"plants";"14";"88";0;0
"10772";"plants";"plants";"14";"89";0;0
"10773";"plants";"plants";"14";"99";0;0
"10774";"plants";"plants";"140";"1";2,16566244524561e-05;1,1959982564825e-08
"10775";"plants";"plants";"140";"100";216,452227925069;0,119536859393051
"10776";"plants";"plants";"140";"101";329,578256217957;0,182011292053649
"10777";"plants";"plants";"140";"102";307,845480070486;0,17000925432244
"10778";"plants";"plants";"140";"103";13,1840974453153;0,00728098582145576
"10779";"plants";"plants";"140";"113";235,319543392187;0,129956431682683
"10780";"plants";"plants";"140";"114";193,34248014782;0,10677438197649
"10781";"plants";"plants";"140";"115";214,78913286826;0,118618406569216
"10782";"plants";"plants";"140";"116";550,375766541691;0,303947856065551
"10783";"plants";"plants";"140";"117";0;0
"10784";"plants";"plants";"140";"125";0,4779263554658;0,000263937295084464
"10785";"plants";"plants";"140";"126";1810,75719258567;1
"10786";"plants";"plants";"140";"127";514,254313682546;0,283999597399481
"10787";"plants";"plants";"140";"129";0,120612849277088;6,66090681682499e-05
"10788";"plants";"plants";"140";"130";0;0
"10789";"plants";"plants";"140";"138";71,3137743470331;0,0393833997396418
"10790";"plants";"plants";"140";"139";1524,29776518797;0,841801303581376
"10791";"plants";"plants";"140";"14";1,63109392758398e-05;9,00780035149195e-09
"10792";"plants";"plants";"140";"140";10,1070466731313;0,00558166866022435
"10793";"plants";"plants";"140";"15";0,000739449802744943;4,0836496785582e-07
"10794";"plants";"plants";"140";"150";0,186791248791288;0,000103156430666753
"10795";"plants";"plants";"140";"151";757,065068045502;0,418093088982543
"10796";"plants";"plants";"140";"152";16,5380047349947;0,0091331984225777
"10797";"plants";"plants";"140";"16";0,00239563363317891;1,32300103127469e-06
"10798";"plants";"plants";"140";"163";0,542841592056681;0,000299787069342814
"10799";"plants";"plants";"140";"17";0,00108983402774131;6,01866463490378e-07
"10800";"plants";"plants";"140";"18";0,00488461449517082;2,6975535511726e-06
"10801";"plants";"plants";"140";"2";0,000291569647839135;1,61020842017359e-07
"10802";"plants";"plants";"140";"28";0,000354332653892493;1,95682035859553e-07
"10803";"plants";"plants";"140";"29";0,00750985480365304;4,14735605325932e-06
"10804";"plants";"plants";"140";"3";0,000434582466836412;2,40000409008924e-07
"10805";"plants";"plants";"140";"30";0,0113077752110992;6,24477718901244e-06
"10806";"plants";"plants";"140";"31";0,0580052430998293;3,20336947092286e-05
"10807";"plants";"plants";"140";"32";0,0242760348236496;1,34065654539715e-05
"10808";"plants";"plants";"140";"33";0,0491013956115693;2,7116499005289e-05
"10809";"plants";"plants";"140";"4";0,00105081456083579;5,80317761618428e-07
"10810";"plants";"plants";"140";"43";0,0166992542602751;9,2222493046842e-06
"10811";"plants";"plants";"140";"44";0,0866255477699401;4,78394055948733e-05
"10812";"plants";"plants";"140";"45";0,238025707444994;0,00013145092474
"10813";"plants";"plants";"140";"46";0,565580064300138;0,000312344507930695
"10814";"plants";"plants";"140";"5";0,000898272931351124;4,96075859882922e-07
"10815";"plants";"plants";"140";"57";0,068365581130335;3,7755244828111e-05
"10816";"plants";"plants";"140";"58";0,485289572913868;0,000268003669901705
"10817";"plants";"plants";"140";"59";0,395615508219802;0,000218480705110376
"10818";"plants";"plants";"140";"60";0,267402377216656;0,00014767434215452
"10819";"plants";"plants";"140";"71";1,24231768976639;0,000686076352397321
"10820";"plants";"plants";"140";"72";2,61453955765325;0,00144389295724393
"10821";"plants";"plants";"140";"73";0,511542439612458;0,000282501950955667
"10822";"plants";"plants";"140";"74";1,83085217397637;0,00101109755712857
"10823";"plants";"plants";"140";"75";0,594762048045591;0,000328460408982996
"10824";"plants";"plants";"140";"84";0;0
"10825";"plants";"plants";"140";"85";6,57210206121254;0,00362947726405432
"10826";"plants";"plants";"140";"86";0;0
"10827";"plants";"plants";"140";"87";131,514083943734;0,0726293312445375
"10828";"plants";"plants";"140";"88";194,605747185481;0,107472027714325
"10829";"plants";"plants";"140";"89";21,131687315666;0,0116700833232593
"10830";"plants";"plants";"140";"99";89,331020424518;0,0493335168239523
"10831";"plants";"plants";"15";"1";396,50993409825;0,0765756761126458
"10832";"plants";"plants";"15";"100";0;0
"10833";"plants";"plants";"15";"101";0;0
"10834";"plants";"plants";"15";"102";0;0
"10835";"plants";"plants";"15";"103";0;0
"10836";"plants";"plants";"15";"113";0;0
"10837";"plants";"plants";"15";"114";0;0
"10838";"plants";"plants";"15";"115";0;0
"10839";"plants";"plants";"15";"116";0;0
"10840";"plants";"plants";"15";"117";0;0
"10841";"plants";"plants";"15";"125";0;0
"10842";"plants";"plants";"15";"126";0;0
"10843";"plants";"plants";"15";"127";0;0
"10844";"plants";"plants";"15";"129";0;0
"10845";"plants";"plants";"15";"130";0;0
"10846";"plants";"plants";"15";"138";0;0
"10847";"plants";"plants";"15";"139";0;0
"10848";"plants";"plants";"15";"14";280,25435799556;0,0541239073765749
"10849";"plants";"plants";"15";"140";0;0
"10850";"plants";"plants";"15";"15";4636,05713919308;0,895334969949587
"10851";"plants";"plants";"15";"150";0;0
"10852";"plants";"plants";"15";"151";0;0
"10853";"plants";"plants";"15";"152";0;0
"10854";"plants";"plants";"15";"16";3986,20022973508;0,76983185404054
"10855";"plants";"plants";"15";"163";0;0
"10856";"plants";"plants";"15";"17";230,618218113991;0,0445379660313798
"10857";"plants";"plants";"15";"18";533,497105513222;0,103031218251121
"10858";"plants";"plants";"15";"2";5178,01414531382;1
"10859";"plants";"plants";"15";"28";720,058690498796;0,139060780888453
"10860";"plants";"plants";"15";"29";1940,260822444;0,374711379303583
"10861";"plants";"plants";"15";"3";2901,07704730186;0,560268273876265
"10862";"plants";"plants";"15";"30";431,334713543813;0,0833011848633472
"10863";"plants";"plants";"15";"31";372,167148464689;0,0718744943563945
"10864";"plants";"plants";"15";"32";19,8901716897132;0,00384127411233785
"10865";"plants";"plants";"15";"33";6,84468791721601;0,00132187509055195
"10866";"plants";"plants";"15";"4";2615,76334836725;0,505167285171392
"10867";"plants";"plants";"15";"43";472,317206454721;0,0912158972918556
"10868";"plants";"plants";"15";"44";172,485529988703;0,0333111353403322
"10869";"plants";"plants";"15";"45";77,042363142239;0,0148787471374452
"10870";"plants";"plants";"15";"46";10,4622942056897;0,00202052252312949
"10871";"plants";"plants";"15";"5";865,424136695572;0,167134370901399
"10872";"plants";"plants";"15";"57";7,78792149690317;0,00150403635029683
"10873";"plants";"plants";"15";"58";13,3988624265482;0,00258764500260671
"10874";"plants";"plants";"15";"59";2,42449008910504;0,000468227784062591
"10875";"plants";"plants";"15";"60";1,61314628726102;0,000311537636242446
"10876";"plants";"plants";"15";"71";0,149297269466961;2,88329203584887e-05
"10877";"plants";"plants";"15";"72";0,296818633078224;5,73228702642401e-05
"10878";"plants";"plants";"15";"73";0,0353000313373723;6,81729140684549e-06
"10879";"plants";"plants";"15";"74";0,00373691062489098;7,21687990804918e-07
"10880";"plants";"plants";"15";"75";0,00307332547351872;5,93533618732989e-07
"10881";"plants";"plants";"15";"84";0;0
"10882";"plants";"plants";"15";"85";0;0
"10883";"plants";"plants";"15";"86";0;0
"10884";"plants";"plants";"15";"87";0;0
"10885";"plants";"plants";"15";"88";0;0
"10886";"plants";"plants";"15";"89";0;0
"10887";"plants";"plants";"15";"99";0;0
"10888";"plants";"plants";"150";"1";3,79142492017923e-05;1,72350341566374e-08
"10889";"plants";"plants";"150";"100";264,372403169483;0,120178230998254
"10890";"plants";"plants";"150";"101";403,997805996717;0,18364905364474
"10891";"plants";"plants";"150";"102";407,962010611855;0,185451099139091
"10892";"plants";"plants";"150";"103";18,2899751278475;0,00831424471508719
"10893";"plants";"plants";"150";"113";278,963039169565;0,126810832595876
"10894";"plants";"plants";"150";"114";274,716915384258;0,124880632472868
"10895";"plants";"plants";"150";"115";275,008585092186;0,125013219494487
"10896";"plants";"plants";"150";"116";575,230318178286;0,261487815015666
"10897";"plants";"plants";"150";"117";0;0
"10898";"plants";"plants";"150";"125";1,51908829822559;0,000690546147110003
"10899";"plants";"plants";"150";"126";2199,83603497479;1
"10900";"plants";"plants";"150";"127";613,768721857592;0,279006576899094
"10901";"plants";"plants";"150";"129";0,102567115924296;4,66248912617125e-05
"10902";"plants";"plants";"150";"130";0;0
"10903";"plants";"plants";"150";"138";447,704545455423;0,203517234165388
"10904";"plants";"plants";"150";"139";708,220964483077;0,321942614459987
"10905";"plants";"plants";"150";"14";2,854100769294e-05;1,2974152272793e-08
"10906";"plants";"plants";"150";"140";5,59410946513917;0,00254296655577936
"10907";"plants";"plants";"150";"15";0,00127981284881298;5,81776472639536e-07
"10908";"plants";"plants";"150";"150";28,4654693286182;0,0129398140934374
"10909";"plants";"plants";"150";"151";957,115407875406;0,435084884808868
"10910";"plants";"plants";"150";"152";25,0616686938226;0,0113925166673205
"10911";"plants";"plants";"150";"16";0,00410656198770681;1,86675821398383e-06
"10912";"plants";"plants";"150";"163";0,887818839947574;0,000403584097101922
"10913";"plants";"plants";"150";"17";0,00184863261008799;8,40350180966633e-07
"10914";"plants";"plants";"150";"18";0,00832404500938049;3,78393883773064e-06
"10915";"plants";"plants";"150";"2";0,000509543771465434;2,31628068348864e-07
"10916";"plants";"plants";"150";"28";0,000610826707713371;2,77669198068378e-07
"10917";"plants";"plants";"150";"29";0,0127535424687288;5,79749684338403e-06
"10918";"plants";"plants";"150";"3";0,000754763848195425;3,43100047546986e-07
"10919";"plants";"plants";"150";"30";0,0189111016571519;8,5965959991962e-06
"10920";"plants";"plants";"150";"31";0,0970861089151421;4,41333387450645e-05
"10921";"plants";"plants";"150";"32";0,0403648867379181;1,83490433360324e-05
"10922";"plants";"plants";"150";"33";0,0823786960010982;3,74476527756497e-05
"10923";"plants";"plants";"150";"4";0,00182546282612352;8,29817675999856e-07
"10924";"plants";"plants";"150";"43";0,0279638008587964;1,27117659744659e-05
"10925";"plants";"plants";"150";"44";0,144245090929036;6,55708373877459e-05
"10926";"plants";"plants";"150";"45";0,387705398498004;0,000176242861892408
"10927";"plants";"plants";"150";"46";0,922746720013906;0,00041946158956546
"10928";"plants";"plants";"150";"5";0,00155979709062322;7,09051522851833e-07
"10929";"plants";"plants";"150";"57";0,113715063247301;5,16925177328519e-05
"10930";"plants";"plants";"150";"58";0,792968784139371;0,000360467221889315
"10931";"plants";"plants";"150";"59";0,643876676505545;0,000292693030875332
"10932";"plants";"plants";"150";"60";0,430910439767136;0,000195882980784099
"10933";"plants";"plants";"150";"71";1,91205786068641;0,000869181989151441
"10934";"plants";"plants";"150";"72";4,10562818593964;0,00186633372699829
"10935";"plants";"plants";"150";"73";0,827473327114509;0,000376152274059821
"10936";"plants";"plants";"150";"74";2,87060127563;0,00130491601646252
"10937";"plants";"plants";"150";"75";0,93237557675309;0,000423838668850505
"10938";"plants";"plants";"150";"84";0;0
"10939";"plants";"plants";"150";"85";9,66406131169093;0,00439308255617409
"10940";"plants";"plants";"150";"86";0;0
"10941";"plants";"plants";"150";"87";184,802750223847;0,0840075111443316
"10942";"plants";"plants";"150";"88";269,352820525518;0,122442225803708
"10943";"plants";"plants";"150";"89";27,8193248225812;0,0126460901541237
"10944";"plants";"plants";"150";"99";130,105163452767;0,0591431185707701
"10945";"plants";"plants";"151";"1";1,51066069865055e-05;6,8104219501448e-10
"10946";"plants";"plants";"151";"100";737,889187533249;0,0332658202072775
"10947";"plants";"plants";"151";"101";1088,09081939631;0,049053752485831
"10948";"plants";"plants";"151";"102";920,526988728745;0,0414995717790175
"10949";"plants";"plants";"151";"103";36,2381317075204;0,00163370217967274
"10950";"plants";"plants";"151";"113";845,655496352717;0,0381241847343072
"10951";"plants";"plants";"151";"114";435,606773099536;0,0196382015617332
"10952";"plants";"plants";"151";"115";701,80829796216;0,0316392068814976
"10953";"plants";"plants";"151";"116";2994,85434719437;0,135015240694609
"10954";"plants";"plants";"151";"117";0;0
"10955";"plants";"plants";"151";"125";7,91353896146352e-05;3,56761379273454e-09
"10956";"plants";"plants";"151";"126";4943,14741968044;0,22284898071331
"10957";"plants";"plants";"151";"127";12074,4228843246;0,544344039135929
"10958";"plants";"plants";"151";"129";0,780018380290682;3,51651055951438e-05
"10959";"plants";"plants";"151";"130";0;0
"10960";"plants";"plants";"151";"138";1919,24709430806;0,0865242774271101
"10961";"plants";"plants";"151";"139";16921,0059528355;0,762839666529106
"10962";"plants";"plants";"151";"14";1,14258811879825e-05;5,15106218834538e-10
"10963";"plants";"plants";"151";"140";0,0182578298540361;8,23106904886124e-07
"10964";"plants";"plants";"151";"15";0,00057112244951543;2,57475743552132e-08
"10965";"plants";"plants";"151";"150";3,61513339718119e-06;1,62978912887966e-10
"10966";"plants";"plants";"151";"151";22181,6021049685;1
"10967";"plants";"plants";"151";"152";0,00135058770249814;6,08877436402856e-08
"10968";"plants";"plants";"151";"16";0,00200592422825444;9,04318912025353e-08
"10969";"plants";"plants";"151";"163";4,03632139001487e-05;1,81967081138416e-09
"10970";"plants";"plants";"151";"17";0,000989831845500944;4,46240014953307e-08
"10971";"plants";"plants";"151";"18";0,00428198401467368;1,93042143412831e-07
"10972";"plants";"plants";"151";"2";0,000207507023987404;9,35491597971294e-09
"10973";"plants";"plants";"151";"28";0,000282544107127358;1,27377682545333e-08
"10974";"plants";"plants";"151";"29";0,00673763760177355;3,03748916326669e-07
"10975";"plants";"plants";"151";"3";0,000327427015231051;1,47611977566629e-08
"10976";"plants";"plants";"151";"30";0,0113296522393359;5,1076798626724e-07
"10977";"plants";"plants";"151";"31";0,0578792946616816;2,60933788225861e-06
"10978";"plants";"plants";"151";"32";0,0253175823569286;1,14137753608238e-06
"10979";"plants";"plants";"151";"33";0,0482389287345701;2,17472698799177e-06
"10980";"plants";"plants";"151";"4";0,000790670458751521;3,56453269249843e-08
"10981";"plants";"plants";"151";"43";0,0165852138660551;7,47701351217556e-07
"10982";"plants";"plants";"151";"44";0,089286329052661;4,0252425695014e-06
"10983";"plants";"plants";"151";"45";0,282211172009619;1,27227587382611e-05
"10984";"plants";"plants";"151";"46";0,664937092754583;2,99769642250342e-05
"10985";"plants";"plants";"151";"5";0,000678973142807612;3,06097431373331e-08
"10986";"plants";"plants";"151";"57";0,07099009989945;3,20040453180561e-06
"10987";"plants";"plants";"151";"58";0,561667646861263;2,53213290998243e-05
"10988";"plants";"plants";"151";"59";0,470685363822413;2,12196288435353e-05
"10989";"plants";"plants";"151";"60";0,336205500197567;1,5156952983223e-05
"10990";"plants";"plants";"151";"71";1,976004843964;8,90830533616593e-05
"10991";"plants";"plants";"151";"72";3,79547171565504;0,000171108998245212
"10992";"plants";"plants";"151";"73";0,628812833455731;2,83483956875632e-05
"10993";"plants";"plants";"151";"74";2,65593073536599;0,000119735748698291
"10994";"plants";"plants";"151";"75";0,879162164063936;3,96347459441178e-05
"10995";"plants";"plants";"151";"84";0;0
"10996";"plants";"plants";"151";"85";12,7743687171157;0,000575899281605738
"10997";"plants";"plants";"151";"86";0;0
"10998";"plants";"plants";"151";"87";300,073834442362;0,0135280505448769
"10999";"plants";"plants";"151";"88";458,796029419675;0,0206836290385404
"11000";"plants";"plants";"151";"89";58,3321718963556;0,00262975467778721
"11001";"plants";"plants";"151";"99";184,427615070927;0,00831444068819614
"11002";"plants";"plants";"152";"1";6,41971590802657e-07;4,57260557761572e-10
"11003";"plants";"plants";"152";"100";36,0566046261493;0,0256822317039411
"11004";"plants";"plants";"152";"101";52,8423978602476;0,0376383389315173
"11005";"plants";"plants";"152";"102";45,320169693138;0,0322804410173716
"11006";"plants";"plants";"152";"103";1,80832452256576;0,0012880250335821
"11007";"plants";"plants";"152";"113";41,3629875939268;0,0294618376402548
"11008";"plants";"plants";"152";"114";20,7939394859653;0,0148110111158108
"11009";"plants";"plants";"152";"115";34,6940228616064;0,0247116982619992
"11010";"plants";"plants";"152";"116";153,160466798883;0,109092429445229
"11011";"plants";"plants";"152";"117";0;0
"11012";"plants";"plants";"152";"125";0,0698178655783818;4,97295466239831e-05
"11013";"plants";"plants";"152";"126";228,70109802758;0,162898161138289
"11014";"plants";"plants";"152";"127";615,302719598644;0,43826497743321
"11015";"plants";"plants";"152";"129";0,0397132762573978;2,82867888737764e-05
"11016";"plants";"plants";"152";"130";0;0
"11017";"plants";"plants";"152";"138";118,692890876111;0,0845420237622754
"11018";"plants";"plants";"152";"139";896,832628725721;0,638791799987862
"11019";"plants";"plants";"152";"14";4,85719355872708e-07;3,45965938000861e-10
"11020";"plants";"plants";"152";"140";0,171211700435096;0,000121949878714064
"11021";"plants";"plants";"152";"15";2,45558336790719e-05;1,74905157257099e-08
"11022";"plants";"plants";"152";"150";1,9411691356351;0,00138264698062458
"11023";"plants";"plants";"152";"151";1403,95137937394;1
"11024";"plants";"plants";"152";"152";113,109850517678;0,080565361578345
"11025";"plants";"plants";"152";"16";8,70744870091266e-05;6,20210131834875e-08
"11026";"plants";"plants";"152";"163";4,23462520224982;0,00301621926831836
"11027";"plants";"plants";"152";"17";4,33686628776863e-05;3,08904307619439e-08
"11028";"plants";"plants";"152";"18";0,000186785320996947;1,33042585192829e-07
"11029";"plants";"plants";"152";"2";8,84650364181846e-06;6,30114672900094e-09
"11030";"plants";"plants";"152";"28";1,21880208088318e-05;8,68122713356838e-09
"11031";"plants";"plants";"152";"29";0,000294390751015648;2,09687283577388e-07
"11032";"plants";"plants";"152";"3";1,40615486564804e-05;1,00156948901969e-08
"11033";"plants";"plants";"152";"30";0,000500938397363046;3,5680608653729e-07
"11034";"plants";"plants";"152";"31";0,00255891950349013;1,8226553576458e-06
"11035";"plants";"plants";"152";"32";0,00112464885130617;8,0105968613221e-07
"11036";"plants";"plants";"152";"33";0,00212986556904648;1,51705080413557e-06
"11037";"plants";"plants";"152";"4";3,39522535523427e-05;2,41833542465573e-08
"11038";"plants";"plants";"152";"43";0,000732610471053678;5,218204004902e-07
"11039";"plants";"plants";"152";"44";0,00395771092573836;2,81898004723156e-06
"11040";"plants";"plants";"152";"45";0,0126885609179225;9,03774952917575e-06
"11041";"plants";"plants";"152";"46";0,0298830791396126;2,12849815019508e-05
"11042";"plants";"plants";"152";"5";2,91782719305965e-05;2,07829646804492e-08
"11043";"plants";"plants";"152";"57";0,00314897551453544;2,24293772619081e-06
"11044";"plants";"plants";"152";"58";0,0251400157044612;1,7906614198899e-05
"11045";"plants";"plants";"152";"59";0,0211613497402654;1,50727083937207e-05
"11046";"plants";"plants";"152";"60";0,0151840752008839;1,08152429093769e-05
"11047";"plants";"plants";"152";"71";0,091219534262074;6,49734282840701e-05
"11048";"plants";"plants";"152";"72";0,174046785098266;0,000123969239715323
"11049";"plants";"plants";"152";"73";0,0283263670775597;2,01761738288908e-05
"11050";"plants";"plants";"152";"74";0,121362337569831;8,64434049161661e-05
"11051";"plants";"plants";"152";"75";0,0405433160696339;2,88780057951247e-05
"11052";"plants";"plants";"152";"84";0;0
"11053";"plants";"plants";"152";"85";0,600383961924409;0,000427638713665523
"11054";"plants";"plants";"152";"86";0;0
"11055";"plants";"plants";"152";"87";14,2532463678548;0,0101522364501046
"11056";"plants";"plants";"152";"88";21,7440046765564;0,0154877191589446
"11057";"plants";"plants";"152";"89";2,80310249366516;0,00199658088937178
"11058";"plants";"plants";"152";"99";8,75937687445818;0,00623908847781055
"11059";"plants";"plants";"16";"1";348,65479706925;0,0484969614056243
"11060";"plants";"plants";"16";"100";0;0
"11061";"plants";"plants";"16";"101";0;0
"11062";"plants";"plants";"16";"102";0;0
"11063";"plants";"plants";"16";"103";0;0
"11064";"plants";"plants";"16";"113";0;0
"11065";"plants";"plants";"16";"114";0;0
"11066";"plants";"plants";"16";"115";0;0
"11067";"plants";"plants";"16";"116";0;0
"11068";"plants";"plants";"16";"117";0;0
"11069";"plants";"plants";"16";"125";0;0
"11070";"plants";"plants";"16";"126";0;0
"11071";"plants";"plants";"16";"127";0;0
"11072";"plants";"plants";"16";"129";0;0
"11073";"plants";"plants";"16";"130";0;0
"11074";"plants";"plants";"16";"138";0;0
"11075";"plants";"plants";"16";"139";0;0
"11076";"plants";"plants";"16";"14";250,476625061247;0,0348406369874028
"11077";"plants";"plants";"16";"140";0;0
"11078";"plants";"plants";"16";"15";3995,08129712683;0,555705256625535
"11079";"plants";"plants";"16";"150";0;0
"11080";"plants";"plants";"16";"151";0;0
"11081";"plants";"plants";"16";"152";0;0
"11082";"plants";"plants";"16";"16";7189,20911669355;1
"11083";"plants";"plants";"16";"163";0;0
"11084";"plants";"plants";"16";"17";453,572175653658;0,063090691659038
"11085";"plants";"plants";"16";"18";1551,33259364897;0,215786266398445
"11086";"plants";"plants";"16";"2";5845,90773620744;0,813150325900671
"11087";"plants";"plants";"16";"28";900,907422672984;0,12531384301801
"11088";"plants";"plants";"16";"29";2612,69026948789;0,363418315850786
"11089";"plants";"plants";"16";"3";3999,03527114362;0,556255243968039
"11090";"plants";"plants";"16";"30";850,756710451014;0,118338011405946
"11091";"plants";"plants";"16";"31";1041,7533609708;0,144905141033083
"11092";"plants";"plants";"16";"32";63,5983515780763;0,00884636272860655
"11093";"plants";"plants";"16";"33";28,1602901953321;0,00391702198923983
"11094";"plants";"plants";"16";"4";6758,48314885419;0,940087155506549
"11095";"plants";"plants";"16";"43";807,621140941826;0,112337967616842
"11096";"plants";"plants";"16";"44";478,05637617172;0,0664963792834541
"11097";"plants";"plants";"16";"45";275,718607238792;0,0383517300392007
"11098";"plants";"plants";"16";"46";45,4395186630077;0,00632051703121221
"11099";"plants";"plants";"16";"5";2844,43432538007;0,395653301943215
"11100";"plants";"plants";"16";"57";32,7310382816431;0,00455280097579033
"11101";"plants";"plants";"16";"58";59,2703376007376;0,00824434741550501
"11102";"plants";"plants";"16";"59";11,7268593416236;0,00163117516145044
"11103";"plants";"plants";"16";"60";7,77079525364526;0,00108089709556525
"11104";"plants";"plants";"16";"71";0,797779413012652;0,000110969009255856
"11105";"plants";"plants";"16";"72";1,66307715533982;0,000231329639790016
"11106";"plants";"plants";"16";"73";0,214220471637605;2,97975018058912e-05
"11107";"plants";"plants";"16";"74";0,0250964239171552;3,49084628222604e-06
"11108";"plants";"plants";"16";"75";0,0205272436036287;2,85528536872906e-06
"11109";"plants";"plants";"16";"84";0;0
"11110";"plants";"plants";"16";"85";0;0
"11111";"plants";"plants";"16";"86";0;0
"11112";"plants";"plants";"16";"87";0;0
"11113";"plants";"plants";"16";"88";0;0
"11114";"plants";"plants";"16";"89";0;0
"11115";"plants";"plants";"16";"99";0;0
"11116";"plants";"plants";"163";"1";3,15291408433965e-06;7,73456199065282e-09
"11117";"plants";"plants";"163";"100";58,1166690298726;0,142568737135743
"11118";"plants";"plants";"163";"101";89,0600819516608;0,218477480299629
"11119";"plants";"plants";"163";"102";75,4983233024727;0,185208491621688
"11120";"plants";"plants";"163";"103";3,32852600154596;0,00816536385318249
"11121";"plants";"plants";"163";"113";64,5338893326916;0,158311122406043
"11122";"plants";"plants";"163";"114";44,8952940826948;0,110134759743673
"11123";"plants";"plants";"163";"115";54,2088789362148;0,132982353264397
"11124";"plants";"plants";"163";"116";139,496155660095;0,342204587422728
"11125";"plants";"plants";"163";"117";0;0
"11126";"plants";"plants";"163";"125";0,0978575943806414;0,000240059072257198
"11127";"plants";"plants";"163";"126";137,858107069067;0,338186213298949
"11128";"plants";"plants";"163";"127";74,491630139019;0,182738925223741
"11129";"plants";"plants";"163";"129";0,0201628086193763;4,94623351606161e-05
"11130";"plants";"plants";"163";"130";0;0
"11131";"plants";"plants";"163";"138";126,07948700434;0,309291525839028
"11132";"plants";"plants";"163";"139";407,639642445162;1
"11133";"plants";"plants";"163";"14";2,37928232650856e-06;5,83672950019486e-09
"11134";"plants";"plants";"163";"140";0,310174981254;0,0007609048506506
"11135";"plants";"plants";"163";"15";0,000112908212128022;2,76980451289673e-07
"11136";"plants";"plants";"163";"150";2,02236577292867;0,00496116069771289
"11137";"plants";"plants";"163";"151";58,7432944632153;0,14410594149002
"11138";"plants";"plants";"163";"152";5,42004116755476;0,0132961581828585
"11139";"plants";"plants";"163";"16";0,00037973369542889;9,31542607463587e-07
"11140";"plants";"plants";"163";"163";0,714380042044109;0,00175247931668033
"11141";"plants";"plants";"163";"17";0,000179580263922399;4,40536800702736e-07
"11142";"plants";"plants";"163";"18";0,000791229109627011;1,94100138269416e-06
"11143";"plants";"plants";"163";"2";4,28350257344141e-05;1,05080618453777e-07
"11144";"plants";"plants";"163";"28";5,49426486936866e-05;1,34782398404929e-07
"11145";"plants";"plants";"163";"29";0,00122913276987726;3,01524346970894e-06
"11146";"plants";"plants";"163";"3";6,56496751334719e-05;1,61048309089083e-07
"11147";"plants";"plants";"163";"30";0,0019443604505994;4,76980216874017e-06
"11148";"plants";"plants";"163";"31";0,00995692902344961;2,44258113948991e-05
"11149";"plants";"plants";"163";"32";0,00425402396761117;1,04357464894584e-05
"11150";"plants";"plants";"163";"33";0,0083684000938493;2,05289162841297e-05
"11151";"plants";"plants";"163";"4";0,000158632641590445;3,89149202071989e-07
"11152";"plants";"plants";"163";"43";0,00285878509695935;7,01302032307598e-06
"11153";"plants";"plants";"163";"44";0,0150882628669887;3,70137280478517e-05
"11154";"plants";"plants";"163";"45";0,0440301269846542;0,000108012377600339
"11155";"plants";"plants";"163";"46";0,104269020936071;0,000255787244612987
"11156";"plants";"plants";"163";"5";0,000135921364221701;3,33435098231365e-07
"11157";"plants";"plants";"163";"57";0,0119477819927914;2,93096665503985e-05
"11158";"plants";"plants";"163";"58";0,0886047097364554;0,000217360385277973
"11159";"plants";"plants";"163";"59";0,0733230377986302;0,000179872196332068
"11160";"plants";"plants";"163";"60";0,0507727960051024;0,000124553136443133
"11161";"plants";"plants";"163";"71";0,26051215167346;0,00063907462510471
"11162";"plants";"plants";"163";"72";0,527063351979381;0,0012929639247495
"11163";"plants";"plants";"163";"73";0,0961469923331904;0,000235862713833394
