"";"sp";"wc";"bc";"network.category";"landscape.category";"dispersal.category";"degree";"dispersal.distance";"presences"
"13101";"sp27";151,359812607813;520987535,565512;"dd04";"sa05";"dk02";14;1,27215513282253;46
"13102";"sp28";143,179342188333;161064026,0581;"dd04";"sa05";"dk02";13;1,0039020434022;32
"13103";"sp29";79,8443509786034;1204690854,1968;"dd04";"sa05";"dk02";18;3,27923035012154;27
"13104";"sp30";103,197524327857;166213013,491303;"dd04";"sa05";"dk02";6;0,875952892005444;37
"13105";"sp01";68,2234563616911;8345340316436,6;"dd04";"sa04";"dk03";7;1,03364080004394;27
"13106";"sp02";373,415395759401;19709056618037,1;"dd04";"sa04";"dk03";13;2,37319825208726;58
"13107";"sp03";84,654476511644;8438209609,0637;"dd04";"sa04";"dk03";11;1,20333714131266;10
"13108";"sp04";273,237260355416;4058022008076,11;"dd04";"sa04";"dk03";16;0,550112030468881;29
"13109";"sp05";26,4541496286064;6280560089,4405;"dd04";"sa04";"dk03";11;0,668380213901401;12
"13110";"sp06";606,985176525221;21693152044650,9;"dd04";"sa04";"dk03";9;2,07290251116409;61
"13111";"sp07";1148,20082169922;34351411770269;"dd04";"sa04";"dk03";16;1,55751792891862;63
"13112";"sp08";367,792193699168;19492280136709,9;"dd04";"sa04";"dk03";9;0,907087264582515;62
"13113";"sp09";1164,6360804027;214912193982851;"dd04";"sa04";"dk03";17;1,66750994688811;65
"13114";"sp10";200,898862369893;210766231647,675;"dd04";"sa04";"dk03";11;3,64916319010739;18
"13115";"sp11";1039,09247105363;385952398631850;"dd04";"sa04";"dk03";24;4,32258703161903;55
"13116";"sp12";104,640752977488;15308929402,0623;"dd04";"sa04";"dk03";11;0,525964692234993;14
"13117";"sp13";218,367090392031;2011576708412,87;"dd04";"sa04";"dk03";12;4,05834799615626;14
"13118";"sp14";1095,42726799628;1321390008558622;"dd04";"sa04";"dk03";13;5,43865778347937;61
"13119";"sp15";191,536626947883;24765215138635,9;"dd04";"sa04";"dk03";11;1,16665157210082;18
"13120";"sp16";167,495606156072;6880000228087,29;"dd04";"sa04";"dk03";8;0,269865705631673;45
"13121";"sp17";106,604350352573;62945622233,3681;"dd04";"sa04";"dk03";21;0,393843444153934;17
"13122";"sp18";144,224730382688;109371318277,388;"dd04";"sa04";"dk03";13;0,558219140683067;13
"13123";"sp19";455,110899613273;19520817355590,7;"dd04";"sa04";"dk03";9;2,50725582588034;36
"13124";"sp20";955,254930480857;416184342191431;"dd04";"sa04";"dk03";11;3,62731988711243;62
"13125";"sp21";128,195337025928;98682049606,8766;"dd04";"sa04";"dk03";21;5,01803408910461;11
"13126";"sp22";1109,74437181977;187978637308467;"dd04";"sa04";"dk03";15;1,95191515414956;54
"13127";"sp23";146,631176770122;13501203953482,1;"dd04";"sa04";"dk03";18;1,77256656988114;15
"13128";"sp24";88,8227642771609;9506693985131,51;"dd04";"sa04";"dk03";13;12,9524636538828;13
"13129";"sp25";634,337456692245;13275015419707,1;"dd04";"sa04";"dk03";15;0,183837977356694;62
"13130";"sp26";311,736901766122;75147091875034,9;"dd04";"sa04";"dk03";20;1,17692198511213;32
"13131";"sp27";595,686659430031;145612449668408;"dd04";"sa04";"dk03";16;0,788005724549294;62
"13132";"sp28";261,421381046961;688664857305,769;"dd04";"sa04";"dk03";9;1,13797785900533;45
"13133";"sp29";120,120451858564;1391736061014,63;"dd04";"sa04";"dk03";10;2,82645569724922;13
"13134";"sp30";1164,318635883;42740868156024,3;"dd04";"sa04";"dk03";16;2,41553893118146;59
"13135";"sp01";84,5363542068756;8,31737114481915e+23;"dd04";"sa05";"dk05";7;3,69549135101919;32
"13136";"sp02";464,691438971689;5,43025834948669e+26;"dd04";"sa05";"dk05";13;9,46232863380862;59
"13137";"sp03";83,4012206482116;7,89730038644573e+22;"dd04";"sa05";"dk05";11;0,521063579953476;8
"13138";"sp04";515,707398920923;1,13672845704253e+25;"dd04";"sa05";"dk05";16;4,69065364060884;23
"13139";"sp05";26,7633122094274;3,17310672740375e+22;"dd04";"sa05";"dk05";11;17,9185369755401;9
"13140";"sp06";558,910831073472;4,30933295973795e+25;"dd04";"sa05";"dk05";9;8,49795972080926;59
"13141";"sp07";726,465860044523;5,44120191801733e+24;"dd04";"sa05";"dk05";16;0,774315340444446;65
"13142";"sp08";578,147179649434;6,07311070238825e+26;"dd04";"sa05";"dk05";9;11,9490993016197;59
"13143";"sp09";1168,18831035096;1,60390988961615e+26;"dd04";"sa05";"dk05";17;6,54773724045525;67
"13144";"sp10";204,666479299522;3,4925541690597e+24;"dd04";"sa05";"dk05";11;2,91614266840701;15
"13145";"sp11";717,366791917379;3,05769228719066e+25;"dd04";"sa05";"dk05";24;0,80276832357049;59
"13146";"sp12";148,256534478077;1,09439079040706e+23;"dd04";"sa05";"dk05";11;2,68450941331685;10
"13147";"sp13";271,856905756639;5,56737601451016e+22;"dd04";"sa05";"dk05";12;1,29593507945538;19
"13148";"sp14";845,532257413642;7,10681394987093e+25;"dd04";"sa05";"dk05";13;7,60761931504975;64
"13149";"sp15";137,541716531409;2,48870080410177e+23;"dd04";"sa05";"dk05";11;1,47870950929636;22
"13150";"sp16";279,282560968395;2,43735483995492e+25;"dd04";"sa05";"dk05";8;7,47136591341267;41
"13151";"sp17";165,143966151658;5,29760040758984e+24;"dd04";"sa05";"dk05";21;5,41269297508483;13
"13152";"sp18";238,187685950804;1,76732545695648e+24;"dd04";"sa05";"dk05";13;2,82944794256118;10
"13153";"sp19";181,700765974579;2,76166979837943e+23;"dd04";"sa05";"dk05";9;0,686693536117673;36
"13154";"sp20";592,694785975596;5,48845849917696e+24;"dd04";"sa05";"dk05";11;0,632699412322297;64
"13155";"sp21";104,086020561632;1,26162881904433e+23;"dd04";"sa05";"dk05";21;0,626168064773083;9
"13156";"sp22";979,63105522619;2,6521166669477e+25;"dd04";"sa05";"dk05";15;3,10628868995195;54
"13157";"sp23";99,021569521188;1,70385220157796e+23;"dd04";"sa05";"dk05";18;0,0890263710170984;19
"13158";"sp24";64,5591931898387;1,23934223605296e+23;"dd04";"sa05";"dk05";13;0,573215772513931;18
"13159";"sp25";1056,52716187168;4,15663126820224e+24;"dd04";"sa05";"dk05";15;1,20245710201561;60
"13160";"sp26";283,007396313448;8,11795023086085e+24;"dd04";"sa05";"dk05";20;8,24262384291659;36
"13161";"sp27";946,258281527952;3,15902018205071e+25;"dd04";"sa05";"dk05";16;1,06524920179485;57
"13162";"sp28";436,961009458316;5,71412882472557e+23;"dd04";"sa05";"dk05";9;4,21743315541912;40
"13163";"sp29";146,456841167355;2,25720573094402e+22;"dd04";"sa05";"dk05";10;5,45366489497905;18
"13164";"sp30";1314,277582096;2,50325285695823e+25;"dd04";"sa05";"dk05";16;2,99184008298402;60
"13165";"sp01";282,367075274325;16468929391655211008;"dd04";"sa01";"dk05";13;4,90125471709256;28
"13166";"sp02";1591,35747795828;38399463888077373440;"dd04";"sa01";"dk05";17;2,94005425551451;48
"13167";"sp03";21,1087193820448;3267226939044834;"dd04";"sa01";"dk05";9;3,2029636384714;6
"13168";"sp04";342,472790686135;8441208816825613312;"dd04";"sa01";"dk05";16;5,70512568171988;17
"13169";"sp05";29,9118778530886;34945905564627616;"dd04";"sa01";"dk05";14;3,03052483975512;6
"13170";"sp06";2208,88643754659;1,77377100559677e+20;"dd04";"sa01";"dk05";10;1,48372372426093;66
"13171";"sp07";2678,75805419739;3,27109800382379e+20;"dd04";"sa01";"dk05";18;3,57873313857203;70
"13172";"sp08";2916,72686623547;2,58710628211896e+21;"dd04";"sa01";"dk05";15;6,20650512691507;66
"13173";"sp09";1545,67339906072;2,01475741322311e+20;"dd04";"sa01";"dk05";20;0,148103110492229;71
"13174";"sp10";65,9431817183919;5094556935952291840;"dd04";"sa01";"dk05";15;1,25653636269271;8
"13175";"sp11";591,515386410396;71139327291232854016;"dd04";"sa01";"dk05";6;3,5995758676135;66
"13176";"sp12";29,0010413206085;218620866053814336;"dd04";"sa01";"dk05";16;0,884222954511642;7
"13177";"sp13";118,005953917731;5579906306479072256;"dd04";"sa01";"dk05";15;0,5487708337605;19
"13178";"sp14";1927,63373633963;1,76683558903349e+20;"dd04";"sa01";"dk05";14;1,36083308994067;68
"13179";"sp15";171,907042640341;2044558568921972480;"dd04";"sa01";"dk05";16;13,6409021013214;23
"13180";"sp16";460,066740279566;10492234977631662080;"dd04";"sa01";"dk05";15;1,21041030193072;32
"13181";"sp17";49,7214075236178;1628930947961454080;"dd04";"sa01";"dk05";16;0,639548508450389;7
"13182";"sp18";70,7712261549472;121301908777817504;"dd04";"sa01";"dk05";8;7,58184330131779;7
"13183";"sp19";367,865990534232;29941726166653763584;"dd04";"sa01";"dk05";7;0,272359586984674;49
"13184";"sp20";1141,72886228305;2,130322838989e+20;"dd04";"sa01";"dk05";11;3,60109610838776;69
"13185";"sp21";15,4679046697687;11935624347582672;"dd04";"sa01";"dk05";14;0,969925908371806;6
"13186";"sp22";1414,61753976601;1,45280125318004e+21;"dd04";"sa01";"dk05";18;5,96487004276285;67
"13187";"sp23";116,116433506655;7291544173904098304;"dd04";"sa01";"dk05";10;1,49055043235421;21
"13188";"sp24";87,8005680634447;4654796040802700288;"dd04";"sa01";"dk05";9;0,361903058266987;18
"13189";"sp25";1788,64456608729;4,24714526188028e+20;"dd04";"sa01";"dk05";15;4,93948373609909;66
"13190";"sp26";300,081019731422;10167565978448568320;"dd04";"sa01";"dk05";7;3,84178859028827;44
"13191";"sp27";3175,53202053786;9,76137671964287e+20;"dd04";"sa01";"dk05";14;5,46778843535071;66
"13192";"sp28";402,841105986264;59851433007246352384;"dd04";"sa01";"dk05";16;1,11058091037313;28
"13193";"sp29";130,341580352094;5088177694956455936;"dd04";"sa01";"dk05";14;5,35132822005038;17
"13194";"sp30";1139,82465826017;3,8469351199423e+19;"dd04";"sa01";"dk05";14;2,56714129634202;45
"13195";"sp01";183,656033237932;34825443135295344;"dd04";"sa04";"dk04";13;0,761463440954685;41
"13196";"sp02";309,156265742864;20104672326426152960;"dd04";"sa04";"dk04";19;1,28985890001059;45
"13197";"sp03";58,4984486219593;24044335425884524;"dd04";"sa04";"dk04";16;0,30109013368686;9
"13198";"sp04";86,4245601064649;15384151921817448;"dd04";"sa04";"dk04";11;0,860878406713406;30
"13199";"sp05";38,1637899580992;32392122090172100;"dd04";"sa04";"dk04";14;0,185303817228183;13
"13200";"sp06";195,490331702754;742086971341682176;"dd04";"sa04";"dk04";11;1,55545569459597;47
"13201";"sp07";370,922800111525;458627826047263552;"dd04";"sa04";"dk04";10;4,99198470987326;45
"13202";"sp08";501,581163202433;940603613641727360;"dd04";"sa04";"dk04";14;3,57298007596258;46
"13203";"sp09";233,919278363059;1651607140765900544;"dd04";"sa04";"dk04";14;1,50185067330798;50
"13204";"sp10";85,3824751192184;73808498137342528;"dd04";"sa04";"dk04";11;3,58609322695656;23
"13205";"sp11";363,020816649086;4968054394618533888;"dd04";"sa04";"dk04";15;6,62116976048718;41
"13206";"sp12";150,226571391049;45593520095652064;"dd04";"sa04";"dk04";18;3,71125950420859;16
"13207";"sp13";119,983258334963;16876941681050842;"dd04";"sa04";"dk04";10;0,500735147545735;28
"13208";"sp14";256,380700254775;1252256290470552320;"dd04";"sa04";"dk04";15;2,24051415163997;46
"13209";"sp15";90,4392578761394;9298616195818614;"dd04";"sa04";"dk04";11;2,72554010141614;33
"13210";"sp16";413,739444717082;21175358506808799232;"dd04";"sa04";"dk04";11;2,74726150173667;47
"13211";"sp17";82,3479088565124;44008548713547792;"dd04";"sa04";"dk04";14;0,352947539339463;20
"13212";"sp18";29,8100048917366;36705842626604840;"dd04";"sa04";"dk04";14;0,893335511287053;13
"13213";"sp19";122,693213950791;22000517992771915776;"dd04";"sa04";"dk04";10;0,329494790484508;45
"13214";"sp20";281,720527792299;1,21359320253421e+20;"dd04";"sa04";"dk04";11;12,778908540133;46
"13215";"sp21";61,9987121298393;5019752567595647;"dd04";"sa04";"dk04";14;4,63348791885509;12
"13216";"sp22";89,8039573313446;290581834581504064;"dd04";"sa04";"dk04";9;0,717608542491992;42
"13217";"sp23";49,2468778014841;8011064269985289216;"dd04";"sa04";"dk04";12;7,8702749240097;28
"13218";"sp24";74,3899372275669;806543426740791;"dd04";"sa04";"dk04";9;5,58381345760595;26
"13219";"sp25";442,327377854109;693252485143832064;"dd04";"sa04";"dk04";14;1,61916171014309;46
"13220";"sp26";218,584277860734;1582122180593139200;"dd04";"sa04";"dk04";21;4,68147026868687;45
"13221";"sp27";169,275186795062;25304344752742772736;"dd04";"sa04";"dk04";14;0,36755103492256;46
"13222";"sp28";273,563828202176;19170190216904491008;"dd04";"sa04";"dk04";13;2,59296437093341;46
"13223";"sp29";52,3590484460904;24230400937491440;"dd04";"sa04";"dk04";18;0,114455291380485;25
"13224";"sp30";243,535920704581;34727863366219176;"dd04";"sa04";"dk04";6;1,26569774995248;45
"13225";"sp01";172,843011463573;185848,91437938;"dd05";"sa02";"dk01";20;1,9331873381011;21
"13226";"sp02";592,170092441909;3637680,75039423;"dd05";"sa02";"dk01";18;1,08894245817623;59
"13227";"sp03";86,6915367447577;1398673,76981236;"dd05";"sa02";"dk01";16;0,171406398024447;14
"13228";"sp04";238,115453963147;12822548,3934498;"dd05";"sa02";"dk01";15;2,98514213925619;39
"13229";"sp05";122,212642982298;1044666,27989154;"dd05";"sa02";"dk01";13;0,567247852606912;15
"13230";"sp06";287,6632380811;3600787,38765801;"dd05";"sa02";"dk01";10;0,405299178332663;63
"13231";"sp07";185,742258654483;4965348,94823969;"dd05";"sa02";"dk01";13;0,594792988151312;61
"13232";"sp08";465,486602477652;10724319,5483291;"dd05";"sa02";"dk01";10;1,51900273059171;65
"13233";"sp09";328,670725210899;4134335,69003092;"dd05";"sa02";"dk01";11;1,21613828295853;62
"13234";"sp10";134,370101448282;2700637,45235984;"dd05";"sa02";"dk01";15;0,445878829186161;25
"13235";"sp11";323,123011162862;4116415,5543286;"dd05";"sa02";"dk01";15;2,38380261251055;44
"13236";"sp12";97,6434614705639;3060130,48259717;"dd05";"sa02";"dk01";16;1,46349029865283;19
"13237";"sp13";96,7577608510033;178754,497175325;"dd05";"sa02";"dk01";13;2,32760162143631;12
"13238";"sp14";427,806329502291;2645311,98789587;"dd05";"sa02";"dk01";14;0,461201618017404;57
"13239";"sp15";176,16842474334;272484,418455038;"dd05";"sa02";"dk01";19;2,21989155052824;16
"13240";"sp16";352,908142025975;5806440,98353586;"dd05";"sa02";"dk01";19;0,318508479123314;57
"13241";"sp17";241,95561579484;2588884,87579364;"dd05";"sa02";"dk01";26;0,343432950865595;20
"13242";"sp18";84,8971086510816;2364675,36009523;"dd05";"sa02";"dk01";13;1,50073190027835;19
"13243";"sp19";47,5381014355275;222284,22642552;"dd05";"sa02";"dk01";11;0,151015295269457;30
"13244";"sp20";324,156174336688;5884099,35558412;"dd05";"sa02";"dk01";12;0,436650169392427;59
"13245";"sp21";125,829155796441;1144828,35917643;"dd05";"sa02";"dk01";12;1,01755056648812;14
"13246";"sp22";173,031486969312;336381,511658557;"dd05";"sa02";"dk01";13;0,768108151853085;43
"13247";"sp23";261,226014891999;406682,094543237;"dd05";"sa02";"dk01";23;5,18888622060249;12
"13248";"sp24";87,1980391500484;98619,652276555;"dd05";"sa02";"dk01";19;0,781449592982729;10
"13249";"sp25";686,716339375346;34310408,2254586;"dd05";"sa02";"dk01";13;2,63211107491179;64
"13250";"sp26";229,296130814087;493443,792906098;"dd05";"sa02";"dk01";14;1,42745277155798;27
"13251";"sp27";550,419990670808;31470954,3524006;"dd05";"sa02";"dk01";15;2,4120883669888;65
"13252";"sp28";964,809994703092;33909964,4185724;"dd05";"sa02";"dk01";20;2,2558790927634;54
"13253";"sp29";97,7564463155253;270764,053676873;"dd05";"sa02";"dk01";20;3,72886543450203;10
"13254";"sp30";655,544306609826;8170000,52739549;"dd05";"sa02";"dk01";14;1,67721765606961;60
"13255";"sp01";263,23361830637;200128979974677504;"dd05";"sa01";"dk03";19;2,9089580325592;37
"13256";"sp02";388,751752230763;10560289349159839744;"dd05";"sa01";"dk03";17;0,04136994898036;48
"13257";"sp03";40,0288434043441;10401138912467950;"dd05";"sa01";"dk03";20;2,09071477024181;5
"13258";"sp04";159,197544358798;3,5501963206272e+19;"dd05";"sa01";"dk03";21;0,825183868408203;18
"13259";"sp05";127,857410536264;54719398413719120;"dd05";"sa01";"dk03";14;3,58434880135541;6
"13260";"sp06";569,344317946075;1,64627917789182e+20;"dd05";"sa01";"dk03";11;0,145371926017106;62
"13261";"sp07";683,511311303166;2,83099378672521e+20;"dd05";"sa01";"dk03";14;4,03023609502201;71
"13262";"sp08";483,80708827329;16297755091495589888;"dd05";"sa01";"dk03";17;0,277105659482959;59
"13263";"sp09";437,495255209634;8305661431010355200;"dd05";"sa01";"dk03";16;0,983219766058028;69
"13264";"sp10";86,2360738786211;1283232949238774016;"dd05";"sa01";"dk03";15;0,905505473725498;14
"13265";"sp11";1012,19992055045;1,74851785645622e+20;"dd05";"sa01";"dk03";20;3,21360444279951;72
"13266";"sp12";87,7569623242871;3,53401020116e+18;"dd05";"sa01";"dk03";22;0,608177133835852;7
"13267";"sp13";163,750098016037;573689090366677312;"dd05";"sa01";"dk03";10;7,4058268475802;19
"13268";"sp14";648,448848561883;14079998745393262592;"dd05";"sa01";"dk03";14;0,670470142737031;73
"13269";"sp15";221,061263968435;555303841062337088;"dd05";"sa01";"dk03";17;2,10849055639448;22
"13270";"sp16";433,552702360621;77692884744984838144;"dd05";"sa01";"dk03";15;1,24694645777345;31
"13271";"sp17";117,559359264447;585632332165691904;"dd05";"sa01";"dk03";15;0,515597073361278;10
"13272";"sp18";146,267711921761;3,605987789409e+18;"dd05";"sa01";"dk03";18;0,184758622199297;7
"13273";"sp19";363,943198359797;5540292640407795712;"dd05";"sa01";"dk03";13;1,04501235950738;53
"13274";"sp20";274,401521246199;8051581041181846528;"dd05";"sa01";"dk03";16;0,752676334232092;72
"13275";"sp21";31,4828327278307;42537763528770640;"dd05";"sa01";"dk03";12;6,07387095656166;5
"13276";"sp22";304,488012109988;1,0009227122504e+20;"dd05";"sa01";"dk03";15;0,523961957177171;70
"13277";"sp23";220,648715020289;398250051827967296;"dd05";"sa01";"dk03";17;1,13008456490934;19
"13278";"sp24";64,8962083168863;255071141019677344;"dd05";"sa01";"dk03";19;0,708776479586959;13
"13279";"sp25";685,533420107986;16881611293775704064;"dd05";"sa01";"dk03";16;0,539553697220981;62
"13280";"sp26";290,163664645497;27544982103607607296;"dd05";"sa01";"dk03";17;0,316224611750772;46
"13281";"sp27";445,713636586972;8,77870671764503e+20;"dd05";"sa01";"dk03";14;7,73234284999681;56
"13282";"sp28";454,026807904825;13161415022386331648;"dd05";"sa01";"dk03";19;8,50082955459013;31
"13283";"sp29";147,165251495961;266428255228326336;"dd05";"sa01";"dk03";20;2,28783112942221;13
"13284";"sp30";666,028370375689;10055312948556261376;"dd05";"sa01";"dk03";19;5,18617182572312;47
"13285";"sp01";309,331358186475;1,03300432963112e+21;"dd05";"sa04";"dk04";20;5,18152016875591;30
"13286";"sp02";311,827139858988;2,87953147209674e+22;"dd05";"sa04";"dk04";18;0,808010941992203;51
"13287";"sp03";35,8194137986278;4542414302389022720;"dd05";"sa04";"dk04";16;0,14524819128593;6
"13288";"sp04";141,562145712597;2,7897886861366e+21;"dd05";"sa04";"dk04";15;8,09813797511586;26
"13289";"sp05";107,598460074513;9045377407072474112;"dd05";"sa04";"dk04";13;6,69978423383007;10
"13290";"sp06";274,29298265453;2,15989657600961e+21;"dd05";"sa04";"dk04";10;4,66170073029842;61
"13291";"sp07";170,372500546705;1,23132364682365e+21;"dd05";"sa04";"dk04";13;0,0515265576541424;68
"13292";"sp08";194,235615516789;4,24241074685733e+22;"dd05";"sa04";"dk04";10;0,231728753695885;60
"13293";"sp09";158,6650435807;1,36887865472163e+21;"dd05";"sa04";"dk04";11;0,363226344188054;64
"13294";"sp10";128,609381621825;1093530931885309184;"dd05";"sa04";"dk04";15;7,86168430204086;16
"13295";"sp11";312,427313637077;1,5698806497114e+21;"dd05";"sa04";"dk04";15;3,0971994200222;58
"13296";"sp12";49,3202806548237;10145848765480847360;"dd05";"sa04";"dk04";16;1,62527146314581;12
"13297";"sp13";148,573911343105;1,13060928278777e+22;"dd05";"sa04";"dk04";13;3,69601022689266;21
"13298";"sp14";539,142156534616;2,17285516250142e+23;"dd05";"sa04";"dk04";14;7,65513324692739;64
"13299";"sp15";386,598716326691;9,25287326986412e+20;"dd05";"sa04";"dk04";19;7,75433327709529;26
"13300";"sp16";229,962905668536;2,0308601166342e+22;"dd05";"sa04";"dk04";19;0,965580313156048;42
"13301";"sp17";155,331976548508;1,1572053911519e+19;"dd05";"sa04";"dk04";26;0,526536570241054;13
"13302";"sp18";37,7229292058863;8844581450586753024;"dd05";"sa04";"dk04";13;0,56217481320103;11
"13303";"sp19";75,8713192263069;9,41212896803994e+20;"dd05";"sa04";"dk04";11;0,738064716530577;43
"13304";"sp20";480,32838530724;1,91943523259008e+21;"dd05";"sa04";"dk04";12;3,97438727296836;65
"13305";"sp21";79,4893868288043;589423859931570432;"dd05";"sa04";"dk04";12;3,58867206413272;8
"13306";"sp22";325,860497955038;4,78734035848459e+22;"dd05";"sa04";"dk04";13;0,263977069407701;58
"13307";"sp23";349,723700418945;9,33301555254385e+21;"dd05";"sa04";"dk04";23;0,300395795454582;21
"13308";"sp24";199,364285932842;2,42714504268591e+21;"dd05";"sa04";"dk04";19;2,25662865726872;14
"13309";"sp25";563,416328325114;9,15593147263348e+20;"dd05";"sa04";"dk04";13;1,05970158924659;61
"13310";"sp26";443,874155774961;1,01227370301871e+21;"dd05";"sa04";"dk04";14;2,27841930328531;40
"13311";"sp27";286,847932436948;9,57605903301383e+20;"dd05";"sa04";"dk04";15;0,289965603699265;62
"13312";"sp28";402,94864159728;1,93012627127093e+22;"dd05";"sa04";"dk04";20;0,0410614168958376;41
"13313";"sp29";130,317265263509;41295177047855398912;"dd05";"sa04";"dk04";20;1,2365341881911;12
"13314";"sp30";407,907505960023;3,25314780511548e+22;"dd05";"sa04";"dk04";14;2,0957726810249;51
"13315";"sp01";474,880894208141;6,69571317887297e+25;"dd05";"sa02";"dk04";20;0,761463440954685;45
"13316";"sp02";647,521950886916;9,47982457605259e+24;"dd05";"sa02";"dk04";23;1,28985890001059;41
"13317";"sp03";51,6592677630631;1,48445337708718e+22;"dd05";"sa02";"dk04";14;0,30109013368686;5
"13318";"sp04";151,300635591008;1,38408891236859e+23;"dd05";"sa02";"dk04";18;0,860878406713406;16
"13319";"sp05";60,2223966729203;2,56334704459587e+22;"dd05";"sa02";"dk04";13;0,185303817228183;7
"13320";"sp06";1425,05172174419;1,3680524391713e+26;"dd05";"sa02";"dk04";17;1,55545569459597;53
"13321";"sp07";1069,55216521475;1,70330388815179e+25;"dd05";"sa02";"dk04";16;4,99198470987326;61
"13322";"sp08";1282,3290724625;1,1680571062638e+25;"dd05";"sa02";"dk04";19;3,57298007596258;49
"13323";"sp09";1355,67502352129;1,49387828872402e+26;"dd05";"sa02";"dk04";12;1,50185067330798;58
"13324";"sp10";132,896676152534;6,10312805902819e+22;"dd05";"sa02";"dk04";14;3,58609322695656;11
"13325";"sp11";750,666095211795;6,17822164109517e+26;"dd05";"sa02";"dk04";8;6,62116976048718;62
"13326";"sp12";92,7455335385038;5,45138555575347e+21;"dd05";"sa02";"dk04";14;3,71125950420859;7
"13327";"sp13";176,091275119356;2,2383130248266e+25;"dd05";"sa02";"dk04";17;0,500735147545735;31
"13328";"sp14";1231,06581680365;2,05614868469388e+26;"dd05";"sa02";"dk04";16;2,24051415163997;65
"13329";"sp15";108,190847160932;3,37677400018465e+25;"dd05";"sa02";"dk04";19;2,72554010141614;34
"13330";"sp16";412,983064342133;3,8726345142372e+25;"dd05";"sa02";"dk04";15;2,74726150173667;27
"13331";"sp17";51,8126253656199;3,48962229219564e+21;"dd05";"sa02";"dk04";12;0,352947539339463;9
"13332";"sp18";101,150330465958;4,46931499801352e+22;"dd05";"sa02";"dk04";21;0,893335511287053;7
"13333";"sp19";559,015059399467;1,01819829752973e+26;"dd05";"sa02";"dk04";12;0,329494790484508;57
"13334";"sp20";1592,05900546653;1,59412090924301e+27;"dd05";"sa02";"dk04";21;12,778908540133;61
"13335";"sp21";37,4409513122688;2,03490536398935e+22;"dd05";"sa02";"dk04";19;4,63348791885509;6
"13336";"sp22";621,523482660225;1,56680764161886e+26;"dd05";"sa02";"dk04";16;0,717608542491992;61
"13337";"sp23";229,339643855548;3,77620345157944e+25;"dd05";"sa02";"dk04";11;7,8702749240097;31
"13338";"sp24";49,8008360967335;2,06534650808016e+23;"dd05";"sa02";"dk04";12;5,58381345760595;24
"13339";"sp25";1459,72203218366;1,79435490152637e+25;"dd05";"sa02";"dk04";18;1,61916171014309;53
"13340";"sp26";769,043421657843;1,03365840524817e+25;"dd05";"sa02";"dk04";12;4,68147026868687;52
"13341";"sp27";352,738792119919;1,03643433366847e+26;"dd05";"sa02";"dk04";16;0,36755103492256;47
"13342";"sp28";585,797863635375;3,55072663505758e+25;"dd05";"sa02";"dk04";14;2,59296437093341;26
"13343";"sp29";96,4823805584189;1,48022797875275e+24;"dd05";"sa02";"dk04";18;0,114455291380485;24
"13344";"sp30";439,933644648608;7,71428894900531e+25;"dd05";"sa02";"dk04";9;1,26569774995248;40
"13345";"sp01";39,8558913636513;470455446424,974;"dd05";"sa05";"dk01";9;0,259517192219694;28
"13346";"sp02";699,343563504623;37254986719520,1;"dd05";"sa05";"dk01";11;1,52916607627632;58
"13347";"sp03";73,484537907261;257493258178,955;"dd05";"sa05";"dk01";14;0,553340446843424;15
"13348";"sp04";194,998990467814;1841214104742,84;"dd05";"sa05";"dk01";15;0,216295451319619;52
"13349";"sp05";154,501837881248;3367856071989,14;"dd05";"sa05";"dk01";19;1,88379327444954;24
"13350";"sp06";135,238985710421;1947715540101,45;"dd05";"sa05";"dk01";10;0,0462381766213439;48
"13351";"sp07";262,963940957438;20626205263999,8;"dd05";"sa05";"dk01";19;0,67592713671426;37
"13352";"sp08";510,944394680714;32097946347678,9;"dd05";"sa05";"dk01";29;0,836675974229972;50
"13353";"sp09";386,985000948126;269383802144828;"dd05";"sa05";"dk01";14;4,78577560903438;49
"13354";"sp10";193,500883956893;4445121744080,96;"dd05";"sa05";"dk01";11;0,176414249464869;32
"13355";"sp11";136,884413465958;2678314307060,94;"dd05";"sa05";"dk01";14;0,128264838208755;34
"13356";"sp12";322,897265162475;10526088591559,1;"dd05";"sa05";"dk01";20;5,05051277769517;27
"13357";"sp13";103,787041294516;98500771612,6369;"dd05";"sa05";"dk01";17;0,094109492951038;21
"13358";"sp14";208,39147865895;6253289302684,96;"dd05";"sa05";"dk01";17;1,56813651317717;33
"13359";"sp15";168,45468780915;65410131359,2565;"dd05";"sa05";"dk01";16;1,24210776286887;25
"13360";"sp16";395,267085935996;4950764701839,24;"dd05";"sa05";"dk01";16;0,665217328816652;57
"13361";"sp17";124,15860344736;437754950852,98;"dd05";"sa05";"dk01";10;0,20274135718743;27
"13362";"sp18";140,872462599192;4369560575496,36;"dd05";"sa05";"dk01";14;1,52317281806828;27
"13363";"sp19";57,6249254628658;163437058568,236;"dd05";"sa05";"dk01";11;0,605017497514685;27
"13364";"sp20";252,598762027427;48522047458058;"dd05";"sa05";"dk01";19;4,80809516421042;34
"13365";"sp21";108,992684724314;728757023824,867;"dd05";"sa05";"dk01";18;3,86624310391591;20
"13366";"sp22";92,3662560103438;10131957888755,6;"dd05";"sa05";"dk01";8;0,926664729388112;31
"13367";"sp23";96,7227365220721;43663430858,2901;"dd05";"sa05";"dk01";16;5,80257783796558;21
