"cell_id";"species";"deg"
2054;"Petroica_macrocephala";20
2054;"Prosthemadera_novaeseelandiae";21
2054;"Rhipidura_fuliginosa";13
2054;"Zosterops_lateralis";40
2055;"Carpodetus_serratus";6
2055;"Coprosma_foetidissima";5
2055;"Coprosma_lucida";5
2055;"Coprosma_rhamnoides";3
2055;"Dacrydium_cupressinum";9
2055;"Elaeocarpus_hookerianus";3
2055;"Griselinia_littoralis";6
2055;"Hedycarya_arborea";4
2055;"Myrsine_australis";5
2055;"Myrsine_divaricata";2
2055;"Neomyrtus_pedunculata";2
2055;"Neopanax_colensoi";2
2055;"Podocarpus_cunninghamii";6
2055;"Prumnopitys_ferruginea";6
2055;"Pseudopanax_crassifolius";7
2055;"Pseudowintera_colorata";4
2055;"Raukaua_simplex";7
2055;"Ripogonum_scandens";6
2055;"Acanthisitta_chloris";6
2055;"Anthornis_melanura";35
2055;"Gerygone_igata";20
2055;"Hemiphaga_novaeseelandiae";21
2055;"Nestor_meridionalis";16
2055;"Nestor_notabilis";18
2055;"Petroica_macrocephala";20
2055;"Prosthemadera_novaeseelandiae";14
2055;"Rhipidura_fuliginosa";12
2055;"Turdus_merula";21
2055;"Zosterops_lateralis";34
2056;"Aristotelia_serrata";2
2056;"Carpodetus_serratus";2
2056;"Coprosma_foetidissima";2
2056;"Coprosma_lucida";2
2056;"Fuchsia_excorticata";2
2056;"Griselinia_littoralis";3
2056;"Hedycarya_arborea";2
2056;"Melicytus_ramiflorus";2
2056;"Muehlenbeckia_australis";2
2056;"Myrsine_divaricata";2
2056;"Neopanax_colensoi";2
2056;"Podocarpus_cunninghamii";2
2056;"Prumnopitys_ferruginea";2
2056;"Pseudopanax_crassifolius";4
2056;"Pseudowintera_colorata";2
2056;"Raukaua_simplex";4
2056;"Ripogonum_scandens";2
2056;"Rubus_cissoides";2
2056;"Schefflera_digitata";2
2056;"Anthornis_melanura";34
2056;"Gerygone_igata";17
2056;"Petroica_macrocephala";17
2056;"Zosterops_lateralis";33
2057;"Astelia_nervosa";1
2057;"Coprosma_foetidissima";3
2057;"Coprosma_lucida";2
2057;"Coprosma_pseudocuneata";2
2057;"Griselinia_littoralis";3
2057;"Myrsine_divaricata";2
2057;"Neomyrtus_pedunculata";2
2057;"Neopanax_colensoi";2
2057;"Podocarpus_cunninghamii";3
2057;"Prumnopitys_ferruginea";3
2057;"Pseudopanax_crassifolius";5
2057;"Pseudowintera_colorata";2
2057;"Raukaua_simplex";4
2057;"Rubus_cissoides";2
2057;"Anthornis_melanura";27
2057;"Gerygone_igata";17
2057;"Nestor_meridionalis";9
2057;"Nestor_notabilis";25
2057;"Petroica_macrocephala";18
2057;"Zosterops_lateralis";26
2058;"Aristotelia_serrata";1
2058;"Astelia_nervosa";1
2058;"Carpodetus_serratus";1
2058;"Coprosma_foetidissima";1
2058;"Coprosma_lucida";1
2058;"Coprosma_pseudocuneata";2
2058;"Coprosma_rhamnoides";1
2058;"Fuchsia_excorticata";1
2058;"Griselinia_littoralis";1
2058;"Muehlenbeckia_australis";1
2058;"Myrsine_divaricata";1
2058;"Neomyrtus_pedunculata";1
2058;"Neopanax_colensoi";1
2058;"Podocarpus_cunninghamii";1
2058;"Prumnopitys_ferruginea";1
2058;"Pseudopanax_crassifolius";2
2058;"Pseudowintera_colorata";1
2058;"Raukaua_simplex";3
2058;"Rubus_cissoides";1
2058;"Schefflera_digitata";1
2058;"Acanthisitta_chloris";5
2058;"Anthornis_melanura";30
2058;"Nestor_notabilis";25
2058;"Petroica_macrocephala";16
2059;"Muehlenbeckia_axillaris";1
2059;"Styphelia_nesophila";1
2059;"Nestor_notabilis";23
206;"Beilschmiedia_tawa";1
206;"Coprosma_lucida";5
206;"Coprosma_rhamnoides";3
206;"Dacrydium_cupressinum";7
206;"Geniostoma_ligustrifolium";1
206;"Hedycarya_arborea";3
206;"Leucopogon_fasciculatus";2
206;"Melicytus_ramiflorus";5
206;"Myrsine_australis";5
206;"Nestegis_lanceolata";1
206;"Prumnopitys_ferruginea";5
206;"Pseudopanax_arboreus";5
206;"Pseudopanax_crassifolius";6
206;"Rhopalostylis_sapida";1
206;"Ripogonum_scandens";5
206;"Anthornis_melanura";11
206;"Gerygone_igata";8
206;"Hemiphaga_novaeseelandiae";16
206;"Petroica_macrocephala";5
206;"Prosthemadera_novaeseelandiae";13
206;"Turdus_merula";15
206;"Zosterops_lateralis";15
2060;"Muehlenbeckia_axillaris";1
2060;"Styphelia_nesophila";1
2060;"Nestor_notabilis";19
2062;"Acrothamnus_colensoi";1
2062;"Anthus_novaeseelandiae";26
2075;"Rubus_fruticosus";1
2075;"Turdus_merula";29
2078;"Coprosma_propinqua";3
2078;"Turdus_merula";24
2078;"Turdus_philomelos";20
2078;"Zosterops_lateralis";22
2079;"Coprosma_propinqua";1
2079;"Turdus_merula";22
2080;"Alectryon_excelsus";2
2080;"Carpodetus_serratus";4
2080;"Coprosma_areolata";1
2080;"Coprosma_crassifolia";1
2080;"Coprosma_propinqua";4
2080;"Coprosma_rhamnoides";4
2080;"Coprosma_rotundifolia";5
2080;"Cordyline_australis";5
2080;"Dacrycarpus_dacrydioides";5
2080;"Hedycarya_arborea";3
2080;"Lophomyrtus_obcordata";3
2080;"Macropiper_excelsum";5
2080;"Melicytus_ramiflorus";5
2080;"Muehlenbeckia_australis";5
2080;"Myrsine_australis";4
2080;"Paratrophis_microphylla";4
2080;"Pennantia_corymbosa";4
2080;"Pittosporum_eugenioides";2
2080;"Prumnopitys_taxifolia";5
2080;"Pseudopanax_crassifolius";5
2080;"Ripogonum_scandens";4
2080;"Anthornis_melanura";24
2080;"Gerygone_igata";18
2080;"Hemiphaga_novaeseelandiae";19
2080;"Turdus_merula";35
2080;"Turdus_philomelos";21
2080;"Zosterops_lateralis";37
2081;"Coprosma_rhamnoides";1
2081;"Zosterops_lateralis";17
2082;"Coprosma_propinqua";2
2082;"Coprosma_rhamnoides";1
2082;"Turdus_merula";15
2082;"Zosterops_lateralis";15
2083;"Aristotelia_serrata";4
2083;"Carpodetus_serratus";4
2083;"Coprosma_rhamnoides";3
2083;"Coprosma_rotundifolia";5
2083;"Fuchsia_excorticata";7
2083;"Griselinia_littoralis";5
2083;"Melicytus_ramiflorus";6
2083;"Muehlenbeckia_australis";5
2083;"Pennantia_corymbosa";4
2083;"Pittosporum_eugenioides";2
2083;"Pseudopanax_crassifolius";4
2083;"Pseudowintera_colorata";4
2083;"Rubus_cissoides";1
2083;"Schefflera_digitata";5
2083;"Gerygone_igata";10
2083;"Hemiphaga_novaeseelandiae";15
2083;"Prosthemadera_novaeseelandiae";10
2083;"Rhipidura_fuliginosa";8
2083;"Sturnus_vulgaris";2
2083;"Turdus_merula";21
2083;"Turdus_philomelos";11
2083;"Zosterops_lateralis";24
2086;"Aristotelia_serrata";5
2086;"Ascarina_lucida";4
2086;"Carpodetus_serratus";6
2086;"Coprosma_foetidissima";5
2086;"Coprosma_lucida";5
2086;"Coprosma_rhamnoides";3
2086;"Dacrydium_cupressinum";10
2086;"Fuchsia_excorticata";6
2086;"Griselinia_littoralis";6
2086;"Hedycarya_arborea";4
2086;"Melicytus_ramiflorus";5
2086;"Muehlenbeckia_australis";5
2086;"Myrsine_australis";5
2086;"Myrsine_divaricata";2
2086;"Neopanax_colensoi";2
2086;"Podocarpus_cunninghamii";6
2086;"Prumnopitys_ferruginea";6
2086;"Pseudopanax_crassifolius";7
2086;"Pseudowintera_colorata";4
2086;"Raukaua_simplex";7
2086;"Ripogonum_scandens";6
2086;"Rubus_cissoides";2
2086;"Schefflera_digitata";5
2086;"Acanthis_flammea";8
2086;"Acanthisitta_chloris";5
2086;"Anthornis_melanura";36
2086;"Gerygone_igata";17
2086;"Hemiphaga_novaeseelandiae";25
2086;"Nestor_meridionalis";16
2086;"Nestor_notabilis";13
2086;"Petroica_macrocephala";17
2086;"Prosthemadera_novaeseelandiae";19
2086;"Rhipidura_fuliginosa";12
2086;"Turdus_merula";25
2086;"Zosterops_lateralis";36
2087;"Aristotelia_serrata";4
2087;"Ascarina_lucida";4
2087;"Carpodetus_serratus";5
2087;"Coprosma_foetidissima";5
2087;"Coprosma_lucida";4
2087;"Dacrydium_cupressinum";8
2087;"Fuchsia_excorticata";5
2087;"Griselinia_littoralis";5
2087;"Hedycarya_arborea";4
2087;"Melicytus_ramiflorus";4
2087;"Muehlenbeckia_australis";4
2087;"Myrsine_divaricata";2
2087;"Neomyrtus_pedunculata";2
2087;"Podocarpus_cunninghamii";5
2087;"Prumnopitys_ferruginea";5
2087;"Pseudopanax_crassifolius";6
2087;"Pseudowintera_colorata";3
2087;"Raukaua_simplex";5
2087;"Ripogonum_scandens";5
2087;"Rubus_cissoides";2
2087;"Schefflera_digitata";4
2087;"Anthornis_melanura";36
2087;"Gerygone_igata";19
2087;"Hemiphaga_novaeseelandiae";24
2087;"Nestor_meridionalis";17
2087;"Nestor_notabilis";17
2087;"Petroica_macrocephala";20
2087;"Prosthemadera_novaeseelandiae";19
2087;"Rhipidura_fuliginosa";13
2087;"Zosterops_lateralis";36
2088;"Astelia_nervosa";1
2088;"Coprosma_pseudocuneata";2
2088;"Pentachondra_pumila";1
2088;"Nestor_notabilis";23
2088;"Petroica_macrocephala";19
2089;"Carpodetus_serratus";6
2089;"Coprosma_foetidissima";5
2089;"Coprosma_lucida";5
2089;"Coprosma_rhamnoides";3
2089;"Dacrydium_cupressinum";9
2089;"Elaeocarpus_hookerianus";3
2089;"Griselinia_littoralis";6
2089;"Hedycarya_arborea";4
2089;"Myrsine_australis";5
2089;"Myrsine_divaricata";2
2089;"Neomyrtus_pedunculata";2
2089;"Neopanax_colensoi";2
2089;"Podocarpus_cunninghamii";6
2089;"Prumnopitys_ferruginea";6
2089;"Pseudopanax_crassifolius";7
2089;"Pseudowintera_colorata";4
2089;"Raukaua_simplex";7
2089;"Ripogonum_scandens";6
2089;"Rubus_cissoides";2
2089;"Acanthisitta_chloris";7
2089;"Anthornis_melanura";38
2089;"Gerygone_igata";23
2089;"Hemiphaga_novaeseelandiae";22
2089;"Nestor_meridionalis";17
2089;"Nestor_notabilis";24
2089;"Petroica_macrocephala";21
2089;"Prosthemadera_novaeseelandiae";14
2089;"Rhipidura_fuliginosa";11
2089;"Turdus_merula";22
2089;"Zosterops_lateralis";38
209;"Coprosma_rhamnoides";1
209;"Hedycarya_arborea";1
209;"Leucopogon_fasciculatus";2
209;"Melicytus_ramiflorus";3
209;"Myrsine_australis";3
209;"Prosthemadera_novaeseelandiae";15
209;"Turdus_merula";19
209;"Zosterops_lateralis";18
2090;"Aristotelia_fruticosa";4
2090;"Astelia_nervosa";1
2090;"Coprosma_cheesemanii";1
2090;"Coprosma_pseudocuneata";2
2090;"Coprosma_serrulata";1
2090;"Myrsine_divaricata";2
2090;"Anthornis_melanura";20
2090;"Fringilla_coelebs";13
2090;"Nestor_notabilis";29
2090;"Petroica_macrocephala";18
2090;"Turdus_merula";12
2090;"Zosterops_lateralis";19
2091;"Coprosma_cheesemanii";1
2091;"Coprosma_perpusilla";2
2091;"Pentachondra_pumila";2
2091;"Podocarpus_nivalis";1
2091;"Anthus_novaeseelandiae";15
2091;"Nestor_notabilis";29
2092;"Muehlenbeckia_axillaris";1
2092;"Nestor_notabilis";25
2093;"Coriaria_sarmentosa";1
2093;"Muehlenbeckia_axillaris";1
2093;"Styphelia_nesophila";1
2093;"Nestor_notabilis";23
2095;"Muehlenbeckia_axillaris";1
2095;"Nestor_notabilis";11
2098;"Acrothamnus_colensoi";1
2098;"Anthus_novaeseelandiae";21
21;"Melicytus_ramiflorus";3
21;"Myrsine_australis";3
21;"Prosthemadera_novaeseelandiae";12
21;"Turdus_merula";12
21;"Zosterops_lateralis";12
210;"Cordyline_australis";1
210;"Leucopogon_fasciculatus";1
210;"Myrsine_australis";2
210;"Prosthemadera_novaeseelandiae";19
210;"Turdus_merula";25
211;"Beilschmiedia_tawa";1
211;"Coprosma_arborea";1
211;"Coprosma_rhamnoides";3
211;"Corynocarpus_laevigatus";1
211;"Dacrycarpus_dacrydioides";5
211;"Dacrydium_cupressinum";6
211;"Elaeocarpus_dentatus";1
211;"Geniostoma_ligustrifolium";1
211;"Hedycarya_arborea";2
211;"Leucopogon_fasciculatus";2
211;"Melicytus_ramiflorus";5
211;"Myrsine_australis";4
211;"Nestegis_lanceolata";1
211;"Pseudopanax_crassifolius";5
211;"Rhopalostylis_sapida";1
211;"Ripogonum_scandens";4
211;"Gerygone_igata";26
211;"Hemiphaga_novaeseelandiae";25
211;"Petroica_macrocephala";13
211;"Prosthemadera_novaeseelandiae";30
211;"Turdus_merula";32
211;"Turdus_philomelos";13
211;"Zosterops_lateralis";32
2114;"Coprosma_propinqua";2
2114;"Turdus_merula";18
2114;"Zosterops_lateralis";17
2115;"Coprosma_propinqua";5
2115;"Coprosma_rhamnoides";3
2115;"Anthornis_melanura";5
2115;"Petroica_macrocephala";3
2115;"Turdus_merula";16
2115;"Turdus_philomelos";8
2115;"Zosterops_lateralis";16
2116;"Coprosma_rhamnoides";2
2116;"Turdus_philomelos";6
2116;"Zosterops_lateralis";13
2117;"Aristotelia_serrata";5
2117;"Carpodetus_serratus";5
2117;"Coprosma_crassifolia";2
2117;"Coprosma_propinqua";6
2117;"Coprosma_rhamnoides";4
2117;"Fuchsia_excorticata";7
2117;"Griselinia_littoralis";6
2117;"Macropiper_excelsum";6
2117;"Melicytus_ramiflorus";6
2117;"Muehlenbeckia_australis";6
2117;"Myrsine_australis";5
2117;"Pennantia_corymbosa";5
2117;"Pseudopanax_arboreus";6
2117;"Pseudopanax_crassifolius";6
2117;"Rubus_cissoides";2
2117;"Schefflera_digitata";6
2117;"Anthornis_melanura";17
2117;"Gerygone_igata";9
2117;"Hemiphaga_novaeseelandiae";14
2117;"Petroica_macrocephala";3
2117;"Prosthemadera_novaeseelandiae";14
2117;"Rhipidura_fuliginosa";7
2117;"Turdus_merula";23
2117;"Turdus_philomelos";11
2117;"Zosterops_lateralis";25
212;"Coprosma_robusta";4
212;"Cordyline_australis";3
212;"Dacrycarpus_dacrydioides";4
212;"Leucopogon_fasciculatus";2
212;"Melicytus_ramiflorus";4
212;"Myrsine_australis";3
212;"Podocarpus_totara";4
212;"Prosthemadera_novaeseelandiae";30
212;"Turdus_merula";32
212;"Turdus_philomelos";16
212;"Zosterops_lateralis";30
2121;"Astelia_nervosa";1
2121;"Carpodetus_serratus";6
2121;"Coprosma_foetidissima";5
2121;"Coprosma_rhamnoides";3
2121;"Coprosma_serrulata";1
2121;"Griselinia_littoralis";6
2121;"Myrsine_divaricata";2
2121;"Pseudopanax_crassifolius";7
2121;"Pseudowintera_colorata";4
2121;"Raukaua_simplex";6
2121;"Ripogonum_scandens";6
2121;"Schefflera_digitata";5
2121;"Anthornis_melanura";26
2121;"Gerygone_igata";19
2121;"Hemiphaga_novaeseelandiae";14
2121;"Nestor_meridionalis";13
2121;"Nestor_notabilis";19
2121;"Petroica_macrocephala";19
2121;"Prosthemadera_novaeseelandiae";11
2121;"Rhipidura_fuliginosa";12
2121;"Turdus_merula";18
2121;"Zosterops_lateralis";26
2122;"Coprosma_foetidissima";4
2122;"Fuchsia_excorticata";3
2122;"Griselinia_littoralis";3
2122;"Myrsine_divaricata";2
2122;"Pseudowintera_colorata";2
2122;"Raukaua_simplex";4
2122;"Rubus_cissoides";2
2122;"Schefflera_digitata";2
2122;"Anthornis_melanura";27
2122;"Gerygone_igata";21
2122;"Nestor_meridionalis";14
2122;"Petroica_macrocephala";21
2122;"Rhipidura_fuliginosa";16
2122;"Zosterops_lateralis";27
2124;"Astelia_nivicola";1
2124;"Coprosma_cheesemanii";1
2124;"Coprosma_fowerakeri";1
2124;"Coprosma_serrulata";1
2124;"Pentachondra_pumila";2
2124;"Anthus_novaeseelandiae";11
2124;"Nestor_notabilis";31
2125;"Coprosma_foetidissima";4
2125;"Coprosma_pseudocuneata";2
2125;"Gaultheria_antipoda";1
2125;"Griselinia_littoralis";4
2125;"Myrsine_divaricata";2
2125;"Raukaua_simplex";6
2125;"Acanthisitta_chloris";9
2125;"Anthornis_melanura";22
2125;"Gerygone_igata";20
2125;"Nestor_meridionalis";8
2125;"Nestor_notabilis";29
2125;"Petroica_macrocephala";19
2125;"Rhipidura_fuliginosa";9
2125;"Turdus_merula";13
2125;"Zosterops_lateralis";22
2126;"Muehlenbeckia_axillaris";1
2126;"Nestor_notabilis";25
2127;"Muehlenbeckia_axillaris";1
2127;"Nestor_notabilis";21
2128;"Muehlenbeckia_axillaris";1
2128;"Nestor_notabilis";17
213;"Asparagus_scandens";1
213;"Coprosma_robusta";3
213;"Cordyline_australis";2
213;"Leucopogon_fasciculatus";2
213;"Melicytus_ramiflorus";3
213;"Myrsine_australis";3
213;"Pittosporum_crassifolium";3
213;"Pittosporum_tenuifolium";1
213;"Podocarpus_totara";3
213;"Pseudopanax_arboreus";4
213;"Rubus_fruticosus";2
213;"Acridotheres_tristis";18
213;"Fringilla_coelebs";21
213;"Prosthemadera_novaeseelandiae";25
213;"Turdus_merula";30
213;"Zosterops_lateralis";28
2133;"Acrothamnus_colensoi";1
2133;"Anthus_novaeseelandiae";20
2137;"Aristotelia_serrata";3
2137;"Carpodetus_serratus";3
2137;"Coprosma_propinqua";5
2137;"Coprosma_rhamnoides";3
2137;"Coprosma_rotundifolia";4
2137;"Fuchsia_excorticata";5
2137;"Griselinia_littoralis";4
2137;"Muehlenbeckia_australis";4
2137;"Myrsine_divaricata";2
2137;"Pennantia_corymbosa";3
2137;"Pittosporum_eugenioides";1
2137;"Pseudowintera_colorata";4
2137;"Rubus_cissoides";2
2137;"Schefflera_digitata";4
2137;"Anthornis_melanura";20
2137;"Gerygone_igata";18
2137;"Petroica_macrocephala";2
2137;"Rhipidura_fuliginosa";15
2137;"Turdus_merula";30
2137;"Turdus_philomelos";20
2137;"Zosterops_lateralis";34
2138;"Aristotelia_serrata";2
2138;"Carpodetus_serratus";2
2138;"Coprosma_propinqua";3
2138;"Coprosma_rhamnoides";2
2138;"Coprosma_rigida";2
2138;"Coprosma_rotundifolia";3
2138;"Cordyline_australis";4
2138;"Crataegus_monogyna";3
2138;"Dacrycarpus_dacrydioides";4
2138;"Fuchsia_excorticata";5
2138;"Griselinia_littoralis";3
2138;"Muehlenbeckia_australis";3
2138;"Myrsine_australis";3
2138;"Myrsine_divaricata";1
2138;"Pennantia_corymbosa";2
2138;"Pittosporum_eugenioides";1
2138;"Pseudopanax_crassifolius";3
2138;"Pseudowintera_colorata";3
2138;"Rubus_fruticosus";2
2138;"Sambucus_nigra";3
2138;"Schefflera_digitata";3
2138;"Gerygone_igata";23
2138;"Rhipidura_fuliginosa";19
2138;"Sturnus_vulgaris";5
2138;"Turdus_merula";41
2138;"Turdus_philomelos";27
2138;"Zosterops_lateralis";44
214;"Coprosma_arborea";1
214;"Coprosma_lucida";3
214;"Coprosma_rhamnoides";1
214;"Coprosma_robusta";3
214;"Cordyline_australis";2
214;"Hedycarya_arborea";1
214;"Leucopogon_fasciculatus";2
214;"Macropiper_excelsum";3
214;"Melicytus_ramiflorus";3
214;"Myrsine_australis";3
214;"Pittosporum_crassifolium";3
214;"Pittosporum_tenuifolium";1
214;"Pseudopanax_arboreus";4
214;"Ripogonum_scandens";3
214;"Acridotheres_tristis";13
214;"Fringilla_coelebs";16
214;"Prosthemadera_novaeseelandiae";22
214;"Turdus_merula";25
214;"Zosterops_lateralis";26
2153;"Coprosma_foetidissima";4
2153;"Coprosma_rhamnoides";3
2153;"Dacrydium_cupressinum";8
2153;"Elaeocarpus_hookerianus";3
2153;"Griselinia_littoralis";6
2153;"Myrsine_divaricata";2
2153;"Neomyrtus_pedunculata";2
2153;"Podocarpus_cunninghamii";5
2153;"Prumnopitys_ferruginea";5
2153;"Pseudopanax_crassifolius";6
2153;"Pseudowintera_colorata";4
2153;"Raukaua_simplex";6
2153;"Acanthis_flammea";12
2153;"Anthornis_melanura";28
2153;"Gerygone_igata";19
2153;"Hemiphaga_novaeseelandiae";15
2153;"Petroica_macrocephala";18
2153;"Prosthemadera_novaeseelandiae";11
2153;"Rhipidura_fuliginosa";13
2153;"Turdus_merula";21
2153;"Zosterops_lateralis";28
2154;"Ascarina_lucida";4
2154;"Carpodetus_serratus";6
2154;"Coprosma_foetidissima";5
2154;"Coprosma_lucida";5
2154;"Coprosma_rhamnoides";4
2154;"Dacrycarpus_dacrydioides";6
2154;"Dacrydium_cupressinum";10
2154;"Elaeocarpus_hookerianus";3
2154;"Griselinia_littoralis";6
2154;"Hedycarya_arborea";4
2154;"Myrsine_australis";5
2154;"Myrsine_divaricata";2
2154;"Neomyrtus_pedunculata";2
2154;"Podocarpus_cunninghamii";7
2154;"Prumnopitys_ferruginea";6
2154;"Pseudopanax_crassifolius";7
2154;"Pseudowintera_colorata";5
2154;"Raukaua_simplex";6
2154;"Ripogonum_scandens";6
2154;"Acanthis_flammea";12
2154;"Anthornis_melanura";36
2154;"Gerygone_igata";20
2154;"Hemiphaga_novaeseelandiae";21
2154;"Nestor_meridionalis";18
2154;"Nestor_notabilis";19
2154;"Petroica_macrocephala";21
2154;"Prosthemadera_novaeseelandiae";15
2154;"Rhipidura_fuliginosa";15
2154;"Turdus_merula";25
2154;"Turdus_philomelos";4
2154;"Zosterops_lateralis";36
2155;"Astelia_nervosa";1
2155;"Coprosma_pseudocuneata";2
2155;"Griselinia_littoralis";4
2155;"Myrsine_divaricata";2
2155;"Anthornis_melanura";23
2155;"Gerygone_igata";21
2155;"Nestor_notabilis";23
2155;"Petroica_macrocephala";22
2155;"Turdus_merula";17
2155;"Zosterops_lateralis";23
2156;"Astelia_nervosa";1
2156;"Coprosma_cheesemanii";1
2156;"Coprosma_depressa";1
2156;"Coprosma_pseudocuneata";2
2156;"Coprosma_serrulata";1
2156;"Myrsine_divaricata";2
2156;"Anthornis_melanura";22
2156;"Nestor_notabilis";29
2156;"Petroica_macrocephala";23
2156;"Zosterops_lateralis";23
2157;"Astelia_nervosa";1
2157;"Coprosma_cheesemanii";1
2157;"Coprosma_depressa";1
2157;"Coprosma_fowerakeri";1
2157;"Coprosma_pseudocuneata";2
2157;"Coprosma_serrulata";1
2157;"Nestor_notabilis";34
2157;"Petroica_macrocephala";22
2158;"Coprosma_foetidissima";5
2158;"Coprosma_pseudocuneata";2
2158;"Griselinia_littoralis";6
2158;"Myrsine_divaricata";2
2158;"Podocarpus_cunninghamii";6
2158;"Pseudopanax_crassifolius";7
2158;"Raukaua_simplex";7
2158;"Acanthisitta_chloris";11
2158;"Anthornis_melanura";24
2158;"Gerygone_igata";21
2158;"Hemiphaga_novaeseelandiae";8
2158;"Nestor_meridionalis";11
2158;"Nestor_notabilis";28
2158;"Petroica_macrocephala";21
2158;"Prosthemadera_novaeseelandiae";6
2158;"Rhipidura_fuliginosa";10
2158;"Turdus_merula";17
2158;"Zosterops_lateralis";26
216;"Coprosma_rhamnoides";1
216;"Hedycarya_arborea";1
216;"Leucopogon_fasciculatus";2
216;"Melicytus_ramiflorus";3
216;"Myrsine_australis";3
216;"Pseudopanax_crassifolius";4
216;"Ripogonum_scandens";3
216;"Gerygone_igata";10
216;"Petroica_macrocephala";6
216;"Prosthemadera_novaeseelandiae";12
216;"Turdus_merula";14
216;"Zosterops_lateralis";14
2161;"Muehlenbeckia_axillaris";1
2161;"Nestor_notabilis";17
2162;"Styphelia_nesophila";1
2162;"Nestor_notabilis";13
2169;"Coprosma_propinqua";2
2169;"Turdus_merula";17
2169;"Zosterops_lateralis";17
217;"Beilschmiedia_tawa";1
217;"Carpodetus_serratus";4
217;"Coprosma_lucida";4
217;"Coprosma_rhamnoides";2
217;"Elaeocarpus_dentatus";1
217;"Geniostoma_ligustrifolium";1
217;"Hedycarya_arborea";2
217;"Leucopogon_fasciculatus";2
217;"Melicytus_ramiflorus";4
217;"Myrsine_australis";4
217;"Prumnopitys_ferruginea";4
217;"Pseudopanax_crassifolius";5
217;"Rhopalostylis_sapida";1
217;"Ripogonum_scandens";4
217;"Gerygone_igata";12
217;"Hemiphaga_novaeseelandiae";19
217;"Petroica_macrocephala";8
217;"Prosthemadera_novaeseelandiae";17
217;"Turdus_merula";19
217;"Zosterops_lateralis";19
2171;"Coprosma_propinqua";4
2171;"Anthornis_melanura";11
2171;"Turdus_merula";24
2171;"Turdus_philomelos";18
2171;"Zosterops_lateralis";24
2180;"Coprosma_foetidissima";3
2180;"Myrsine_divaricata";2
2180;"Neopanax_colensoi";2
2180;"Podocarpus_cunninghamii";3
2180;"Pseudopanax_crassifolius";5
2180;"Anthornis_melanura";17
2180;"Gerygone_igata";12
2180;"Petroica_macrocephala";13
2180;"Rhipidura_fuliginosa";12
2180;"Turdus_merula";13
2180;"Zosterops_lateralis";16
2181;"Aristotelia_serrata";5
2181;"Ascarina_lucida";4
2181;"Carpodetus_serratus";5
2181;"Coprosma_foetidissima";4
2181;"Coprosma_lucida";5
2181;"Coprosma_rhamnoides";3
2181;"Dacrydium_cupressinum";8
2181;"Elaeocarpus_hookerianus";3
2181;"Fuchsia_excorticata";6
2181;"Griselinia_littoralis";6
2181;"Hedycarya_arborea";3
2181;"Myrsine_australis";5
2181;"Myrsine_divaricata";2
2181;"Neomyrtus_pedunculata";2
2181;"Neopanax_colensoi";2
2181;"Podocarpus_cunninghamii";5
2181;"Prumnopitys_ferruginea";5
2181;"Pseudopanax_crassifolius";6
2181;"Pseudowintera_colorata";4
2181;"Raukaua_simplex";6
2181;"Ripogonum_scandens";5
2181;"Rubus_cissoides";2
2181;"Schefflera_digitata";5
2181;"Anthornis_melanura";37
2181;"Gerygone_igata";17
2181;"Hemiphaga_novaeseelandiae";25
2181;"Nestor_notabilis";16
2181;"Petroica_macrocephala";18
2181;"Prosthemadera_novaeseelandiae";19
2181;"Rhipidura_fuliginosa";15
2181;"Turdus_merula";27
2181;"Zosterops_lateralis";37
2182;"Ascarina_lucida";4
2182;"Coprosma_foetidissima";3
2182;"Coprosma_lucida";4
2182;"Coprosma_rhamnoides";2
2182;"Dacrydium_cupressinum";8
2182;"Elaeocarpus_hookerianus";2
2182;"Griselinia_littoralis";5
2182;"Hedycarya_arborea";2
2182;"Myrsine_australis";4
2182;"Myrsine_divaricata";2
2182;"Neomyrtus_pedunculata";2
2182;"Neopanax_colensoi";2
2182;"Podocarpus_cunninghamii";4
2182;"Prumnopitys_ferruginea";4
2182;"Pseudopanax_crassifolius";5
2182;"Pseudowintera_colorata";3
2182;"Raukaua_simplex";5
2182;"Ripogonum_scandens";4
2182;"Acanthis_flammea";9
2182;"Anthornis_melanura";34
2182;"Gerygone_igata";18
2182;"Nestor_notabilis";17
2182;"Petroica_macrocephala";19
2182;"Prosthemadera_novaeseelandiae";16
2182;"Rhipidura_fuliginosa";14
2182;"Turdus_merula";24
2182;"Zosterops_lateralis";33
2183;"Coprosma_foetidissima";4
2183;"Griselinia_littoralis";4
2183;"Myrsine_divaricata";2
2183;"Pseudopanax_crassifolius";6
2183;"Raukaua_simplex";5
2183;"Anthornis_melanura";22
2183;"Gerygone_igata";18
2183;"Nestor_meridionalis";8
2183;"Petroica_macrocephala";18
2183;"Rhipidura_fuliginosa";13
2183;"Turdus_merula";17
2183;"Zosterops_lateralis";21
2184;"Coprosma_foetidissima";2
2184;"Coprosma_rhamnoides";2
2184;"Dacrydium_cupressinum";5
2184;"Hedycarya_arborea";2
2184;"Myrsine_australis";2
2184;"Myrsine_divaricata";2
2184;"Neomyrtus_pedunculata";2
2184;"Prumnopitys_ferruginea";2
2184;"Pseudopanax_crassifolius";4
2184;"Ripogonum_scandens";2
2184;"Anthornis_melanura";27
2184;"Gerygone_igata";18
2184;"Nestor_notabilis";21
2184;"Petroica_macrocephala";19
2184;"Zosterops_lateralis";27
