"species";"guild";"cell";"aggregated.communicability";"scaled.aggregated.communicability"
"Laurus_nobilis";"plants";"87";13876199,6065182;0,177110850284254
"Laurus_nobilis";"plants";"88";40576886,609512;0,517908896807787
"Laurus_nobilis";"plants";"89";0,999999999999996;0
"Laurus_nobilis";"plants";"99";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"1";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"100";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"101";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"102";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"103";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"113";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"114";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"115";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"116";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"117";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"125";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"126";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"127";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"129";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"130";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"138";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"139";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"14";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"140";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"15";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"150";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"151";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"152";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"16";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"163";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"17";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"18";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"2";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"28";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"29";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"3";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"30";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"31";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"32";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"33";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"4";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"43";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"44";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"45";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"46";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"5";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"57";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"58";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"59";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"60";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"71";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"72";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"73";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"74";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"75";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"84";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"85";2,71828182845905;1
"Lepidothamnus_intermedius";"plants";"86";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"87";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"88";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"89";0,999999999999996;0
"Lepidothamnus_intermedius";"plants";"99";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"1";72274,3168288042;0,077240178766956
"Lepidothamnus_laxifolius";"plants";"100";2,71828182845905;1,83636785228175e-06
"Lepidothamnus_laxifolius";"plants";"101";2,71828182845905;1,83636785228175e-06
"Lepidothamnus_laxifolius";"plants";"102";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"103";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"113";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"114";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"115";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"116";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"117";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"125";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"126";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"127";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"129";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"130";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"138";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"139";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"14";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"140";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"15";278915,905455124;0,298082862436671
"Lepidothamnus_laxifolius";"plants";"150";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"151";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"152";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"16";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"163";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"17";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"18";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"2";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"28";104944,650398258;0,112155725970333
"Lepidothamnus_laxifolius";"plants";"29";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"3";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"30";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"31";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"32";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"33";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"4";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"43";80451,6022178083;0,0859794343178147
"Lepidothamnus_laxifolius";"plants";"44";149392,968983609;0,159658680367119
"Lepidothamnus_laxifolius";"plants";"45";543817,739725139;0,581189628979256
"Lepidothamnus_laxifolius";"plants";"46";2,71828182845905;1,83636785228175e-06
"Lepidothamnus_laxifolius";"plants";"5";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"57";489670,326188659;0,523321025671166
"Lepidothamnus_laxifolius";"plants";"58";572996,597069452;0,612373754136108
"Lepidothamnus_laxifolius";"plants";"59";285501,371625534;0,305120903674922
"Lepidothamnus_laxifolius";"plants";"60";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"71";811454,478321099;0,867219251540016
"Lepidothamnus_laxifolius";"plants";"72";935696,877230715;1
"Lepidothamnus_laxifolius";"plants";"73";894950,839647846;0,956453759630254
"Lepidothamnus_laxifolius";"plants";"74";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"75";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"84";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"85";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"86";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"87";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"88";2,71828182845905;1,83636785228175e-06
"Lepidothamnus_laxifolius";"plants";"89";0,999999999999996;0
"Lepidothamnus_laxifolius";"plants";"99";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"1";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"100";5302848,26850118;0,306696700067714
"Leptecophylla_juniperina";"plants";"101";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"102";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"103";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"113";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"114";13327409,9916245;0,770807106299952
"Leptecophylla_juniperina";"plants";"115";9521807,9583347;0,550705427657633
"Leptecophylla_juniperina";"plants";"116";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"117";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"125";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"126";5234965,24174436;0,302770601644968
"Leptecophylla_juniperina";"plants";"127";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"129";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"130";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"138";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"139";4219558,10225104;0,244043279672556
"Leptecophylla_juniperina";"plants";"14";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"140";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"15";1191742,9257506;0,0689258614199839
"Leptecophylla_juniperina";"plants";"150";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"151";3535531,40197726;0,204481753362281
"Leptecophylla_juniperina";"plants";"152";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"16";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"163";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"17";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"18";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"2";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"28";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"29";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"3";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"30";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"31";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"32";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"33";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"4";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"43";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"44";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"45";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"46";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"5";2571574,38981735;0,148730112844047
"Leptecophylla_juniperina";"plants";"57";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"58";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"59";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"60";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"71";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"72";9594927,90770121;0,554934409946645
"Leptecophylla_juniperina";"plants";"73";10105808,2645855;0,584481804327871
"Leptecophylla_juniperina";"plants";"74";17290200,9510604;1
"Leptecophylla_juniperina";"plants";"75";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"84";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"85";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"86";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"87";0,999999999999996;0
"Leptecophylla_juniperina";"plants";"88";2,71828182845905;9,93789449122982e-08
"Leptecophylla_juniperina";"plants";"89";574614,13567286;0,0332334581033934
"Leptecophylla_juniperina";"plants";"99";11914051,8292742;0,689063797006208
"Leptospermum_scoparium";"plants";"1";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"100";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"101";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"102";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"103";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"113";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"114";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"115";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"116";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"117";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"125";0,999999999999996;0
"Leptospermum_scoparium";"plants";"126";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"127";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"129";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"130";0,999999999999996;0
"Leptospermum_scoparium";"plants";"138";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"139";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"14";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"140";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"15";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"150";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"151";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"152";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"16";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"163";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"17";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"18";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"2";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"28";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"29";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"3";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"30";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"31";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"32";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"33";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"4";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"43";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"44";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"45";1777572,6216864;0,476391250122598
"Leptospermum_scoparium";"plants";"46";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"5";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"57";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"58";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"59";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"60";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"71";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"72";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"73";3731328,18375695;1
"Leptospermum_scoparium";"plants";"74";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"75";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"84";0,999999999999996;0
"Leptospermum_scoparium";"plants";"85";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"86";0,999999999999996;0
"Leptospermum_scoparium";"plants";"87";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"88";2,71828182845905;4,60501516977392e-07
"Leptospermum_scoparium";"plants";"89";574614,13567286;0,1539969848193
"Leptospermum_scoparium";"plants";"99";2,71828182845905;4,60501516977392e-07
"Leucopogon_fasciculatus";"plants";"1";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"100";58061385,1890605;0,340959844149358
"Leucopogon_fasciculatus";"plants";"101";32976281,61166;0,193650007746379
"Leucopogon_fasciculatus";"plants";"102";143051632,957914;0,840056826390157
"Leucopogon_fasciculatus";"plants";"103";61840473,2153398;0,363152171846389
"Leucopogon_fasciculatus";"plants";"113";138749678,15603;0,814794014294394
"Leucopogon_fasciculatus";"plants";"114";128162298,643956;0,752620655549927
"Leucopogon_fasciculatus";"plants";"115";80478087,1746155;0,472599751156217
"Leucopogon_fasciculatus";"plants";"116";84514396,6252863;0,496302586706227
"Leucopogon_fasciculatus";"plants";"117";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"125";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"126";49679097,5076023;0,291735673189555
"Leucopogon_fasciculatus";"plants";"127";37503875,6522055;0,220237864374276
"Leucopogon_fasciculatus";"plants";"129";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"130";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"138";17582577,3919872;0,103251973580844
"Leucopogon_fasciculatus";"plants";"139";39520097,3053689;0,232077930370544
"Leucopogon_fasciculatus";"plants";"14";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"140";8719600,27495479;0,0512050005585915
"Leucopogon_fasciculatus";"plants";"15";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"150";9029633,28186652;0,0530256393048806
"Leucopogon_fasciculatus";"plants";"151";31938977,5435971;0,187558540270672
"Leucopogon_fasciculatus";"plants";"152";2993480,99053037;0,0175789207455333
"Leucopogon_fasciculatus";"plants";"16";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"163";3954736,8846741;0,0232238026999089
"Leucopogon_fasciculatus";"plants";"17";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"18";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"2";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"28";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"29";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"3";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"30";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"31";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"32";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"33";31591612,0369981;0,185518670042859
"Leucopogon_fasciculatus";"plants";"4";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"43";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"44";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"45";43727393,9651649;0,256784871712884
"Leucopogon_fasciculatus";"plants";"46";83373603,8846916;0,489603392044017
"Leucopogon_fasciculatus";"plants";"5";30275284,7233982;0,177788665635229
"Leucopogon_fasciculatus";"plants";"57";40478660,7293565;0,237707001055216
"Leucopogon_fasciculatus";"plants";"58";50645739,5799619;0,297412184952808
"Leucopogon_fasciculatus";"plants";"59";19100947,3751385;0,112168453958415
"Leucopogon_fasciculatus";"plants";"60";57897963,1125462;0,340000163864137
"Leucopogon_fasciculatus";"plants";"71";72245881,5232211;0,424256922353424
"Leucopogon_fasciculatus";"plants";"72";100589644,078569;0,590702917371549
"Leucopogon_fasciculatus";"plants";"73";93891732,4759674;0,551370081476475
"Leucopogon_fasciculatus";"plants";"74";170288042,789539;1
"Leucopogon_fasciculatus";"plants";"75";48691447,8577087;0,285935796465891
"Leucopogon_fasciculatus";"plants";"84";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"85";37643897,6047034;0,221060129702049
"Leucopogon_fasciculatus";"plants";"86";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"87";30552573,0478046;0,179417014411176
"Leucopogon_fasciculatus";"plants";"88";78201297,6329977;0,459229525521514
"Leucopogon_fasciculatus";"plants";"89";0,999999999999996;0
"Leucopogon_fasciculatus";"plants";"99";116191847,041126;0,682325340171149
"Leycesteria_formosa";"plants";"1";0,999999999999996;0
"Leycesteria_formosa";"plants";"100";100197935,780584;0,345840729837083
"Leycesteria_formosa";"plants";"101";63291761,2067533;0,218456284458457
"Leycesteria_formosa";"plants";"102";0,999999999999996;0
"Leycesteria_formosa";"plants";"103";0,999999999999996;0
"Leycesteria_formosa";"plants";"113";265563300,719633;0,916611760452959
"Leycesteria_formosa";"plants";"114";216077047,037304;0,745806223114517
"Leycesteria_formosa";"plants";"115";136213996,499939;0,470152880105596
"Leycesteria_formosa";"plants";"116";0,999999999999996;0
"Leycesteria_formosa";"plants";"117";0,999999999999996;0
"Leycesteria_formosa";"plants";"125";25133564,9363345;0,0867503917539151
"Leycesteria_formosa";"plants";"126";83161276,4597068;0,287037415113877
"Leycesteria_formosa";"plants";"127";70870056,3247819;0,244613341690017
"Leycesteria_formosa";"plants";"129";0,999999999999996;0
"Leycesteria_formosa";"plants";"130";0,999999999999996;0
"Leycesteria_formosa";"plants";"138";0,999999999999996;0
"Leycesteria_formosa";"plants";"139";66373102,2678579;0,229091765556775
"Leycesteria_formosa";"plants";"14";0,999999999999996;0
"Leycesteria_formosa";"plants";"140";0,999999999999996;0
"Leycesteria_formosa";"plants";"15";32073517,6989097;0,110704162195389
"Leycesteria_formosa";"plants";"150";0,999999999999996;0
"Leycesteria_formosa";"plants";"151";53586366,7809003;0,184957383518593
"Leycesteria_formosa";"plants";"152";6005350,64068688;0,020727917269054
"Leycesteria_formosa";"plants";"16";46632993,422631;0,160957290878764
"Leycesteria_formosa";"plants";"163";0,999999999999996;0
"Leycesteria_formosa";"plants";"17";0,999999999999996;0
"Leycesteria_formosa";"plants";"18";32629209,9739545;0,112622175998639
"Leycesteria_formosa";"plants";"2";40960215,9625654;0,141377271577082
"Leycesteria_formosa";"plants";"28";0,999999999999996;0
"Leycesteria_formosa";"plants";"29";0,999999999999996;0
"Leycesteria_formosa";"plants";"3";35810433,4159391;0,123602408668704
"Leycesteria_formosa";"plants";"30";0,999999999999996;0
"Leycesteria_formosa";"plants";"31";43198808,4006355;0,14910394223437
"Leycesteria_formosa";"plants";"32";27670793,0103707;0,0955078258348605
"Leycesteria_formosa";"plants";"33";64959141,7315772;0,224211374110594
"Leycesteria_formosa";"plants";"4";63348247,5196894;0,218651251228325
"Leycesteria_formosa";"plants";"43";8500756,67335215;0,029340999419566
"Leycesteria_formosa";"plants";"44";18845954,5137189;0,0650482301050705
"Leycesteria_formosa";"plants";"45";81455906,1013164;0,281151200685608
"Leycesteria_formosa";"plants";"46";158043792,340068;0,545500067071845
"Leycesteria_formosa";"plants";"5";52485803,8119189;0,181158707415561
"Leycesteria_formosa";"plants";"57";76552224,8591798;0,264225774993126
"Leycesteria_formosa";"plants";"58";97200656,1394903;0,335495393070695
"Leycesteria_formosa";"plants";"59";0,999999999999996;0
"Leycesteria_formosa";"plants";"60";111312261,057458;0,384202661885066
"Leycesteria_formosa";"plants";"71";139003074,13852;0,479779591955607
"Leycesteria_formosa";"plants";"72";172344162,605037;0,594858873719981
"Leycesteria_formosa";"plants";"73";161208451,897669;0,556423128245542
"Leycesteria_formosa";"plants";"74";289722772,600051;1
"Leycesteria_formosa";"plants";"75";102392950,111884;0,353416987371752
"Leycesteria_formosa";"plants";"84";0,999999999999996;0
"Leycesteria_formosa";"plants";"85";0,999999999999996;0
"Leycesteria_formosa";"plants";"86";0,999999999999996;0
"Leycesteria_formosa";"plants";"87";51007555,2879641;0,176056421130672
"Leycesteria_formosa";"plants";"88";149755094,454771;0,516891001103293
"Leycesteria_formosa";"plants";"89";0,999999999999996;0
"Leycesteria_formosa";"plants";"99";195788966,915144;0,675780384240636
"Ligustrum_lucidum";"plants";"1";0,999999999999996;0
"Ligustrum_lucidum";"plants";"100";96558873,0662011;0,342423823098603
"Ligustrum_lucidum";"plants";"101";60466428,2540098;0,214430271878446
"Ligustrum_lucidum";"plants";"102";263320538,05357;0,933805698728977
"Ligustrum_lucidum";"plants";"103";130563612,659706;0,463013808108963
"Ligustrum_lucidum";"plants";"113";259919340,969665;0,921744135833087
"Ligustrum_lucidum";"plants";"114";211706088,419506;0,750766928778254
"Ligustrum_lucidum";"plants";"115";133531879,89656;0,473540084912662
"Ligustrum_lucidum";"plants";"116";160219097,922297;0,56818016333004
"Ligustrum_lucidum";"plants";"117";0,999999999999996;0
"Ligustrum_lucidum";"plants";"125";0,999999999999996;0
"Ligustrum_lucidum";"plants";"126";82428928,0018209;0,292315224006838
"Ligustrum_lucidum";"plants";"127";69547794,9958142;0,246635249547998
"Ligustrum_lucidum";"plants";"129";0,999999999999996;0
"Ligustrum_lucidum";"plants";"130";0,999999999999996;0
"Ligustrum_lucidum";"plants";"138";0,999999999999996;0
"Ligustrum_lucidum";"plants";"139";65848359,0342258;0,2335160510925
"Ligustrum_lucidum";"plants";"14";0,999999999999996;0
"Ligustrum_lucidum";"plants";"140";0,999999999999996;0
"Ligustrum_lucidum";"plants";"15";0,999999999999996;0
"Ligustrum_lucidum";"plants";"150";0,999999999999996;0
"Ligustrum_lucidum";"plants";"151";52509085,0512812;0,186211385070014
"Ligustrum_lucidum";"plants";"152";5887681,29896901;0,0208793035172683
"Ligustrum_lucidum";"plants";"16";43581447,5024331;0,154551572612602
"Ligustrum_lucidum";"plants";"163";0,999999999999996;0
"Ligustrum_lucidum";"plants";"17";0,999999999999996;0
"Ligustrum_lucidum";"plants";"18";0,999999999999996;0
"Ligustrum_lucidum";"plants";"2";0,999999999999996;0
"Ligustrum_lucidum";"plants";"28";0,999999999999996;0
"Ligustrum_lucidum";"plants";"29";0,999999999999996;0
"Ligustrum_lucidum";"plants";"3";0,999999999999996;0
"Ligustrum_lucidum";"plants";"30";0,999999999999996;0
"Ligustrum_lucidum";"plants";"31";0,999999999999996;0
"Ligustrum_lucidum";"plants";"32";0,999999999999996;0
"Ligustrum_lucidum";"plants";"33";0,999999999999996;0
"Ligustrum_lucidum";"plants";"4";59634829,0949774;0,21148119679888
"Ligustrum_lucidum";"plants";"43";7781940,56676743;0,0275968581711254
"Ligustrum_lucidum";"plants";"44";0,999999999999996;0
"Ligustrum_lucidum";"plants";"45";0,999999999999996;0
"Ligustrum_lucidum";"plants";"46";151746836,905641;0,53813523896904
"Ligustrum_lucidum";"plants";"5";49581756,886364;0,175830289265499
"Ligustrum_lucidum";"plants";"57";0,999999999999996;0
"Ligustrum_lucidum";"plants";"58";0,999999999999996;0
"Ligustrum_lucidum";"plants";"59";0,999999999999996;0
"Ligustrum_lucidum";"plants";"60";0,999999999999996;0
"Ligustrum_lucidum";"plants";"71";0,999999999999996;0
"Ligustrum_lucidum";"plants";"72";167074938,247315;0,592492823621231
"Ligustrum_lucidum";"plants";"73";0,999999999999996;0
"Ligustrum_lucidum";"plants";"74";281986432,87976;1
"Ligustrum_lucidum";"plants";"75";98569434,285358;0,349553815863696
"Ligustrum_lucidum";"plants";"84";0,999999999999996;0
"Ligustrum_lucidum";"plants";"85";0,999999999999996;0
"Ligustrum_lucidum";"plants";"86";0,999999999999996;0
"Ligustrum_lucidum";"plants";"87";50336228,9752833;0,17850585093664
"Ligustrum_lucidum";"plants";"88";145109079,008508;0,51459595783099
"Ligustrum_lucidum";"plants";"89";67435913,4311537;0,239145947489803
"Ligustrum_lucidum";"plants";"99";0,999999999999996;0
"Ligustrum_ovalifolium";"plants";"1";0,999999999999996;0
