"dist";"hwi";"disp.rate";"species"
40;42,2;0,387566706740087;"Platycercus_eximius"
50;42,2;0,305796899896176;"Platycercus_eximius"
60;42,2;0,241279094307817;"Platycercus_eximius"
70;42,2;0,190373418990729;"Platycercus_eximius"
80;42,2;0,150207952173357;"Platycercus_eximius"
90;42,2;0,118516697424089;"Platycercus_eximius"
100;42,2;0,0935117439861116;"Platycercus_eximius"
110;42,2;0,0737823990490875;"Platycercus_eximius"
120;42,2;0,0582156013500005;"Platycercus_eximius"
130;42,2;0,0459331261143656;"Platycercus_eximius"
140;42,2;0,0362420386582195;"Platycercus_eximius"
150;42,2;0,0285956014148378;"Platycercus_eximius"
160;42,2;0,0225624288961135;"Platycercus_eximius"
170;42,2;0,0178021504184218;"Platycercus_eximius"
180;42,2;0,0140462075683131;"Platycercus_eximius"
190;42,2;0,0110827030676009;"Platycercus_eximius"
200;42,2;0,00874444626332409;"Platycercus_eximius"
210;42,2;0,00689952081055939;"Platycercus_eximius"
220;42,2;0,00544384240943879;"Platycercus_eximius"
230;42,2;0,00429528672968833;"Platycercus_eximius"
240;42,2;0,00338905624054218;"Platycercus_eximius"
250;42,2;0,0026740245586332;"Platycercus_eximius"
260;42,2;0,00210985207463821;"Platycercus_eximius"
270;42,2;0,00166471013232971;"Platycercus_eximius"
280;42,2;0,00131348536610388;"Platycercus_eximius"
290;42,2;0,00103636289193159;"Platycercus_eximius"
300;42,2;0,000817708420276273;"Platycercus_eximius"
0;NA;NA;"Callaeas_cinereus"
10;NA;NA;"Callaeas_cinereus"
20;NA;NA;"Callaeas_cinereus"
30;NA;NA;"Callaeas_cinereus"
40;NA;NA;"Callaeas_cinereus"
50;NA;NA;"Callaeas_cinereus"
60;NA;NA;"Callaeas_cinereus"
70;NA;NA;"Callaeas_cinereus"
80;NA;NA;"Callaeas_cinereus"
90;NA;NA;"Callaeas_cinereus"
100;NA;NA;"Callaeas_cinereus"
110;NA;NA;"Callaeas_cinereus"
120;NA;NA;"Callaeas_cinereus"
130;NA;NA;"Callaeas_cinereus"
140;NA;NA;"Callaeas_cinereus"
150;NA;NA;"Callaeas_cinereus"
160;NA;NA;"Callaeas_cinereus"
170;NA;NA;"Callaeas_cinereus"
180;NA;NA;"Callaeas_cinereus"
190;NA;NA;"Callaeas_cinereus"
200;NA;NA;"Callaeas_cinereus"
210;NA;NA;"Callaeas_cinereus"
220;NA;NA;"Callaeas_cinereus"
230;NA;NA;"Callaeas_cinereus"
240;NA;NA;"Callaeas_cinereus"
250;NA;NA;"Callaeas_cinereus"
260;NA;NA;"Callaeas_cinereus"
270;NA;NA;"Callaeas_cinereus"
280;NA;NA;"Callaeas_cinereus"
290;NA;NA;"Callaeas_cinereus"
300;NA;NA;"Callaeas_cinereus"
0;20,75;1;"Prosthemadera_novaeseelandiae"
10;20,75;0,617591705334556;"Prosthemadera_novaeseelandiae"
20;20,75;0,381419514498045;"Prosthemadera_novaeseelandiae"
30;20,75;0,235561528406726;"Prosthemadera_novaeseelandiae"
40;20,75;0,145480846039924;"Prosthemadera_novaeseelandiae"
50;20,75;0,0898477637993107;"Prosthemadera_novaeseelandiae"
60;20,75;0,0554892336653127;"Prosthemadera_novaeseelandiae"
70;20,75;0,0342696904470681;"Prosthemadera_novaeseelandiae"
80;20,75;0,0211646765644921;"Prosthemadera_novaeseelandiae"
90;20,75;0,013071128692319;"Prosthemadera_novaeseelandiae"
100;20,75;0,00807262065973672;"Prosthemadera_novaeseelandiae"
110;20,75;0,00498558355976577;"Prosthemadera_novaeseelandiae"
120;20,75;0,00307905505276367;"Prosthemadera_novaeseelandiae"
130;20,75;0,00190159886085529;"Prosthemadera_novaeseelandiae"
140;20,75;0,00117441168333787;"Prosthemadera_novaeseelandiae"
150;20,75;0,000725306914277461;"Prosthemadera_novaeseelandiae"
160;20,75;0,000447943534079562;"Prosthemadera_novaeseelandiae"
170;20,75;0,000276646211105784;"Prosthemadera_novaeseelandiae"
180;20,75;0,000170854405291165;"Prosthemadera_novaeseelandiae"
190;20,75;0,000105518263527692;"Prosthemadera_novaeseelandiae"
200;20,75;6,51672043160082e-05;"Prosthemadera_novaeseelandiae"
210;20,75;4,02467248454089e-05;"Prosthemadera_novaeseelandiae"
220;20,75;2,48560434314067e-05;"Prosthemadera_novaeseelandiae"
230;20,75;1,53508862506723e-05;"Prosthemadera_novaeseelandiae"
240;20,75;9,48058001794947e-06;"Prosthemadera_novaeseelandiae"
250;20,75;5,85512758084612e-06;"Prosthemadera_novaeseelandiae"
260;20,75;3,61607822760615e-06;"Prosthemadera_novaeseelandiae"
270;20,75;2,23325991921044e-06;"Prosthemadera_novaeseelandiae"
280;20,75;1,37924280196049e-06;"Prosthemadera_novaeseelandiae"
290;20,75;8,51808914133188e-07;"Prosthemadera_novaeseelandiae"
300;20,75;5,26070119898692e-07;"Prosthemadera_novaeseelandiae"
0;19,96;1;"Rhipidura_fuliginosa"
10;19,96;0,605923217940985;"Rhipidura_fuliginosa"
20;19,96;0,367142946039958;"Rhipidura_fuliginosa"
30;19,96;0,222460435308865;"Rhipidura_fuliginosa"
40;19,96;0,1347939428269;"Rhipidura_fuliginosa"
50;19,96;0,0816747795966282;"Rhipidura_fuliginosa"
60;19,96;0,0494886452778097;"Rhipidura_fuliginosa"
70;19,96;0,0299863191982704;"Rhipidura_fuliginosa"
80;19,96;0,0181694070228215;"Rhipidura_fuliginosa"
90;19,96;0,0110092655713475;"Rhipidura_fuliginosa"
100;19,96;0,0066707696221578;"Rhipidura_fuliginosa"
110;19,96;0,00404197419560082;"Rhipidura_fuliginosa"
120;19,96;0,00244912601143287;"Rhipidura_fuliginosa"
130;19,96;0,00148398231399038;"Rhipidura_fuliginosa"
140;19,96;0,000899179339060558;"Rhipidura_fuliginosa"
150;19,96;0,000544833638629622;"Rhipidura_fuliginosa"
160;19,96;0,000330127351560956;"Rhipidura_fuliginosa"
170;19,96;0,000200031827188149;"Rhipidura_fuliginosa"
180;19,96;0,000121203928420458;"Rhipidura_fuliginosa"
190;19,96;7,34402743356129e-05;"Rhipidura_fuliginosa"
200;19,96;4,44991673519034e-05;"Rhipidura_fuliginosa"
210;19,96;2,69630786775597e-05;"Rhipidura_fuliginosa"
220;19,96;1,63375553979029e-05;"Rhipidura_fuliginosa"
230;19,96;9,89930413998645e-06;"Rhipidura_fuliginosa"
240;19,96;5,9982182198771e-06;"Rhipidura_fuliginosa"
250;19,96;3,63445968570018e-06;"Rhipidura_fuliginosa"
260;19,96;2,20220350823623e-06;"Rhipidura_fuliginosa"
270;19,96;1,33436623627143e-06;"Rhipidura_fuliginosa"
280;19,96;8,08523483793382e-07;"Rhipidura_fuliginosa"
290;19,96;4,89903151080942e-07;"Rhipidura_fuliginosa"
300;19,96;2,96843693782393e-07;"Rhipidura_fuliginosa"
0;19,875;1;"Strigops_habroptila"
10;19,875;0,604626326398117;"Strigops_habroptila"
20;19,875;0,365572994573682;"Strigops_habroptila"
30;19,875;0,221035056739444;"Strigops_habroptila"
40;19,875;0,133643614361569;"Strigops_habroptila"
50;19,875;0,0808044475980022;"Strigops_habroptila"
60;19,875;0,0488564963078092;"Strigops_habroptila"
70;19,875;0,0295399238832738;"Strigops_habroptila"
80;19,875;0,0178606156596238;"Strigops_habroptila"
90;19,875;0,010798998433487;"Strigops_habroptila"
100;19,875;0,00652935875161828;"Strigops_habroptila"
110;19,875;0,00394782219572635;"Strigops_habroptila"
120;19,875;0,00238695723147497;"Strigops_habroptila"
130;19,875;0,00144321718213613;"Strigops_habroptila"
140;19,875;0,000872607103029611;"Strigops_habroptila"
150;19,875;0,000527601227093697;"Strigops_habroptila"
160;19,875;0,0003190015917408;"Strigops_habroptila"
170;19,875;0,000192876760529392;"Strigops_habroptila"
180;19,875;0,000116618367166456;"Strigops_habroptila"
190;19,875;7,05105349304008e-05;"Strigops_habroptila"
200;19,875;4,26325257073342e-05;"Strigops_habroptila"
210;19,875;2,57767474034988e-05;"Strigops_habroptila"
220;19,875;1,55853000890697e-05;"Strigops_habroptila"
230;19,875;9,42328273866643e-06;"Strigops_habroptila"
240;19,875;5,69756482489067e-06;"Strigops_habroptila"
250;19,875;3,44489768948877e-06;"Strigops_habroptila"
260;19,875;2,08287583481296e-06;"Strigops_habroptila"
270;19,875;1,25936156434637e-06;"Strigops_habroptila"
280;19,875;7,61443156257731e-07;"Strigops_habroptila"
290;19,875;4,60388578329099e-07;"Strigops_habroptila"
300;19,875;2,78363054830775e-07;"Strigops_habroptila"
0;38,3730769230769;1;"Sturnus_vulgaris"
10;38,3730769230769;0,770589572480396;"Sturnus_vulgaris"
20;38,3730769230769;0,593808289215519;"Sturnus_vulgaris"
30;38,3730769230769;0,457582475721902;"Sturnus_vulgaris"
40;38,3730769230769;0,352608284341062;"Sturnus_vulgaris"
50;38,3730769230769;0,271716267083425;"Sturnus_vulgaris"
60;38,3730769230769;0,209381722087785;"Sturnus_vulgaris"
70;38,3730769230769;0,161347371708835;"Sturnus_vulgaris"
80;38,3730769230769;0,124332602185947;"Sturnus_vulgaris"
90;38,3730769230769;0,0958094067638441;"Sturnus_vulgaris"
100;38,3730769230769;0,0738297297977509;"Sturnus_vulgaris"
110;38,3730769230769;0,056892419921192;"Sturnus_vulgaris"
120;38,3730769230769;0,0438407055444465;"Sturnus_vulgaris"
130;38,3730769230769;0,033783190542734;"Sturnus_vulgaris"
140;38,3730769230769;0,0260329743573491;"Sturnus_vulgaris"
150;38,3730769230769;0,0200607385804228;"Sturnus_vulgaris"
160;38,3730769230769;0,015458595966329;"Sturnus_vulgaris"
170;38,3730769230769;0,0119122328568406;"Sturnus_vulgaris"
180;38,3730769230769;0,00917944242443973;"Sturnus_vulgaris"
190;38,3730769230769;0,00707358261345742;"Sturnus_vulgaris"
200;38,3730769230769;0,00545082900200891;"Sturnus_vulgaris"
210;38,3730769230769;0,00420035199032179;"Sturnus_vulgaris"
220;38,3730769230769;0,00323674744448925;"Sturnus_vulgaris"
230;38,3730769230769;0,00249420382947598;"Sturnus_vulgaris"
240;38,3730769230769;0,00192200746263487;"Sturnus_vulgaris"
250;38,3730769230769;0,00148107890893593;"Sturnus_vulgaris"
260;38,3730769230769;0,00114130396324667;"Sturnus_vulgaris"
270;38,3730769230769;0,000879476933108433;"Sturnus_vulgaris"
280;38,3730769230769;0,000677715753890397;"Sturnus_vulgaris"
290;38,3730769230769;0,000522240693053631;"Sturnus_vulgaris"
300;38,3730769230769;0,000402433232392062;"Sturnus_vulgaris"
0;44,15;1;"Tadorna_variegata"
10;44,15;0,797318890829909;"Tadorna_variegata"
20;44,15;0,635717413674236;"Tadorna_variegata"
30;44,15;0,506869503152;"Tadorna_variegata"
40;44,15;0,404136630048659;"Tadorna_variegata"
50;44,15;0,322225769614134;"Tadorna_variegata"
60;44,15;0,256916693225555;"Tadorna_variegata"
70;44,15;0,204844532878288;"Tadorna_variegata"
80;44,15;0,163326415747087;"Tadorna_variegata"
90;44,15;0,130223236646692;"Tadorna_variegata"
100;44,15;0,103829446603421;"Tadorna_variegata"
110;44,15;0,0827851792013229;"Tadorna_variegata"
120;44,15;0,066006187257954;"Tadorna_variegata"
130;44,15;0,0526279800124231;"Tadorna_variegata"
140;44,15;0,0419612826501238;"Tadorna_variegata"
150;44,15;0,033456523340397;"Tadorna_variegata"
160;44,15;0,0266755180807903;"Tadorna_variegata"
170;44,15;0,0212688944884889;"Tadorna_variegata"
180;44,15;0,0169580913627403;"Tadorna_variegata"
190;44,15;0,0135210065959324;"Tadorna_variegata"
200;44,15;0,0107805539819727;"Tadorna_variegata"
210;44,15;0,0085955393434384;"Tadorna_variegata"
220;44,15;0,00685338589539515;"Tadorna_variegata"
230;44,15;0,0054643340405458;"Tadorna_variegata"
240;44,15;0,00435681675633209;"Tadorna_variegata"
250;44,15;0,00347377230370786;"Tadorna_variegata"
260;44,15;0,00276970428018801;"Tadorna_variegata"
270;44,15;0,00220833754460635;"Tadorna_variegata"
280;44,15;0,00176074924164358;"Tadorna_variegata"
290;44,15;0,00140387863237686;"Tadorna_variegata"
300;44,15;0,00111933895402653;"Tadorna_variegata"
0;23,1381818181818;1;"Turdus_merula"
10;23,1381818181818;0,649088585801669;"Turdus_merula"
20;23,1381818181818;0,42131599221801;"Turdus_merula"
30;23,1381818181818;0,273471401564415;"Turdus_merula"
40;23,1381818181818;0,177507165298646;"Turdus_merula"
50;23,1381818181818;0,115217874893361;"Turdus_merula"
60;23,1381818181818;0,0747866074736055;"Turdus_merula"
70;23,1381818181818;0,0485431332819471;"Turdus_merula"
80;23,1381818181818;0,0315087937323609;"Turdus_merula"
90;23,1381818181818;0,0204519983640546;"Turdus_merula"
100;23,1381818181818;0,0132751586949423;"Turdus_merula"
110;23,1381818181818;0,00861675398359279;"Turdus_merula"
120;23,1381818181818;0,00559303665741114;"Turdus_merula"
130;23,1381818181818;0,00363037625429589;"Turdus_merula"
140;23,1381818181818;0,00235643578882888;"Turdus_merula"
150;23,1381818181818;0,00152953557370337;"Turdus_merula"
160;23,1381818181818;0,000992804082468468;"Turdus_merula"
170;23,1381818181818;0,000644417797867581;"Turdus_merula"
180;23,1381818181818;0,000418284237083294;"Turdus_merula"
190;23,1381818181818;0,000271503523911525;"Turdus_merula"
200;23,1381818181818;0,000176229838375901;"Turdus_merula"
210;23,1381818181818;0,00011438877656747;"Turdus_merula"
220;23,1381818181818;7,42484492137623e-05;"Turdus_merula"
230;23,1381818181818;4,8193820898128e-05;"Turdus_merula"
240;23,1381818181818;3,12820590511448e-05;"Turdus_merula"
250;23,1381818181818;2,03048274704718e-05;"Turdus_merula"
260;23,1381818181818;1,31796317477555e-05;"Turdus_merula"
270;23,1381818181818;8,55474853253736e-06;"Turdus_merula"
280;23,1381818181818;5,55278962687357e-06;"Turdus_merula"
290;23,1381818181818;3,60425236616154e-06;"Turdus_merula"
300;23,1381818181818;2,33947907122411e-06;"Turdus_merula"
0;30,6916666666667;1;"Turdus_philomelos"
10;30,6916666666667;0,721934155730016;"Turdus_philomelos"
20;30,6916666666667;0,52118892520961;"Turdus_philomelos"
30;30,6916666666667;0,376264086697034;"Turdus_philomelos"
40;30,6916666666667;0,271637895761149;"Turdus_philomelos"
50;30,6916666666667;0,196104674940603;"Turdus_philomelos"
60;30,6916666666667;0,141574662937953;"Turdus_philomelos"
70;30,6916666666667;0,102207584760873;"Turdus_philomelos"
80;30,6916666666667;0,0737871464135447;"Turdus_philomelos"
90;30,6916666666667;0,0532694612497894;"Turdus_philomelos"
100;30,6916666666667;0,0384570435335595;"Turdus_philomelos"
110;30,6916666666667;0,0277634532552727;"Turdus_philomelos"
120;30,6916666666667;0,0200433851859951;"Turdus_philomelos"
130;30,6916666666667;0,0144700043622228;"Turdus_philomelos"
140;30,6916666666667;0,010446390382651;"Turdus_philomelos"
150;30,6916666666667;0,0075416060213253;"Turdus_philomelos"
160;30,6916666666667;0,00544454297585388;"Turdus_philomelos"
170;30,6916666666667;0,00393060153660886;"Turdus_philomelos"
180;30,6916666666667;0,00283763550184282;"Turdus_philomelos"
190;30,6916666666667;0,00204858599029241;"Turdus_philomelos"
200;30,6916666666667;0,00147894419734209;"Turdus_philomelos"
210;30,6916666666667;0,00106770033047997;"Turdus_philomelos"
220;30,6916666666667;0,000770809336657714;"Turdus_philomelos"
230;30,6916666666667;0,0005564735876888;"Turdus_philomelos"
240;30,6916666666667;0,000401737289714167;"Turdus_philomelos"
250;30,6916666666667;0,000290027871075062;"Turdus_philomelos"
260;30,6916666666667;0,000209381026242748;"Turdus_philomelos"
270;30,6916666666667;0,000151159314406443;"Turdus_philomelos"
280;30,6916666666667;0,000109127072026743;"Turdus_philomelos"
290;30,6916666666667;7,87825606109154e-05;"Turdus_philomelos"
300;30,6916666666667;5,68758213808901e-05;"Turdus_philomelos"
0;25,26;1;"Zosterops_lateralis"
10;25,26;0,673085564367433;"Zosterops_lateralis"
20;25,26;0,453044176959826;"Zosterops_lateralis"
30;25,26;0,304937495532383;"Zosterops_lateralis"
40;25,26;0,205249026277206;"Zosterops_lateralis"
50;25,26;0,138150156687659;"Zosterops_lateralis"
60;25,26;0,0929868761815623;"Zosterops_lateralis"
70;25,26;0,0625881240334314;"Zosterops_lateralis"
80;25,26;0,0421271627877411;"Zosterops_lateralis"
90;25,26;0,0283551851401854;"Zosterops_lateralis"
100;25,26;0,0190854657928248;"Zosterops_lateralis"
110;25,26;0,0128461515143788;"Zosterops_lateralis"
120;25,26;0,00864655914200519;"Zosterops_lateralis"
130;25,26;0,00581987413993295;"Zosterops_lateralis"
140;25,26;0,0039172732700242;"Zosterops_lateralis"
150;25,26;0,0026366600897357;"Zosterops_lateralis"
160;25,26;0,00177469784454484;"Zosterops_lateralis"
170;25,26;0,00119452350027713;"Zosterops_lateralis"
180;25,26;0,000804016524334192;"Zosterops_lateralis"
190;25,26;0,000541171916042222;"Zosterops_lateralis"
200;25,26;0,000364255004529084;"Zosterops_lateralis"
210;25,26;0,00024517478529712;"Zosterops_lateralis"
220;25,26;0,000165023608730376;"Zosterops_lateralis"
230;25,26;0,000111075008816236;"Zosterops_lateralis"
240;25,26;7,47629849961936e-05;"Zosterops_lateralis"
250;25,26;5,03218859499569e-05;"Zosterops_lateralis"
260;25,26;3,38709350046603e-05;"Zosterops_lateralis"
270;25,26;2,27980374032644e-05;"Zosterops_lateralis"
280;25,26;1,53450298720461e-05;"Zosterops_lateralis"
290;25,26;1,03285180916613e-05;"Zosterops_lateralis"
300;25,26;6,95197642880506e-06;"Zosterops_lateralis"
